avg_rating,extracted_at,geek_rating,id,num_voters,rank,short_description,title,type,year_published
8.15,1661313245.805488,7.921,205637,36358.0,25,Investigate the horrors of Arkham while courting cosmic doom.,Arkham Horror: The Card Game,boardgame,2016
8.58,1661313245.805488,7.908,246900,7719.0,26,"Build an interstellar civilization by exploration, research, conquest, and diplomacy.",Eclipse: Second Dawn for the Galaxy,boardgame,2020
8.63,1661313245.805488,7.907,266507,6383.0,27,"""Go forth, be bold, and ACQUIRE!"" in this campaign version of ""Clank!""",Clank!: Legacy – Acquisitions Incorporated,boardgame,2019
8.09,1661313245.805488,7.892,237182,36987.0,28,Decide the fate of the forest as woodland factions fight for contrasting goals.,Root,boardgame,2018
8.04,1661313245.805488,7.882,183394,39093.0,29,Create the most prosperous winery in Italy from the Tuscan vineyard you've inherited.,Viticulture Essential Edition,boardgame,2015
8.08,1661313245.805488,7.879,199792,36085.0,30,Gather resources to develop a harmonious village of woodland critters and structures.,Everdell,boardgame,2018
8.07,1661313245.805488,7.879,164928,26526.0,31,"Craftsmen, scholars & monks can help you reign supreme—but who will turn up to help?",Orléans,boardgame,2014
8.1,1661313245.805488,7.875,312484,25792.0,32,Explore an island to find resources and discover the lost ruins of Arnak.,Lost Ruins of Arnak,boardgame,2020
8.09,1661313245.805488,7.869,96848,30518.0,33,"Build your hero’s spells, abilities, and artifacts as you explore & conquer cities.",Mage Knight Board Game,boardgame,2011
8.1,1661313245.805488,7.832,175914,16908.0,34,Strategically hire and manage your workforce to outcompete rival fast food chains.,Food Chain Magnate,boardgame,2015
8.22,1661313245.805488,7.822,251247,11634.0,35,Nations vie for hydroelectric dominance in a dystopia where water is power.,Barrage,boardgame,2019
8.19,1661313245.805488,7.82,285774,17214.0,36,Battle Marvel villains with unique teams of iconic heroes in this LCG.,Marvel Champions: The Card Game,boardgame,2019
7.95,1661313245.805488,7.817,3076,67060.0,37,"Ship goods, construct buildings, and choose roles that benefit you more than others.",Puerto Rico,boardgame,2002
7.99,1661313245.805488,7.809,102794,31002.0,38,"From a simple cave, expand your dwarven home through mining, agriculture, and more.",Caverna: The Cave Farmers,boardgame,2013
8.4,1661313245.805488,7.808,192135,9019.0,39,Toss gobs of unique dice in an epic adventure en route to a final boss showdown.,Too Many Bones,boardgame,2017
7.97,1661313245.805488,7.8,170216,40433.0,40,Ragnarök has come! Secure your place in Valhalla in epic Viking battles.,Blood Rage,boardgame,2015
8.32,1661313245.805488,7.793,256960,8794.0,41,"Swing the tides of ""The Great Game"" as countries vie for control of Afghanistan.",Pax Pamir: Second Edition,boardgame,2019
7.91,1661313245.805488,7.791,31260,68029.0,42,Build your farmstead by sowing fields and raising livestock. But don't forget to eat!,Agricola,boardgame,2007
8.09,1661313245.805488,7.778,247763,14687.0,43,"Develop future cities on the seafloor through politics, production, and science.",Underwater Cities,boardgame,2018
8.13,1661313245.805488,7.766,276025,12521.0,44,Seafarers journey to obtain wealth and fame in the 17th century Caribbean.,Maracaibo,boardgame,2019
8.11,1661313245.805488,7.766,185343,14741.0,45,Use Exosuits & time travel to ensure your vision for the future after the cataclysm.,Anachrony,boardgame,2017
8.08,1661313245.805488,7.765,221107,14670.0,46,The world is a mystery after a devastating pandemic—where will your team go?,Pandemic Legacy: Season 2,boardgame,2017
8.0,1661313245.805488,7.761,205059,30790.0,47,Unravel mysteries in Arkham with your investigative team in this app-guided game.,Mansions of Madness: Second Edition,boardgame,2016
7.91,1661313245.805488,7.745,284083,30639.0,48,Go on a planet-discovering space mission in this cooperative trick-taking game.,The Crew: The Quest for Planet Nine,boardgame,2019
8.35,1661313245.805488,7.738,324856,6848.0,49,Dive into the deep sea in this co-operative trick-taking game.,The Crew: Mission Deep Sea,boardgame,2021
8.24,1661313245.805488,7.735,184267,9225.0,50,"Be a part of the first Martian colony, striving to be the best contributor.",On Mars,boardgame,2020
7.88,1661313245.805488,7.734,126163,35036.0,51,"Lead your people, build monuments and make offerings to earn the favour of the gods.",Tzolk'in: The Mayan Calendar,boardgame,2012
7.83,1661313245.805488,7.728,2651,60545.0,52,"Bid, network, and manage resources in a race to supply the most cities with power.",Power Grid,boardgame,2004
7.97,1661313245.805488,7.713,216132,17927.0,53,"Lead your unique Scottish clan to economic might via production, trade, and export.",Clans of Caledonia,boardgame,2017
7.86,1661313245.805488,7.707,35677,29167.0,54,"Establish a supply chain by collecting resources, building industries, and shipping.",Le Havre,boardgame,2008
7.99,1661313245.805488,7.705,164153,22689.0,55,Play as Rebel or Imperial forces to fulfill mission objectives.,Star Wars: Imperial Assault,boardgame,2014
7.98,1661313245.805488,7.702,521,14587.0,56,Flick discs and make trick shots in this traditional Canadian dexterity game!,Crokinole,boardgame,1876
8.56,1661313245.805488,7.701,55690,8549.0,57,Try to survive in a nightmarish world that lies under eternal darkness.,Kingdom Death: Monster,boardgame,2015
8.0,1661313245.805488,7.701,209010,15866.0,58,Cooperatively program and pilot your mechs to defeat an army of marauding minions.,Mechs vs. Minions,boardgame,2016
8.54,1661313245.805488,7.696,314040,4888.0,59,Work together during the Cold War to prevent a Soviet bio-threat.,Pandemic Legacy: Season 0,boardgame,2020
7.85,1661313245.805488,7.694,244521,35398.0,60,"Pull ingredients from your stock to make your pot bubble, but hopefully not explode!",The Quacks of Quedlinburg,boardgame,2018
8.19,1661313245.805488,7.689,161533,8692.0,61,Compete to reconstruct the city of Lisboa after the great earthquake of 1755.,Lisboa,boardgame,2017
8.05,1661313245.805488,7.688,125153,12099.0,62,"Amass a fortune, and stake your reputation by operating a lucrative art gallery.",The Gallerist,boardgame,2015
8.03,1661313245.805488,7.687,295947,13474.0,63,Create the most harmonious ecosystem as you puzzle together habitats and wildlife.,Cascadia,boardgame,2021
8.02,1661313245.805488,7.677,266810,13203.0,64,Invaders are coming from everywhere.  Keep the faith and defend your homeland.,Paladins of the West Kingdom,boardgame,2019
7.78,1661313245.805488,7.668,230802,70191.0,65,Artfully embellish the walls of your palace by drafting the most beautiful tiles.,Azul,boardgame,2017
7.98,1661313245.805488,7.665,180263,19988.0,66,Journey through a vibrant but deadly land to uncover the key to lifting your curse.,The 7th Continent,boardgame,2017
7.86,1661313245.805488,7.663,72125,27265.0,67,"Build an interstellar civilization by exploration, research, conquest, and diplomacy.",Eclipse,boardgame,2011
7.88,1661313245.805488,7.662,124742,28423.0,68,Megacorporation versus Netrunner in this futuristic cyberpunk game of cat and mouse.,Android: Netrunner,boardgame,2012
7.98,1661313245.805488,7.656,191189,15831.0,69,"Mages defend humanity’s last city, harnessing alien powers to destroy monstrosities.",Aeon's End,boardgame,2016
7.89,1661313245.805488,7.652,25613,18632.0,70,"Lead your civilization through strategic drafting of leaders, technologies, and more.",Through the Ages: A Story of Civilization,boardgame,2006
7.76,1661313245.805488,7.648,28143,50892.0,71,"Worlds await! Colonize, develop and conquer taking advantage of others' choices.",Race for the Galaxy,boardgame,2007
7.81,1661313245.805488,7.646,201808,35137.0,72,Claim your treasures but don't attract the dragon in this deck-building dungeon race.,Clank!: A Deck-Building Adventure,boardgame,2016
7.78,1661313245.805488,7.635,157354,36838.0,73,"Move assassins, elders & builders through Naqala to claim oases & control djinns.",Five Tribes,boardgame,2014
8.06,1661313245.805488,7.634,159675,9624.0,74,"Construct dikes, drain bogs, harvest flax and tend to newborn animals in East Frisia.",Fields of Arle,boardgame,2014
7.9,1661313245.805488,7.63,229853,16643.0,75,Use your worker dice to raise the legendary and breathtaking Pyramid of the Sun.,Teotihuacan: City of Gods,boardgame,2018
7.8,1661313245.805488,7.627,121921,38989.0,76,Work together — with friends or with Friday — to survive on a deserted island.,Robinson Crusoe: Adventures on the Cursed Island,boardgame,2012
7.98,1661313245.805488,7.626,200680,13394.0,77,"Help your farm to prosper in this updated, streamlined edition of the acclaimed game.",Agricola (Revised Edition),boardgame,2016
7.89,1661313245.805488,7.621,182874,16071.0,78,Serve guests and prepare rooms to be the best hotelier in the Viennese modern age.,Grand Austria Hotel,boardgame,2015
7.82,1661313245.805488,7.621,171623,22770.0,79,"Using unique abilities, fulfill contracts and reach your goals along the Silk Road.",The Voyages of Marco Polo,boardgame,2015
7.72,1661313245.805488,7.614,68448,94129.0,80,Draft cards to develop your ancient civilization and build its Wonder of the World.,7 Wonders,boardgame,2010
7.74,1661313245.805488,7.611,110327,50713.0,81,Deploy agents and hire adventurers to expand your control over the city of Waterdeep.,Lords of Waterdeep,boardgame,2012
7.83,1661313245.805488,7.603,62219,19354.0,82,"With an ice age approaching, which animals will best propagate, migrate, and adapt?",Dominant Species,boardgame,2010
8.54,1661313245.805488,7.6,284378,4303.0,83,EV-factory workers optimize and innovate to stand out at the big board meeting.,Kanban EV,boardgame,2020
8.2,1661313245.805488,7.588,264220,9520.0,84,"Exploration, battle and diplomacy in a dark Arthurian realm.",Tainted Grail: The Fall of Avalon,boardgame,2019
7.79,1661313245.805488,7.58,236457,23088.0,85,Will you be a virtuous or nefarious servant of the king? Build your way to glory.,Architects of the West Kingdom,boardgame,2018
8.44,1661313245.805488,7.573,255984,4846.0,86,"Voyages of the steamship ""Manticore"" and her crew on the Wandering Sea.",Sleeping Gods,boardgame,2021
7.74,1661313245.805488,7.568,93,25507.0,87,"Use your caballeros to control regions of medieval Spain, keeping clear of the King!",El Grande,boardgame,1995
7.76,1661313245.805488,7.566,122515,20958.0,88,Compete in a unique auction system to build the most prosperous village.,Keyflower,boardgame,2012
7.74,1661313245.805488,7.559,18602,28004.0,89,Entrepreneurs pay workers & bribe an official to build a Château & gain royal favor.,Caylus,boardgame,2005
7.73,1661313245.805488,7.555,37111,34716.0,90,How can the human race survive when you don't know who is actually human?,Battlestar Galactica: The Board Game,boardgame,2008
7.87,1661313245.805488,7.543,172386,12190.0,91,Acquire shares of unique companies and propagate their trading posts to rake in cash.,Mombasa,boardgame,2015
7.74,1661313245.805488,7.542,73439,21197.0,92,"Defend the city and rise to power by influencing the merchants, knights and clergy.",Troyes,boardgame,2010
7.7,1661313245.805488,7.541,40834,31977.0,93,"Enlist torturers, swindlers, and saboteurs to gain wealth and dominate the kingdom.",Dominion: Intrigue,boardgame,2009
7.81,1661313245.805488,7.539,12493,18868.0,94,"Epic empire-building game of interstellar conflict, trade, and struggle for power.",Twilight Imperium: Third Edition,boardgame,2005
7.76,1661313245.805488,7.538,170042,20051.0,95,Gather your Viking crew in order to plunder seas and lands for glory!,Raiders of the North Sea,boardgame,2015
7.97,1661313245.805488,7.537,269385,12875.0,96,"Heroes explore Middle-earth, working together to combat evil in an epic campaign.",The Lord of the Rings: Journeys in Middle-Earth,boardgame,2019
7.77,1661313245.805488,7.536,146021,32931.0,97,An unknown Elder God approaches the world—and you must solve mysteries to stop it.,Eldritch Horror,boardgame,2013
8.0,1661313245.805488,7.532,317985,8224.0,98,Collectively develop a tech tree to fuel the automation and colonization of space.,Beyond the Sun,boardgame,2020
7.87,1661313245.805488,7.531,203993,11818.0,99,Avoid excommunication and lead your family to power during the Italian Renaissance.,Lorenzo il Magnifico,boardgame,2016
7.7,1661313245.805488,7.527,42,27001.0,100,Keep your Mesopotamian civilisation in perfect balance through revolutions and wars.,Tigris & Euphrates,boardgame,1997
7.78,1661313245.805488,7.523,225694,16537.0,101,Decipher your opponents' code before they decipher yours. Don't get caught.,Decrypto,boardgame,2018
7.75,1661313245.805488,7.518,144733,16557.0,102,"Acquire locomotives & industry, build track, and hire the best engineers in Russia.",Russian Railroads,boardgame,2013
7.62,1661313245.805488,7.518,163412,56225.0,103,Piece together a quilt and leave no holes to become the button master.,Patchwork,boardgame,2014
7.82,1661313245.805488,7.517,155821,16000.0,104,Claim the crown through merit and wisdom in this Celtic island struggle.,Inis,boardgame,2016
7.83,1661313245.805488,7.516,281259,14939.0,105,Rescue as many cats as you can before Lord Vesh comes to destroy their home.,The Isle of Cats,boardgame,2019
7.81,1661313245.805488,7.514,205896,18724.0,106,"Lead your clan to victory through negotiation, combat, monsters and favors from Kami.",Rising Sun,boardgame,2018
8.14,1661313245.805488,7.508,253344,7168.0,107,Disrupt the ritual and slay the Elder Gods in this co-op dice chucker.,Cthulhu: Death May Die,boardgame,2019
7.76,1661313245.805488,7.507,102680,16195.0,108,Manage and rule all aspects of Ancient Rome with a clever action selection mancala.,Trajan,boardgame,2011
7.83,1661313245.805488,7.495,233371,11932.0,109,Tiptoe your way through Lord Eradikus' spaceship to nab artifacts and an escape pod.,Clank! In! Space!: A Deck-Building Adventure,boardgame,2017
7.96,1661313245.805488,7.494,163068,8592.0,110,Magicians perform dazzling tricks for money and fame in a Victorian steampunk world.,Trickerion: Legends of Illusion,boardgame,2015
8.52,1661313245.805488,7.494,341169,3658.0,111,Wrangle your herd of cows across the Midwest prairie and deliver it to Kansas City.,Great Western Trail (Second Edition),boardgame,2021
7.61,1661313245.805488,7.491,36218,84161.0,112,Acquire the most valuable lands by building your deck with treasure and power cards.,Dominion,boardgame,2008
8.34,1661313245.805488,7.49,218417,4592.0,113,War Eternal is a standalone game compatible with the deck building game Aeon's End.,Aeon's End: War Eternal,boardgame,2017
7.58,1661313245.805488,7.488,178900,79029.0,114,Give your team clever one-word clues to help them spot their agents in the field.,Codenames,boardgame,2015
7.63,1661313245.805488,7.484,132531,29360.0,115,"Utilize your dice populace to develop technologies, settle worlds, and ship goods.",Roll for the Galaxy,boardgame,2014
7.91,1661313245.805488,7.48,198928,9350.0,116,"Travel from Barcelona to Lisboa to cure malaria, typhus, yellow fever, and cholera.",Pandemic: Iberia,boardgame,2016
7.75,1661313245.805488,7.477,172287,15534.0,117,"Gain glory by defending a Viking harbor town against trolls, draugr and other beasts.",Champions of Midgard,boardgame,2015
7.83,1661313245.805488,7.473,196340,10409.0,118,Claim your fame as the dominant merchant in the Meiji period of Yokohama.,Yokohama,boardgame,2016
7.68,1661313245.805488,7.472,263918,20819.0,119,Explore lands on behalf of the queen and draw the most proficient maps to earn favor.,Cartographers,boardgame,2019
8.15,1661313245.805488,7.47,175640,5485.0,120,The strategic craft of fine winemaking.,Vinhos: Deluxe Edition,boardgame,2016
7.75,1661313245.805488,7.469,266524,16666.0,121,"Hike through National Parks tiles, collecting memories and admiring gorgeous scenery.",PARKS,boardgame,2019
7.57,1661313245.805488,7.469,30549,113663.0,122,Your team of experts must prevent the world from succumbing to a viral pandemic.,Pandemic,boardgame,2008
7.97,1661313245.805488,7.469,175155,8357.0,123,"Assemble your armies, devise your strategy, and wage war across the Herakon Cluster.",Forbidden Stars,boardgame,2015
7.73,1661313245.805488,7.468,262712,16665.0,124,"Rival mages create artifacts, vying for places of power and ancient monuments.",Res Arcana,boardgame,2019
8.09,1661313245.805488,7.463,279537,5851.0,125,"Plan, scan, and theorize to find a new planet at the edge of our solar system.",The Search for Planet X,boardgame,2020
7.68,1661313245.805488,7.46,2511,19344.0,126,The game is afoot as you and your irregular friends search Victorian London for clues,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,boardgame,1982
7.69,1661313245.805488,7.456,127023,17848.0,127,Play as warring Egyptian Gods and build the most powerful army to dominate Egypt.,Kemet,boardgame,2012
7.81,1661313245.805488,7.452,4098,9920.0,128,"Outperform your railroad rivals with shares, auctions, trackbuilding, and deliveries.",Age of Steam,boardgame,2002
7.64,1661313245.805488,7.441,118048,19056.0,129,A contest between two nomadic tribes along desert trade routes.,Targi,boardgame,2012
7.71,1661313245.805488,7.441,43015,13475.0,130,Build networks of merchants along the roads and market towns of the Hanseatic League.,Hansa Teutonica,boardgame,2009
7.87,1661313245.805488,7.44,274364,8545.0,131,Hide or expose the greatest American political scandal in a tug of war for evidence.,Watergate,boardgame,2019
7.95,1661313245.805488,7.439,233398,7885.0,132,"Spread your glory over the vast, as of yet unexplored world in this updated classic.",Endeavor: Age of Sail,boardgame,2018
7.66,1661313245.805488,7.438,161970,20561.0,133,Showcase your alchemical know-how by publishing theories in this app-driven game.,Alchemists,boardgame,2014
8.31,1661313245.805488,7.437,231733,4446.0,134,"Renovate an estate, manage servants, and pursue romance in Victorian England.",Obsession,boardgame,2018
7.77,1661313245.805488,7.433,146652,12402.0,135,"In space, no one can hear you build a deck of marine & weapon cards to fight aliens.",Legendary Encounters: An Alien Deck Building Game,boardgame,2014
7.57,1661313245.805488,7.432,147020,40445.0,136,Compete head-to-head to create the most powerful deck of spaceships and bases.,Star Realms,boardgame,2014
7.77,1661313245.805488,7.43,271324,12233.0,137,"Draft yourself the ‘perfect’ dystopia, complete projects and churn out resources.",It's a Wonderful World,boardgame,2019
7.55,1661313245.805488,7.429,34635,48843.0,138,Travel to the time of hunters and gatherers in this classic game of tools and tribes.,Stone Age,boardgame,2008
7.66,1661313245.805488,7.426,103885,24148.0,139,Pilot your ships in tight arcs to take out the enemy! The universe can be yours.,Star Wars: X-Wing Miniatures Game,boardgame,2012
8.31,1661313245.805488,7.425,256916,3957.0,140,Traders compete to build the greatest empire in the Roman Mediterranean.,Concordia Venus,boardgame,2018
7.64,1661313245.805488,7.422,217372,18054.0,141,Race through a dense South American jungle in pursuit of the legendary city of gold.,The Quest for El Dorado,boardgame,2017
7.54,1661313245.805488,7.419,14996,66683.0,142,Build train routes across Europe in this sequel to the hit family board game.,Ticket to Ride: Europe,boardgame,2005
7.58,1661313245.805488,7.416,233867,24571.0,143,"Design the most appealing 1950s neighborhood, with fences, parks, and swimming pools.",Welcome To...,boardgame,2018
7.56,1661313245.805488,7.409,148949,28417.0,144,Send your assistants through the shops of Istanbul as you race to acquire rubies.,Istanbul,boardgame,2014
7.66,1661313245.805488,7.409,77423,22722.0,145,Guide your fellowship as it embarks on unique adventures in Tolkien's Middle-earth!,The Lord of the Rings: The Card Game,boardgame,2011
7.61,1661313245.805488,7.408,254640,18912.0,146,"Give one-word clues so someone can guess one word, but duplicate clues are discarded.",Just One,boardgame,2018
8.03,1661313245.805488,7.404,308765,5865.0,147,Wealthy citizens of medieval Prague organize building projects to gain king's favor.,Praga Caput Regni,boardgame,2020
7.73,1661313245.805488,7.403,220877,11469.0,148,Manage your dice to build profitable markets and grand monuments in historic India.,Rajas of the Ganges,boardgame,2017
7.61,1661313245.805488,7.402,244522,19566.0,149,"Draft dice to mark numbers on your scoresheet, comboing bonuses to power your points.",That's Pretty Clever!,boardgame,2018
7.88,1661313245.805488,7.399,82222,8774.0,150,Pilot your ship to stardom in a massive sci-fi sandbox.,Xia: Legends of a Drift System,boardgame,2014
7.73,1661313245.805488,7.396,287954,11840.0,151,You're an artisan working on creating striking patterns within a king's palace.,Azul: Summer Pavilion,boardgame,2019
8.05,1661313245.805488,7.396,283948,5517.0,152,"Travel to cities along the silk road, trading silk, spice, gold & jade along the way.",Marco Polo II: In the Service of the Khan,boardgame,2019
7.78,1661313245.805488,7.396,9609,10333.0,153,"Rings, Fellowship, diplomacy and war in the Third Age of Middle Earth.",War of the Ring,boardgame,2004
7.67,1661313245.805488,7.394,43111,14940.0,154,Rival chaos gods send forth their minions to spread corruption and destruction.,Chaos in the Old World,boardgame,2009
7.65,1661313245.805488,7.394,104162,24178.0,155,Fight the Overlord and level up your heroes in this fantasy dungeon campaign.,Descent: Journeys in the Dark (Second Edition),boardgame,2012
7.5,1661313245.805488,7.385,54043,44037.0,156,Trade and sell goods to become the most wealthy merchant in this short game for two.,Jaipur,boardgame,2009
7.97,1661313245.805488,7.381,265188,6068.0,157,"Expand your Scottish clan by trading livestock, making whisky and gaining landmarks.",Glen More II: Chronicles,boardgame,2019
7.55,1661313245.805488,7.38,463,35905.0,158,Cast spells and summon fantasy monsters in the original collectible card game.,Magic: The Gathering,boardgame,1993
7.92,1661313245.805488,7.378,296151,6847.0,159,Travel the Kingdom seeking upgrades in an attempt to bring poverty or prosperity.,Viscounts of the West Kingdom,boardgame,2020
7.55,1661313245.805488,7.376,10630,27813.0,160,Revisit the battles of D-Day and control the forces of the Allies and the Axis!,Memoir '44,boardgame,2004
7.74,1661313245.805488,7.371,282524,11725.0,161,Classic movie monsters terrorize a town! Can your team stop them in time?,Horrified,boardgame,2019
7.81,1661313245.805488,7.37,188920,10801.0,162,Civilians trapped in a war-torn city must make difficult decisions to survive.,This War of Mine: The Board Game,boardgame,2017
7.55,1661313245.805488,7.368,128882,30109.0,163,Who can you trust? A game of social deduction set in King Arthur’s legendary realm.,The Resistance: Avalon,boardgame,2012
7.68,1661313245.805488,7.367,17133,11683.0,164,"Build rails, race to deliver scarce goods, and fulfill your Rail Baron's secret goal.",Railways of the World,boardgame,2005
7.52,1661313245.805488,7.365,150376,42891.0,165,"As you struggle to keep survivors alive, how will you value group vs. personal needs?",Dead of Winter: A Crossroads Game,boardgame,2014
7.53,1661313245.805488,7.36,155426,23854.0,166,Choose and play tiles to satisfy the king's whims and build the best fantasy castle.,Castles of Mad King Ludwig,boardgame,2014
7.53,1661313245.805488,7.36,39463,30023.0,167,Conquer the galaxy with shifting alliances and the unique powers of your alien race.,Cosmic Encounter,boardgame,2008
7.7,1661313245.805488,7.36,70149,10376.0,168,Manage workers and resources to build up the land around your medieval monastery.,Ora et Labora,boardgame,2011
7.5,1661313245.805488,7.356,199561,33351.0,169,Craft the best stained-glass windows by carefully placing colorful transparent dice.,Sagrada,boardgame,2017
7.56,1661313245.805488,7.355,103343,31441.0,170,Make alliances—and break them!—as you strive to both unite and conquer Westeros.,A Game of Thrones: The Board Game (Second Edition),boardgame,2011
7.94,1661313245.805488,7.353,249259,6666.0,171,"Recruit, bolster and maneuver your way to controlling the hex-grid battlefield.",War Chest,boardgame,2018
7.75,1661313245.805488,7.352,328871,9355.0,172,"Return to Mars and terraform it once again, this time using only cards.",Terraforming Mars: Ares Expedition,boardgame,2021
7.91,1661313245.805488,7.351,189932,6743.0,173,Lead a Drow house and build the best deck to establish supremacy over the Underdark.,Tyrants of the Underdark,boardgame,2016
8.02,1661313245.805488,7.348,25021,5118.0,174,Defend or depose the Toyotomi heir by commanding the loyalty of the feudal lords.,Sekigahara: The Unification of Japan,boardgame,2011
7.64,1661313245.805488,7.345,221194,14216.0,175,Research DNA to bring prehistoric reptiles to life.,Dinosaur Island,boardgame,2017
7.63,1661313245.805488,7.342,31627,12845.0,176,"Build railways to connect destinations across Scandinavia, Finland, and Estonia.",Ticket to Ride: Nordic Countries,boardgame,2007
7.5,1661313245.805488,7.341,123260,23308.0,177,Expand your meager neighborhood into a sprawling suburb to attract the most citizens.,Suburbia,boardgame,2012
7.77,1661313245.805488,7.34,14105,8352.0,178,Accessible game of warfare from the dawn of history to the opening of the Middle Ages,Commands & Colors: Ancients,boardgame,2006
7.83,1661313245.805488,7.339,268864,7785.0,179,Command your rifle platoon to victory in this WWII multi-scenario deck builder.,Undaunted: Normandy,boardgame,2019
7.74,1661313245.805488,7.334,195421,9043.0,180,Explore the lands to discover the Last Ruins and become the most storied traveller.,Near and Far,boardgame,2017
7.67,1661313245.805488,7.331,283155,11863.0,181,"Sew a quilt, collect buttons, attract cats!",Calico,boardgame,2020
7.51,1661313245.805488,7.33,104006,21770.0,182,"Send your villagers to work, travel, pray, and... die when it brings the most renown.",Village,boardgame,2011
7.54,1661313245.805488,7.328,171131,18476.0,183,"Torpedoes away! Hunt for your opponent's sub in this exciting, real-time team game.",Captain Sonar,boardgame,2016
7.88,1661313245.805488,7.328,209418,6917.0,184,Acquire cards to grow your kingdom's influence in this classic deck-building game.,Dominion (Second Edition),boardgame,2016
7.95,1661313245.805488,7.325,21050,5694.0,185,Recreate the European theater of World War II in this acclaimed card-driven wargame.,Combat Commander: Europe,boardgame,2006
7.62,1661313245.805488,7.324,126042,11736.0,186,"Steer the fate of your nation, from the ancient world until the outbreak of WW1.",Nations,boardgame,2013
7.66,1661313245.805488,7.322,245638,10411.0,187,Spread your influence across monasteries of Portugal and beyond!,Coimbra,boardgame,2018
7.83,1661313245.805488,7.318,182631,7170.0,188,"Expand your fleet, defend your bases, and prevail in the battle for the colonies.",Star Realms: Colony Wars,boardgame,2015
7.64,1661313245.805488,7.318,188,15979.0,189,Use stones to control space in this ancient game with simple rules.,Go,boardgame,-2200
7.49,1661313245.805488,7.318,12,20382.0,190,Bid to acquire the most valuable sets of Egyptian artifacts and resources.,Ra,boardgame,1999
7.58,1661313245.805488,7.318,242302,13800.0,191,Amass spaceships for your fleet as you roll your way to domination.,Space Base,boardgame,2018
