avg_rating,extracted_at,geek_rating,id,num_voters,rank,short_description,title,type,year_published
8.4,1663127719.075096,7.808,192135,9123.0,38,Toss gobs of unique dice in an epic adventure en route to a final boss showdown.,Too Many Bones,boardgame,2017
7.99,1663127719.075096,7.808,102794,31110.0,39,"From a simple cave, expand your dwarven home through mining, agriculture, and more.",Caverna: The Cave Farmers,boardgame,2013
7.97,1663127719.075096,7.798,170216,40676.0,40,Ragnarök has come! Secure your place in Valhalla in epic Viking battles.,Blood Rage,boardgame,2015
8.32,1663127719.075096,7.793,256960,8937.0,41,"Swing the tides of ""The Great Game"" as countries vie for control of Afghanistan.",Pax Pamir: Second Edition,boardgame,2019
7.91,1663127719.075096,7.789,31260,68199.0,42,Build your farmstead by sowing fields and raising livestock. But don't forget to eat!,Agricola,boardgame,2007
8.09,1663127719.075096,7.779,247763,14862.0,43,"Develop future cities on the seafloor through politics, production, and science.",Underwater Cities,boardgame,2018
8.11,1663127719.075096,7.765,185343,14881.0,44,Use Exosuits & time travel to ensure your vision for the future after the cataclysm.,Anachrony,boardgame,2017
8.13,1663127719.075096,7.765,276025,12674.0,45,Seafarers journey to obtain wealth and fame in the 17th century Caribbean.,Maracaibo,boardgame,2019
8.0,1663127719.075096,7.761,205059,30988.0,46,Unravel mysteries in Arkham with your investigative team in this app-guided game.,Mansions of Madness: Second Edition,boardgame,2016
8.08,1663127719.075096,7.761,221107,14744.0,47,The world is a mystery after a devastating pandemic—where will your team go?,Pandemic Legacy: Season 2,boardgame,2017
8.34,1663127719.075096,7.748,324856,7164.0,48,Dive into the deep sea in this co-operative trick-taking game.,The Crew: Mission Deep Sea,boardgame,2021
7.91,1663127719.075096,7.743,284083,31079.0,49,Go on a planet-discovering space mission in this cooperative trick-taking game.,The Crew: The Quest for Planet Nine,boardgame,2019
8.24,1663127719.075096,7.736,184267,9350.0,50,"Be a part of the first Martian colony, striving to be the best contributor.",On Mars,boardgame,2020
7.88,1663127719.075096,7.733,126163,35207.0,51,"Lead your people, build monuments and make offerings to earn the favour of the gods.",Tzolk'in: The Mayan Calendar,boardgame,2012
7.83,1663127719.075096,7.727,2651,60682.0,52,"Bid, network, and manage resources in a race to supply the most cities with power.",Power Grid,boardgame,2004
7.97,1663127719.075096,7.711,216132,18005.0,53,"Lead your unique Scottish clan to economic might via production, trade, and export.",Clans of Caledonia,boardgame,2017
7.86,1663127719.075096,7.705,35677,29251.0,54,"Establish a supply chain by collecting resources, building industries, and shipping.",Le Havre,boardgame,2008
7.99,1663127719.075096,7.705,164153,22766.0,55,Play as Rebel or Imperial forces to fulfill mission objectives.,Star Wars: Imperial Assault,boardgame,2014
7.98,1663127719.075096,7.704,521,14708.0,56,Flick discs and make trick shots in this traditional Canadian dexterity game!,Crokinole,boardgame,1876
8.56,1663127719.075096,7.701,55690,8591.0,57,Try to survive in a nightmarish world that lies under eternal darkness.,Kingdom Death: Monster,boardgame,2015
8.0,1663127719.075096,7.698,209010,15930.0,58,Cooperatively program and pilot your mechs to defeat an army of marauding minions.,Mechs vs. Minions,boardgame,2016
8.53,1663127719.075096,7.694,314040,5006.0,59,Work together during the Cold War to prevent a Soviet bio-threat.,Pandemic Legacy: Season 0,boardgame,2020
7.85,1663127719.075096,7.693,244521,35870.0,60,"Pull ingredients from your stock to make your pot bubble, but hopefully not explode!",The Quacks of Quedlinburg,boardgame,2018
8.2,1663127719.075096,7.693,161533,8798.0,61,Compete to reconstruct the city of Lisboa after the great earthquake of 1755.,Lisboa,boardgame,2017
8.02,1663127719.075096,7.693,295947,14227.0,62,Create the most harmonious ecosystem as you puzzle together habitats and wildlife.,Cascadia,boardgame,2021
8.05,1663127719.075096,7.685,125153,12173.0,63,"Amass a fortune, and stake your reputation by operating a lucrative art gallery.",The Gallerist,boardgame,2015
8.02,1663127719.075096,7.677,266810,13366.0,64,Invaders are coming from everywhere.  Keep the faith and defend your homeland.,Paladins of the West Kingdom,boardgame,2019
7.78,1663127719.075096,7.667,230802,70771.0,65,Artfully embellish the walls of your palace by drafting the most beautiful tiles.,Azul,boardgame,2017
7.88,1663127719.075096,7.663,124742,28475.0,66,Megacorporation versus Netrunner in this futuristic cyberpunk game of cat and mouse.,Android: Netrunner,boardgame,2012
7.86,1663127719.075096,7.661,72125,27316.0,67,"Build an interstellar civilization by exploration, research, conquest, and diplomacy.",Eclipse,boardgame,2011
7.97,1663127719.075096,7.659,180263,20075.0,68,Journey through a vibrant but deadly land to uncover the key to lifting your curse.,The 7th Continent,boardgame,2017
7.97,1663127719.075096,7.654,191189,15971.0,69,"Mages defend humanity’s last city, harnessing alien powers to destroy monstrosities.",Aeon's End,boardgame,2016
7.88,1663127719.075096,7.649,25613,18670.0,70,"Lead your civilization through strategic drafting of leaders, technologies, and more.",Through the Ages: A Story of Civilization,boardgame,2006
7.76,1663127719.075096,7.647,28143,51039.0,71,"Worlds await! Colonize, develop and conquer taking advantage of others' choices.",Race for the Galaxy,boardgame,2007
7.81,1663127719.075096,7.645,201808,35368.0,72,Claim your treasures but don't attract the dragon in this deck-building dungeon race.,Clank!: A Deck-Building Adventure,boardgame,2016
7.78,1663127719.075096,7.634,157354,37018.0,73,"Move assassins, elders & builders through Naqala to claim oases & control djinns.",Five Tribes,boardgame,2014
8.06,1663127719.075096,7.634,159675,9676.0,74,"Construct dikes, drain bogs, harvest flax and tend to newborn animals in East Frisia.",Fields of Arle,boardgame,2014
7.9,1663127719.075096,7.629,229853,16766.0,75,Use your worker dice to raise the legendary and breathtaking Pyramid of the Sun.,Teotihuacan: City of Gods,boardgame,2018
7.79,1663127719.075096,7.624,121921,39142.0,76,Work together — with friends or with Friday — to survive on a deserted island.,Robinson Crusoe: Adventures on the Cursed Island,boardgame,2012
7.98,1663127719.075096,7.623,200680,13539.0,77,"Help your farm to prosper in this updated, streamlined edition of the acclaimed game.",Agricola (Revised Edition),boardgame,2016
7.89,1663127719.075096,7.623,182874,16213.0,78,Serve guests and prepare rooms to be the best hotelier in the Viennese modern age.,Grand Austria Hotel,boardgame,2015
7.82,1663127719.075096,7.62,171623,22848.0,79,"Using unique abilities, fulfill contracts and reach your goals along the Silk Road.",The Voyages of Marco Polo,boardgame,2015
7.72,1663127719.075096,7.613,68448,94482.0,80,Draft cards to develop your ancient civilization and build its Wonder of the World.,7 Wonders,boardgame,2010
7.74,1663127719.075096,7.61,110327,50877.0,81,Deploy agents and hire adventurers to expand your control over the city of Waterdeep.,Lords of Waterdeep,boardgame,2012
8.52,1663127719.075096,7.609,284378,4440.0,82,EV-factory workers optimize and innovate to stand out at the big board meeting.,Kanban EV,boardgame,2020
7.83,1663127719.075096,7.601,62219,19395.0,83,"With an ice age approaching, which animals will best propagate, migrate, and adapt?",Dominant Species,boardgame,2010
8.19,1663127719.075096,7.589,264220,9648.0,84,"Exploration, battle and diplomacy in a dark Arthurian realm.",Tainted Grail: The Fall of Avalon,boardgame,2019
8.43,1663127719.075096,7.587,255984,5015.0,85,"Voyages of the steamship ""Manticore"" and her crew on the Wandering Sea.",Sleeping Gods,boardgame,2021
7.79,1663127719.075096,7.578,236457,23277.0,86,Will you be a virtuous or nefarious servant of the king? Build your way to glory.,Architects of the West Kingdom,boardgame,2018
7.74,1663127719.075096,7.568,93,25568.0,87,"Use your caballeros to control regions of medieval Spain, keeping clear of the King!",El Grande,boardgame,1995
7.76,1663127719.075096,7.564,122515,21030.0,88,Compete in a unique auction system to build the most prosperous village.,Keyflower,boardgame,2012
7.74,1663127719.075096,7.558,18602,28044.0,89,Entrepreneurs pay workers & bribe an official to build a Château & gain royal favor.,Caylus,boardgame,2005
7.73,1663127719.075096,7.554,37111,34786.0,90,How can the human race survive when you don't know who is actually human?,Battlestar Galactica: The Board Game,boardgame,2008
7.87,1663127719.075096,7.543,172386,12236.0,91,Acquire shares of unique companies and propagate their trading posts to rake in cash.,Mombasa,boardgame,2015
8.52,1663127719.075096,7.541,341169,3963.0,92,Wrangle your herd of cows across the Midwest prairie and deliver it to Kansas City.,Great Western Trail (Second Edition),boardgame,2021
7.7,1663127719.075096,7.54,40834,32048.0,93,"Enlist torturers, swindlers, and saboteurs to gain wealth and dominate the kingdom.",Dominion: Intrigue,boardgame,2009
7.74,1663127719.075096,7.54,73439,21269.0,94,"Defend the city and rise to power by influencing the merchants, knights and clergy.",Troyes,boardgame,2010
7.76,1663127719.075096,7.538,170042,20192.0,95,Gather your Viking crew in order to plunder seas and lands for glory!,Raiders of the North Sea,boardgame,2015
8.0,1663127719.075096,7.538,317985,8491.0,96,Collectively develop a tech tree to fuel the automation and colonization of space.,Beyond the Sun,boardgame,2020
7.97,1663127719.075096,7.537,269385,13005.0,97,"Heroes explore Middle-earth, working together to combat evil in an epic campaign.",The Lord of the Rings: Journeys in Middle-Earth,boardgame,2019
7.81,1663127719.075096,7.536,12493,18892.0,98,"Epic empire-building game of interstellar conflict, trade, and struggle for power.",Twilight Imperium: Third Edition,boardgame,2005
7.77,1663127719.075096,7.535,146021,33074.0,99,An unknown Elder God approaches the world—and you must solve mysteries to stop it.,Eldritch Horror,boardgame,2013
7.87,1663127719.075096,7.529,203993,11904.0,100,Avoid excommunication and lead your family to power during the Italian Renaissance.,Lorenzo il Magnifico,boardgame,2016
7.7,1663127719.075096,7.528,42,27093.0,101,Keep your Mesopotamian civilisation in perfect balance through revolutions and wars.,Tigris & Euphrates,boardgame,1997
7.78,1663127719.075096,7.523,225694,16675.0,102,Decipher your opponents' code before they decipher yours. Don't get caught.,Decrypto,boardgame,2018
7.76,1663127719.075096,7.519,144733,16606.0,103,"Acquire locomotives & industry, build track, and hire the best engineers in Russia.",Russian Railroads,boardgame,2013
7.82,1663127719.075096,7.518,155821,16156.0,104,Claim the crown through merit and wisdom in this Celtic island struggle.,Inis,boardgame,2016
7.62,1663127719.075096,7.517,163412,56514.0,105,Piece together a quilt and leave no holes to become the button master.,Patchwork,boardgame,2014
7.83,1663127719.075096,7.515,281259,15194.0,106,Rescue as many cats as you can before Lord Vesh comes to destroy their home.,The Isle of Cats,boardgame,2019
7.81,1663127719.075096,7.514,205896,18827.0,107,"Lead your clan to victory through negotiation, combat, monsters and favors from Kami.",Rising Sun,boardgame,2018
8.14,1663127719.075096,7.51,253344,7252.0,108,Disrupt the ritual and slay the Elder Gods in this co-op dice chucker.,Cthulhu: Death May Die,boardgame,2019
7.76,1663127719.075096,7.505,102680,16244.0,109,Manage and rule all aspects of Ancient Rome with a clever action selection mancala.,Trajan,boardgame,2011
7.96,1663127719.075096,7.499,163068,8662.0,110,Magicians perform dazzling tricks for money and fame in a Victorian steampunk world.,Trickerion: Legends of Illusion,boardgame,2015
7.83,1663127719.075096,7.494,233371,12010.0,111,Tiptoe your way through Lord Eradikus' spaceship to nab artifacts and an escape pod.,Clank! In! Space!: A Deck-Building Adventure,boardgame,2017
8.34,1663127719.075096,7.492,218417,4628.0,112,War Eternal is a standalone game compatible with the deck building game Aeon's End.,Aeon's End: War Eternal,boardgame,2017
7.61,1663127719.075096,7.491,36218,84359.0,113,Acquire the most valuable lands by building your deck with treasure and power cards.,Dominion,boardgame,2008
7.58,1663127719.075096,7.487,178900,79380.0,114,Give your team clever one-word clues to help them spot their agents in the field.,Codenames,boardgame,2015
7.63,1663127719.075096,7.482,132531,29440.0,115,"Utilize your dice populace to develop technologies, settle worlds, and ship goods.",Roll for the Galaxy,boardgame,2014
7.91,1663127719.075096,7.48,198928,9384.0,116,"Travel from Barcelona to Lisboa to cure malaria, typhus, yellow fever, and cholera.",Pandemic: Iberia,boardgame,2016
7.75,1663127719.075096,7.475,172287,15608.0,117,"Gain glory by defending a Viking harbor town against trolls, draugr and other beasts.",Champions of Midgard,boardgame,2015
7.83,1663127719.075096,7.473,196340,10467.0,118,Claim your fame as the dominant merchant in the Meiji period of Yokohama.,Yokohama,boardgame,2016
7.68,1663127719.075096,7.471,263918,21090.0,119,Explore lands on behalf of the queen and draw the most proficient maps to earn favor.,Cartographers,boardgame,2019
8.08,1663127719.075096,7.471,279537,6063.0,120,"Plan, scan, and theorize to find a new planet at the edge of our solar system.",The Search for Planet X,boardgame,2020
8.15,1663127719.075096,7.471,175640,5531.0,121,The strategic craft of fine winemaking.,Vinhos: Deluxe Edition,boardgame,2016
7.75,1663127719.075096,7.469,266524,16958.0,122,"Hike through National Parks tiles, collecting memories and admiring gorgeous scenery.",PARKS,boardgame,2019
7.57,1663127719.075096,7.467,30549,114018.0,123,Your team of experts must prevent the world from succumbing to a viral pandemic.,Pandemic,boardgame,2008
7.97,1663127719.075096,7.467,175155,8394.0,124,"Assemble your armies, devise your strategy, and wage war across the Herakon Cluster.",Forbidden Stars,boardgame,2015
7.73,1663127719.075096,7.466,262712,16887.0,125,"Rival mages create artifacts, vying for places of power and ancient monuments.",Res Arcana,boardgame,2019
7.68,1663127719.075096,7.458,2511,19405.0,126,The game is afoot as you and your irregular friends search Victorian London for clues,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,boardgame,1982
7.69,1663127719.075096,7.454,127023,17900.0,127,Play as warring Egyptian Gods and build the most powerful army to dominate Egypt.,Kemet,boardgame,2012
7.81,1663127719.075096,7.452,4098,9953.0,128,"Outperform your railroad rivals with shares, auctions, trackbuilding, and deliveries.",Age of Steam,boardgame,2002
8.3,1663127719.075096,7.448,231733,4587.0,129,"Renovate an estate, manage servants, and pursue romance in Victorian England.",Obsession,boardgame,2018
7.71,1663127719.075096,7.442,43015,13559.0,130,Build networks of merchants along the roads and market towns of the Hanseatic League.,Hansa Teutonica,boardgame,2009
7.64,1663127719.075096,7.441,118048,19210.0,131,A contest between two nomadic tribes along desert trade routes.,Targi,boardgame,2012
7.95,1663127719.075096,7.44,233398,7944.0,132,"Spread your glory over the vast, as of yet unexplored world in this updated classic.",Endeavor: Age of Sail,boardgame,2018
7.86,1663127719.075096,7.44,274364,8664.0,133,Hide or expose the greatest American political scandal in a tug of war for evidence.,Watergate,boardgame,2019
7.66,1663127719.075096,7.438,161970,20632.0,134,Showcase your alchemical know-how by publishing theories in this app-driven game.,Alchemists,boardgame,2014
7.77,1663127719.075096,7.433,146652,12432.0,135,"In space, no one can hear you build a deck of marine & weapon cards to fight aliens.",Legendary Encounters: An Alien Deck Building Game,boardgame,2014
7.57,1663127719.075096,7.432,147020,40596.0,136,Compete head-to-head to create the most powerful deck of spaceships and bases.,Star Realms,boardgame,2014
7.77,1663127719.075096,7.431,271324,12441.0,137,"Draft yourself the ‘perfect’ dystopia, complete projects and churn out resources.",It's a Wonderful World,boardgame,2019
8.31,1663127719.075096,7.429,256916,4001.0,138,Traders compete to build the greatest empire in the Roman Mediterranean.,Concordia Venus,boardgame,2018
7.55,1663127719.075096,7.428,34635,48964.0,139,Travel to the time of hunters and gatherers in this classic game of tools and tribes.,Stone Age,boardgame,2008
7.66,1663127719.075096,7.425,103885,24171.0,140,Pilot your ships in tight arcs to take out the enemy! The universe can be yours.,Star Wars: X-Wing Miniatures Game,boardgame,2012
7.64,1663127719.075096,7.422,217372,18223.0,141,Race through a dense South American jungle in pursuit of the legendary city of gold.,The Quest for El Dorado,boardgame,2017
7.54,1663127719.075096,7.418,14996,66941.0,142,Build train routes across Europe in this sequel to the hit family board game.,Ticket to Ride: Europe,boardgame,2005
7.58,1663127719.075096,7.416,233867,24787.0,143,"Design the most appealing 1950s neighborhood, with fences, parks, and swimming pools.",Welcome To...,boardgame,2018
7.62,1663127719.075096,7.41,254640,19156.0,144,"Give one-word clues so someone can guess one word, but duplicate clues are discarded.",Just One,boardgame,2018
7.56,1663127719.075096,7.409,148949,28507.0,145,Send your assistants through the shops of Istanbul as you race to acquire rubies.,Istanbul,boardgame,2014
8.02,1663127719.075096,7.408,308765,5997.0,146,Wealthy citizens of medieval Prague organize building projects to gain king's favor.,Praga Caput Regni,boardgame,2020
7.66,1663127719.075096,7.408,77423,22797.0,147,Guide your fellowship as it embarks on unique adventures in Tolkien's Middle-earth!,The Lord of the Rings: The Card Game,boardgame,2011
7.73,1663127719.075096,7.406,220877,11588.0,148,Manage your dice to build profitable markets and grand monuments in historic India.,Rajas of the Ganges,boardgame,2017
7.61,1663127719.075096,7.402,244522,19713.0,149,"Draft dice to mark numbers on your scoresheet, comboing bonuses to power your points.",That's Pretty Clever!,boardgame,2018
7.88,1663127719.075096,7.399,82222,8816.0,150,Pilot your ship to stardom in a massive sci-fi sandbox.,Xia: Legends of a Drift System,boardgame,2014
8.04,1663127719.075096,7.396,283948,5575.0,151,"Travel to cities along the silk road, trading silk, spice, gold & jade along the way.",Marco Polo II: In the Service of the Khan,boardgame,2019
7.72,1663127719.075096,7.395,287954,11999.0,152,You're an artisan working on creating striking patterns within a king's palace.,Azul: Summer Pavilion,boardgame,2019
7.77,1663127719.075096,7.393,9609,10350.0,153,"Rings, Fellowship, diplomacy and war in the Third Age of Middle Earth.",War of the Ring,boardgame,2004
7.67,1663127719.075096,7.393,43111,14964.0,154,Rival chaos gods send forth their minions to spread corruption and destruction.,Chaos in the Old World,boardgame,2009
7.65,1663127719.075096,7.391,104162,24215.0,155,Fight the Overlord and level up your heroes in this fantasy dungeon campaign.,Descent: Journeys in the Dark (Second Edition),boardgame,2012
7.5,1663127719.075096,7.386,54043,44287.0,156,Trade and sell goods to become the most wealthy merchant in this short game for two.,Jaipur,boardgame,2009
7.97,1663127719.075096,7.383,265188,6144.0,157,"Expand your Scottish clan by trading livestock, making whisky and gaining landmarks.",Glen More II: Chronicles,boardgame,2019
7.55,1663127719.075096,7.38,463,36031.0,158,Cast spells and summon fantasy monsters in the original collectible card game.,Magic: The Gathering,boardgame,1993
7.92,1663127719.075096,7.379,296151,6971.0,159,Travel the Kingdom seeking upgrades in an attempt to bring poverty or prosperity.,Viscounts of the West Kingdom,boardgame,2020
7.55,1663127719.075096,7.375,10630,27892.0,160,Revisit the battles of D-Day and control the forces of the Allies and the Axis!,Memoir '44,boardgame,2004
7.73,1663127719.075096,7.372,282524,11853.0,161,Classic movie monsters terrorize a town! Can your team stop them in time?,Horrified,boardgame,2019
7.8,1663127719.075096,7.369,188920,10898.0,162,Civilians trapped in a war-torn city must make difficult decisions to survive.,This War of Mine: The Board Game,boardgame,2017
7.55,1663127719.075096,7.365,128882,30205.0,163,Who can you trust? A game of social deduction set in King Arthur’s legendary realm.,The Resistance: Avalon,boardgame,2012
7.68,1663127719.075096,7.364,17133,11699.0,164,"Build rails, race to deliver scarce goods, and fulfill your Rail Baron's secret goal.",Railways of the World,boardgame,2005
7.51,1663127719.075096,7.362,150376,43026.0,165,"As you struggle to keep survivors alive, how will you value group vs. personal needs?",Dead of Winter: A Crossroads Game,boardgame,2014
7.53,1663127719.075096,7.361,39463,30137.0,166,Conquer the galaxy with shifting alliances and the unique powers of your alien race.,Cosmic Encounter,boardgame,2008
7.53,1663127719.075096,7.359,155426,23911.0,167,Choose and play tiles to satisfy the king's whims and build the best fantasy castle.,Castles of Mad King Ludwig,boardgame,2014
7.94,1663127719.075096,7.359,249259,6769.0,168,"Recruit, bolster and maneuver your way to controlling the hex-grid battlefield.",War Chest,boardgame,2018
7.7,1663127719.075096,7.358,70149,10392.0,169,Manage workers and resources to build up the land around your medieval monastery.,Ora et Labora,boardgame,2011
7.74,1663127719.075096,7.358,328871,9654.0,170,"Return to Mars and terraform it once again, this time using only cards.",Terraforming Mars: Ares Expedition,boardgame,2021
7.5,1663127719.075096,7.355,199561,33593.0,171,Craft the best stained-glass windows by carefully placing colorful transparent dice.,Sagrada,boardgame,2017
7.56,1663127719.075096,7.352,103343,31549.0,172,Make alliances—and break them!—as you strive to both unite and conquer Westeros.,A Game of Thrones: The Board Game (Second Edition),boardgame,2011
7.91,1663127719.075096,7.352,189932,6824.0,173,Lead a Drow house and build the best deck to establish supremacy over the Underdark.,Tyrants of the Underdark,boardgame,2016
8.02,1663127719.075096,7.345,25021,5129.0,174,Defend or depose the Toyotomi heir by commanding the loyalty of the feudal lords.,Sekigahara: The Unification of Japan,boardgame,2011
7.63,1663127719.075096,7.341,221194,14320.0,175,Research DNA to bring prehistoric reptiles to life.,Dinosaur Island,boardgame,2017
7.83,1663127719.075096,7.34,268864,7914.0,176,Command your rifle platoon to victory in this WWII multi-scenario deck builder.,Undaunted: Normandy,boardgame,2019
7.63,1663127719.075096,7.34,31627,12893.0,177,"Build railways to connect destinations across Scandinavia, Finland, and Estonia.",Ticket to Ride: Nordic Countries,boardgame,2007
7.5,1663127719.075096,7.339,123260,23376.0,178,Expand your meager neighborhood into a sprawling suburb to attract the most citizens.,Suburbia,boardgame,2012
7.77,1663127719.075096,7.338,14105,8374.0,179,Accessible game of warfare from the dawn of history to the opening of the Middle Ages,Commands & Colors: Ancients,boardgame,2006
7.74,1663127719.075096,7.334,195421,9098.0,180,Explore the lands to discover the Last Ruins and become the most storied traveller.,Near and Far,boardgame,2017
7.89,1663127719.075096,7.331,209418,7024.0,181,Acquire cards to grow your kingdom's influence in this classic deck-building game.,Dominion (Second Edition),boardgame,2016
7.51,1663127719.075096,7.329,104006,21825.0,182,"Send your villagers to work, travel, pray, and... die when it brings the most renown.",Village,boardgame,2011
7.66,1663127719.075096,7.328,283155,12107.0,183,"Sew a quilt, collect buttons, attract cats!",Calico,boardgame,2020
7.54,1663127719.075096,7.327,171131,18561.0,184,"Torpedoes away! Hunt for your opponent's sub in this exciting, real-time team game.",Captain Sonar,boardgame,2016
7.95,1663127719.075096,7.325,21050,5700.0,185,Recreate the European theater of World War II in this acclaimed card-driven wargame.,Combat Commander: Europe,boardgame,2006
7.62,1663127719.075096,7.323,126042,11750.0,186,"Steer the fate of your nation, from the ancient world until the outbreak of WW1.",Nations,boardgame,2013
7.66,1663127719.075096,7.32,245638,10467.0,187,Spread your influence across monasteries of Portugal and beyond!,Coimbra,boardgame,2018
7.83,1663127719.075096,7.319,182631,7210.0,188,"Expand your fleet, defend your bases, and prevail in the battle for the colonies.",Star Realms: Colony Wars,boardgame,2015
7.49,1663127719.075096,7.319,12,20432.0,189,Bid to acquire the most valuable sets of Egyptian artifacts and resources.,Ra,boardgame,1999
7.64,1663127719.075096,7.318,188,16024.0,190,Use stones to control space in this ancient game with simple rules.,Go,boardgame,-2200
7.57,1663127719.075096,7.318,242302,13972.0,191,Amass spaceships for your fleet as you roll your way to domination.,Space Base,boardgame,2018
