extracted_at,id,rank,title,year_published
1636869184.600812,321608,1,Hegemony: Lead Your Class to Victory,2022
1636869184.600812,237179,2,Weather Machine,2022
1636869184.600812,337765,3,Brian Boru: High King of Ireland,2021
1636869184.600812,316554,4,Dune: Imperium,2020
1636869184.600812,312484,5,Lost Ruins of Arnak,2020
1636869184.600812,218074,6,Detective: City of Angels,2019
1636869184.600812,295947,7,Cascadia,2021
1636869184.600812,343905,8,Boonlake,2021
1636869184.600812,340466,9,Unfathomable,2021
1636869184.600812,350205,10,Horseless Carriage,2022
1636869184.600812,167791,11,Terraforming Mars,2016
1636869184.600812,162886,12,Spirit Island,2017
1636869184.600812,205637,13,Arkham Horror: The Card Game,2016
1636869184.600812,285774,14,Marvel Champions: The Card Game,2019
1636869184.600812,290484,15,Unsettled,2021
1636869184.600812,340237,16,Wonder Book,2021
1636869184.600812,174430,17,Gloomhaven,2017
1636869184.600812,342372,18,The Elder Scrolls V: Skyrim – The Adventure Game,2022
1636869184.600812,254708,19,Roll Player Adventures,2021
1636869184.600812,266192,20,Wingspan,2019
1636869184.600812,199792,21,Everdell,2018
1636869184.600812,237182,22,Root,2018
1636869184.600812,699,23,HeroQuest,1989
1636869184.600812,167355,24,Nemesis,2018
1636869184.600812,299659,25,Clash of Cultures: Monumental Edition,2021
1636869184.600812,224517,26,Brass: Birmingham,2018
1636869184.600812,255984,27,Sleeping Gods,2021
1636869184.600812,246900,28,Eclipse: Second Dawn for the Galaxy,2020
1636869184.600812,322708,29,Descent: Legends of the Dark,2021
1636869184.600812,311193,30,Anno 1800,2020
1636869184.600812,260934,31,Ignite,2021
1636869184.600812,177478,32,IKI,2015
1636869184.600812,169786,33,Scythe,2016
1636869184.600812,342942,34,Ark Nova,2021
1636869184.600812,285967,35,Ankh: Gods of Egypt,2021
1636869184.600812,184267,36,On Mars,2020
1636869184.600812,283355,37,Dune,2019
1636869184.600812,291457,38,Gloomhaven: Jaws of the Lion,2020
1636869184.600812,346703,39,7 Wonders: Architects,2021
1636869184.600812,341169,40,Great Western Trail (Second Edition),2021
1636869184.600812,328871,41,Terraforming Mars: Ares Expedition,2021
1636869184.600812,193738,42,Great Western Trail,2016
1636869184.600812,192135,43,Too Many Bones,2017
1636869184.600812,220308,44,Gaia Project,2017
1636869184.600812,340897,45,Resurgence,2022
1636869184.600812,233078,46,Twilight Imperium: Fourth Edition,2017
1636869184.600812,317985,47,Beyond the Sun,2020
1636869184.600812,284378,48,Kanban EV,2020
1636869184.600812,298383,49,Golem,2021
1636869184.600812,343900,50,Senjutsu: Battle For Japan,2022
