extracted_at,id,rank,title,year_published
1660880517.484793,351913,1,Tiletum,2022
1660880517.484793,342942,2,Ark Nova,2021
1660880517.484793,251661,3,Oathsworn: Into the Deepwood,2022
1660880517.484793,350689,4,Wormholes,2022
1660880517.484793,345972,5,Cat in the Box: Deluxe Edition,2022
1660880517.484793,361545,6,Twilight Inscription,2022
1660880517.484793,276182,7,Dead Reckoning,2022
1660880517.484793,284189,8,Foundations of Rome,2022
1660880517.484793,316554,9,Dune: Imperium,2020
1660880517.484793,359402,10,Ahoy,2022
1660880517.484793,360265,11,Sabika,2022
1660880517.484793,162886,12,Spirit Island,2017
1660880517.484793,284587,13,Bloodstones,2023
1660880517.484793,224517,14,Brass: Birmingham,2018
1660880517.484793,266192,15,Wingspan,2019
1660880517.484793,356123,16,Turing Machine,2022
1660880517.484793,352454,17,Trailblazers,2023
1660880517.484793,295947,18,Cascadia,2021
1660880517.484793,285774,19,Marvel Champions: The Card Game,2019
1660880517.484793,205637,20,Arkham Horror: The Card Game,2016
1660880517.484793,167791,21,Terraforming Mars,2016
1660880517.484793,251247,22,Barrage,2019
1660880517.484793,174430,23,Gloomhaven,2017
1660880517.484793,229853,24,Teotihuacan: City of Gods,2018
1660880517.484793,237182,25,Root,2018
1660880517.484793,199792,26,Everdell,2018
1660880517.484793,310873,27,Carnegie,2022
1660880517.484793,312484,28,Lost Ruins of Arnak,2020
1660880517.484793,126163,29,Tzolk'in: The Mayan Calendar,2012
1660880517.484793,227935,30,Wonderland's War,2022
1660880517.484793,357563,31,Akropolis,2022
1660880517.484793,342894,32,Mythic Mischief,2022
1660880517.484793,169786,33,Scythe,2016
1660880517.484793,249277,34,Brazil: Imperial,2021
1660880517.484793,280794,35,Etherfields,2020
1660880517.484793,167355,36,Nemesis,2018
1660880517.484793,297030,37,Tekhenu: Obelisk of the Sun,2020
1660880517.484793,170624,38,Crusaders: Thy Will Be Done,2018
1660880517.484793,305096,39,Endless Winter: Paleoamericans,2022
1660880517.484793,328866,40,My Father's Work,2022
1660880517.484793,255984,41,Sleeping Gods,2021
1660880517.484793,355093,42,Woodcraft,2022
1660880517.484793,360951,43,Catherine: The Cities of the Tsarina,2022
1660880517.484793,318184,44,Imperium: Classics,2021
1660880517.484793,233078,45,Twilight Imperium: Fourth Edition,2017
1660880517.484793,246900,46,Eclipse: Second Dawn for the Galaxy,2020
1660880517.484793,115746,47,War of the Ring: Second Edition,2011
1660880517.484793,291457,48,Gloomhaven: Jaws of the Lion,2020
1660880517.484793,244521,49,The Quacks of Quedlinburg,2018
1660880517.484793,273910,50,Stars of Akarios,2022
