extracted_at,id,rank,title,year_published
1637205854.293087,337765,1,Brian Boru: High King of Ireland,2021
1637205854.293087,316554,2,Dune: Imperium,2020
1637205854.293087,321608,3,Hegemony: Lead Your Class to Victory,2022
1637205854.293087,340237,4,Wonder Book,2021
1637205854.293087,237179,5,Weather Machine,2022
1637205854.293087,312484,6,Lost Ruins of Arnak,2020
1637205854.293087,290484,7,Unsettled,2021
1637205854.293087,343562,8,Horrified: American Monsters,2021
1637205854.293087,699,9,HeroQuest,1989
1637205854.293087,295947,10,Cascadia,2021
1637205854.293087,343905,11,Boonlake,2021
1637205854.293087,205637,12,Arkham Horror: The Card Game,2016
1637205854.293087,162886,13,Spirit Island,2017
1637205854.293087,167791,14,Terraforming Mars,2016
1637205854.293087,340466,15,Unfathomable,2021
1637205854.293087,266192,16,Wingspan,2019
1637205854.293087,285774,17,Marvel Champions: The Card Game,2019
1637205854.293087,254708,18,Roll Player Adventures,2021
1637205854.293087,237182,19,Root,2018
1637205854.293087,174430,20,Gloomhaven,2017
1637205854.293087,220308,21,Gaia Project,2017
1637205854.293087,167355,22,Nemesis,2018
1637205854.293087,255984,23,Sleeping Gods,2021
1637205854.293087,199792,24,Everdell,2018
1637205854.293087,224517,25,Brass: Birmingham,2018
1637205854.293087,246900,26,Eclipse: Second Dawn for the Galaxy,2020
1637205854.293087,169786,27,Scythe,2016
1637205854.293087,286096,28,Tapestry,2019
1637205854.293087,342031,29,Dune: Imperium – Rise of Ix,2021
1637205854.293087,328871,30,Terraforming Mars: Ares Expedition,2021
1637205854.293087,342942,31,Ark Nova,2021
1637205854.293087,291457,32,Gloomhaven: Jaws of the Lion,2020
1637205854.293087,299659,33,Clash of Cultures: Monumental Edition,2021
1637205854.293087,283355,34,Dune,2019
1637205854.293087,281946,35,Aftermath,2019
1637205854.293087,233078,36,Twilight Imperium: Fourth Edition,2017
1637205854.293087,285967,37,Ankh: Gods of Egypt,2021
1637205854.293087,306040,38,Merv: The Heart of the Silk Road,2020
1637205854.293087,124361,39,Concordia,2013
1637205854.293087,193738,40,Great Western Trail,2016
1637205854.293087,177478,41,IKI,2015
1637205854.293087,192135,42,Too Many Bones,2017
1637205854.293087,298383,43,Golem,2021
1637205854.293087,238992,44,Call to Adventure,2019
1637205854.293087,341169,45,Great Western Trail (Second Edition),2021
1637205854.293087,244521,46,The Quacks of Quedlinburg,2018
1637205854.293087,184267,47,On Mars,2020
1637205854.293087,317985,48,Beyond the Sun,2020
1637205854.293087,318977,49,MicroMacro: Crime City,2020
1637205854.293087,293014,50,Nidavellir,2020
