extracted_at,id,rank,title,year_published
1640402724.972461,342942,1,Ark Nova,2021
1640402724.972461,329082,2,Radlands,2021
1640402724.972461,255984,3,Sleeping Gods,2021
1640402724.972461,340325,4,Vagrantsong,2022
1640402724.972461,316554,5,Dune: Imperium,2020
1640402724.972461,312484,6,Lost Ruins of Arnak,2020
1640402724.972461,167791,7,Terraforming Mars,2016
1640402724.972461,231733,8,Obsession,2018
1640402724.972461,295947,9,Cascadia,2021
1640402724.972461,162886,10,Spirit Island,2017
1640402724.972461,205637,11,Arkham Horror: The Card Game,2016
1640402724.972461,174430,12,Gloomhaven,2017
1640402724.972461,266192,13,Wingspan,2019
1640402724.972461,285774,14,Marvel Champions: The Card Game,2019
1640402724.972461,220308,15,Gaia Project,2017
1640402724.972461,323612,16,Bitoku,2021
1640402724.972461,313441,17,Undaunted: Reinforcements,2021
1640402724.972461,237182,18,Root,2018
1640402724.972461,199792,19,Everdell,2018
1640402724.972461,350736,20,Voyages,2021
1640402724.972461,224517,21,Brass: Birmingham,2018
1640402724.972461,347757,22,Borderlands: Mister Torgue's Arena of Badassery,2022
1640402724.972461,285192,23,Destinies,2021
1640402724.972461,291457,24,Gloomhaven: Jaws of the Lion,2020
1640402724.972461,169786,25,Scythe,2016
1640402724.972461,167355,26,Nemesis,2018
1640402724.972461,328871,27,Terraforming Mars: Ares Expedition,2021
1640402724.972461,193738,28,Great Western Trail,2016
1640402724.972461,295785,29,Euthia: Torment of Resurrection,2021
1640402724.972461,246900,30,Eclipse: Second Dawn for the Galaxy,2020
1640402724.972461,285967,31,Ankh: Gods of Egypt,2021
1640402724.972461,230802,32,Azul,2017
1640402724.972461,340466,33,Unfathomable,2021
1640402724.972461,174231,34,Badlands: Outpost of Humanity,2017
1640402724.972461,290484,35,Unsettled,2021
1640402724.972461,284083,36,The Crew: The Quest for Planet Nine,2019
1640402724.972461,12333,37,Twilight Struggle,2005
1640402724.972461,115746,38,War of the Ring: Second Edition,2012
1640402724.972461,244521,39,The Quacks of Quedlinburg,2018
1640402724.972461,256960,40,Pax Pamir: Second Edition,2019
1640402724.972461,343905,41,Boonlake,2021
1640402724.972461,276025,42,Maracaibo,2019
1640402724.972461,155821,43,Inis,2016
1640402724.972461,299255,44,Vienna Connection,2021
1640402724.972461,291572,45,Oath: Chronicles of Empire and Exile,2021
1640402724.972461,177736,46,A Feast for Odin,2016
1640402724.972461,23540,47,Shikoku 1889,2004
1640402724.972461,266524,48,PARKS,2019
1640402724.972461,233078,49,Twilight Imperium: Fourth Edition,2017
1640402724.972461,342031,50,Dune: Imperium – Rise of Ix,2021
