extracted_at,id,rank,title,year_published
1658029175.579756,332772,1,Revive,2022
1658029175.579756,317985,2,Beyond the Sun,2020
1658029175.579756,342942,3,Ark Nova,2021
1658029175.579756,358386,4,Moon,2023
1658029175.579756,318985,5,Puerto Rico 1897,2020
1658029175.579756,323612,6,Bitoku,2021
1658029175.579756,308765,7,Praga Caput Regni,2020
1658029175.579756,251661,8,Oathsworn: Into the Deepwood,2022
1658029175.579756,316412,9,The LOOP,2020
1658029175.579756,295947,10,Cascadia,2021
1658029175.579756,343905,11,Boonlake,2021
1658029175.579756,285967,12,Ankh: Gods of Egypt,2021
1658029175.579756,203993,13,Lorenzo il Magnifico,2016
1658029175.579756,328866,14,My Father's Work,2022
1658029175.579756,292974,15,Tournament at Avalon,2020
1658029175.579756,227224,16,The Red Cathedral,2020
1658029175.579756,260180,17,Project L,2020
1658029175.579756,155821,18,Inis,2016
1658029175.579756,216600,19,Fantastic Factories,2019
1658029175.579756,175914,20,Food Chain Magnate,2015
1658029175.579756,316554,21,Dune: Imperium,2020
1658029175.579756,248490,22,Atlantis Rising (Second Edition),2019
1658029175.579756,312484,23,Lost Ruins of Arnak,2020
1658029175.579756,271896,24,Star Wars: Outer Rim,2019
1658029175.579756,285192,25,Destinies,2021
1658029175.579756,298069,26,Cubitos,2021
1658029175.579756,162886,27,Spirit Island,2017
1658029175.579756,286749,28,Hansa Teutonica: Big Box,2020
1658029175.579756,340466,29,Unfathomable,2021
1658029175.579756,199792,30,Everdell,2018
1658029175.579756,274124,31,Northgard: Uncharted Lands,2022
1658029175.579756,157354,32,Five Tribes,2014
1658029175.579756,296912,33,Fort,2020
1658029175.579756,339789,34,Welcome to the Moon,2021
1658029175.579756,317457,35,Dinosaur World,2021
1658029175.579756,205637,36,Arkham Horror: The Card Game,2016
1658029175.579756,322708,37,Descent: Legends of the Dark,2021
1658029175.579756,279537,38,The Search for Planet X,2020
1658029175.579756,266192,39,Wingspan,2019
1658029175.579756,273910,40,Stars of Akarios,2022
1658029175.579756,318182,41,Imperium: Legends,2021
1658029175.579756,285774,42,Marvel Champions: The Card Game,2019
1658029175.579756,332800,43,Summoner Wars (Second Edition),2021
1658029175.579756,300877,44,New York Zoo,2020
1658029175.579756,355224,45,Isle of Trains: All Aboard,2022
1658029175.579756,264241,46,Mandala,2019
1658029175.579756,341169,47,Great Western Trail (Second Edition),2021
1658029175.579756,359402,48,Ahoy,2022
1658029175.579756,224517,49,Brass: Birmingham,2018
1658029175.579756,167791,50,Terraforming Mars,2016
