extracted_at,id,rank,title,year_published
1646622609.86268,290484,1,Unsettled,2021
1646622609.86268,342942,2,Ark Nova,2021
1646622609.86268,349179,3,Solar 175,2022
1646622609.86268,358320,4,Sleeping Gods: Distant Skies,2023
1646622609.86268,358263,5,Arrakis: Dawn of the Fremen,2022
1646622609.86268,316554,6,Dune: Imperium,2020
1646622609.86268,356033,7,Libertalia: Winds of Galecrest,2022
1646622609.86268,328479,8,Living Forest,2021
1646622609.86268,295947,9,Cascadia,2021
1646622609.86268,312484,10,Lost Ruins of Arnak,2020
1646622609.86268,162886,11,Spirit Island,2017
1646622609.86268,331787,12,Tiny Epic Dungeons,2021
1646622609.86268,167791,13,Terraforming Mars,2016
1646622609.86268,199792,14,Everdell,2018
1646622609.86268,205637,15,Arkham Horror: The Card Game,2016
1646622609.86268,266192,16,Wingspan,2019
1646622609.86268,318388,17,Pilgrim,2022
1646622609.86268,255984,18,Sleeping Gods,2021
1646622609.86268,232405,19,Western Legends,2018
1646622609.86268,285774,20,Marvel Champions: The Card Game,2019
1646622609.86268,174430,21,Gloomhaven,2017
1646622609.86268,237182,22,Root,2018
1646622609.86268,291457,23,Gloomhaven: Jaws of the Lion,2020
1646622609.86268,350184,24,Earth,2023
1646622609.86268,169786,25,Scythe,2016
1646622609.86268,328871,26,Terraforming Mars: Ares Expedition,2021
1646622609.86268,224517,27,Brass: Birmingham,2018
1646622609.86268,297510,28,"Kingdoms Forlorn: Dragons, Devils and Kings",2024
1646622609.86268,323612,29,Bitoku,2021
1646622609.86268,167355,30,Nemesis,2018
1646622609.86268,244521,31,The Quacks of Quedlinburg,2018
1646622609.86268,306676,32,Tales From the Loop: The Board Game,2022
1646622609.86268,281259,33,The Isle of Cats,2019
1646622609.86268,220308,34,Gaia Project,2017
1646622609.86268,343905,35,Boonlake,2021
1646622609.86268,342031,36,Dune: Imperium – Rise of Ix,2022
1646622609.86268,299702,37,The Lost Code,2022
1646622609.86268,357726,38,51st State: Ultimate Edition,2023
1646622609.86268,230802,39,Azul,2017
1646622609.86268,317511,40,Tindaya,2022
1646622609.86268,329082,41,Radlands,2021
1646622609.86268,246900,42,Eclipse: Second Dawn for the Galaxy,2020
1646622609.86268,77423,43,The Lord of the Rings: The Card Game,2011
1646622609.86268,120677,44,Terra Mystica,2012
1646622609.86268,193738,45,Great Western Trail,2016
1646622609.86268,298383,46,Golem,2021
1646622609.86268,10547,47,Betrayal at House on the Hill,2004
1646622609.86268,124361,48,Concordia,2013
1646622609.86268,318184,49,Imperium: Classics,2021
1646622609.86268,285967,50,Ankh: Gods of Egypt,2021
