extracted_at,id,rank,title,year_published
1641266673.860911,342942,1,Ark Nova,2021
1641266673.860911,312859,2,Townsfolk Tussle,2022
1641266673.860911,312484,3,Lost Ruins of Arnak,2020
1641266673.860911,316554,4,Dune: Imperium,2020
1641266673.860911,255984,5,Sleeping Gods,2021
1641266673.860911,329082,6,Radlands,2021
1641266673.860911,266192,7,Wingspan,2019
1641266673.860911,167791,8,Terraforming Mars,2016
1641266673.860911,295947,9,Cascadia,2021
1641266673.860911,162886,10,Spirit Island,2017
1641266673.860911,199792,11,Everdell,2018
1641266673.860911,231733,12,Obsession,2018
1641266673.860911,205637,13,Arkham Horror: The Card Game,2016
1641266673.860911,174430,14,Gloomhaven,2017
1641266673.860911,292375,15,The Great Wall,2021
1641266673.860911,285774,16,Marvel Champions: The Card Game,2019
1641266673.860911,237182,17,Root,2018
1641266673.860911,224517,18,Brass: Birmingham,2018
1641266673.860911,328871,19,Terraforming Mars: Ares Expedition,2021
1641266673.860911,169786,20,Scythe,2016
1641266673.860911,167355,21,Nemesis,2018
1641266673.860911,291457,22,Gloomhaven: Jaws of the Lion,2020
1641266673.860911,317985,23,Beyond the Sun,2020
1641266673.860911,244521,24,The Quacks of Quedlinburg,2018
1641266673.860911,230802,25,Azul,2017
1641266673.860911,220308,26,Gaia Project,2017
1641266673.860911,285192,27,Destinies,2021
1641266673.860911,256960,28,Pax Pamir: Second Edition,2019
1641266673.860911,84876,29,The Castles of Burgundy,2011
1641266673.860911,284083,30,The Crew: The Quest for Planet Nine,2019
1641266673.860911,115746,31,War of the Ring: Second Edition,2012
1641266673.860911,285967,32,Ankh: Gods of Egypt,2021
1641266673.860911,246900,33,Eclipse: Second Dawn for the Galaxy,2020
1641266673.860911,304783,34,Hadrian's Wall,2021
1641266673.860911,173346,35,7 Wonders Duel,2015
1641266673.860911,291572,36,Oath: Chronicles of Empire and Exile,2021
1641266673.860911,350316,37,Wayfarers of the South Tigris,2022
1641266673.860911,284653,38,Mind MGMT: The Psychic Espionage “Game.”,2021
1641266673.860911,323612,39,Bitoku,2021
1641266673.860911,233867,40,Welcome To...,2018
1641266673.860911,193738,41,Great Western Trail,2016
1641266673.860911,183394,42,Viticulture Essential Edition,2015
1641266673.860911,822,43,Carcassonne,2000
1641266673.860911,283393,44,Aquatica,2019
1641266673.860911,263918,45,Cartographers,2019
1641266673.860911,340466,46,Unfathomable,2021
1641266673.860911,68448,47,7 Wonders,2010
1641266673.860911,177736,48,A Feast for Odin,2016
1641266673.860911,266524,49,PARKS,2019
1641266673.860911,279537,50,The Search for Planet X,2020
