extracted_at,id,rank,title,year_published
1653622565.886161,359871,1,Arcs,2023
1653622565.886161,363369,2,Starship Captains,2022
1653622565.886161,291453,3,SCOUT,2019
1653622565.886161,363622,4,Castles of Burgundy: Special Edition,2023
1653622565.886161,342942,5,Ark Nova,2021
1653622565.886161,328479,6,Living Forest,2021
1653622565.886161,84876,7,The Castles of Burgundy,2011
1653622565.886161,348073,8,Crescent Moon,2022
1653622565.886161,300905,9,Top Ten,2020
1653622565.886161,354886,10,Quacks & Co.,2022
1653622565.886161,246784,11,Cryptid,2018
1653622565.886161,295947,12,Cascadia,2021
1653622565.886161,316554,13,Dune: Imperium,2020
1653622565.886161,322656,14,burncycle,2022
1653622565.886161,363204,15,FLOE,2023
1653622565.886161,285774,16,Marvel Champions: The Card Game,2019
1653622565.886161,222514,17,Batman: Gotham City Chronicles,2019
1653622565.886161,237182,18,Root,2018
1653622565.886161,12,19,Ra,1999
1653622565.886161,162886,20,Spirit Island,2017
1653622565.886161,205637,21,Arkham Horror: The Card Game,2016
1653622565.886161,288080,22,Dice Realms,2022
1653622565.886161,359927,23,The Breach,2023
1653622565.886161,271320,24,The Castles of Burgundy,2019
1653622565.886161,167791,25,Terraforming Mars,2016
1653622565.886161,312484,26,Lost Ruins of Arnak,2020
1653622565.886161,352263,27,Through Ice and Snow,2022
1653622565.886161,224517,28,Brass: Birmingham,2018
1653622565.886161,174430,29,Gloomhaven,2017
1653622565.886161,310873,30,Carnegie,2022
1653622565.886161,227935,31,Wonderland's War,2022
1653622565.886161,291572,32,Oath: Chronicles of Empire and Exile,2021
1653622565.886161,199792,33,Everdell,2018
1653622565.886161,167355,34,Nemesis,2018
1653622565.886161,245638,35,Coimbra,2018
1653622565.886161,361545,36,Twilight Inscription,2022
1653622565.886161,266192,37,Wingspan,2019
1653622565.886161,192135,38,Too Many Bones,2017
1653622565.886161,295293,39,The Thing: The Boardgame,2022
1653622565.886161,169786,40,Scythe,2016
1653622565.886161,291457,41,Gloomhaven: Jaws of the Lion,2020
1653622565.886161,360232,42,Galaxy Trucker: Keep on Trucking,2022
1653622565.886161,255984,43,Sleeping Gods,2021
1653622565.886161,246900,44,Eclipse: Second Dawn for the Galaxy,2020
1653622565.886161,360896,45,Tiny Epic Vikings,2023
1653622565.886161,191189,46,Aeon's End,2016
1653622565.886161,320718,47,Hidden Leaders,2022
1653622565.886161,193738,48,Great Western Trail,2016
1653622565.886161,220308,49,Gaia Project,2017
1653622565.886161,347013,50,Get on Board: New York & London,2022
