extracted_at,id,rank,title,year_published
1648177880.774645,276182,1,Dead Reckoning,2022
1648177880.774645,359394,2,My Island,2022
1648177880.774645,342942,3,Ark Nova,2021
1648177880.774645,256680,4,Return to Dark Tower,2021
1648177880.774645,304051,5,Creature Comforts,2022
1648177880.774645,328871,6,Terraforming Mars: Ares Expedition,2021
1648177880.774645,295947,7,Cascadia,2021
1648177880.774645,316554,8,Dune: Imperium,2020
1648177880.774645,353304,9,First Empires,2022
1648177880.774645,233262,10,Tidal Blades: Heroes of the Reef,2020
1648177880.774645,162886,11,Spirit Island,2017
1648177880.774645,274471,12,Malhya: Lands of Legends,2023
1648177880.774645,292375,13,The Great Wall,2021
1648177880.774645,167791,14,Terraforming Mars,2016
1648177880.774645,312484,15,Lost Ruins of Arnak,2020
1648177880.774645,205637,16,Arkham Horror: The Card Game,2016
1648177880.774645,285774,17,Marvel Champions: The Card Game,2019
1648177880.774645,359451,18,Great Western Trail: Rails to the North (Second Edition),2022
1648177880.774645,233261,19,Tidal Blades 2: Rise of the Unfolders,2023
1648177880.774645,356754,20,Tamashii: Chronicle of Ascend,2023
1648177880.774645,266192,21,Wingspan,2019
1648177880.774645,174430,22,Gloomhaven,2017
1648177880.774645,42,23,Tigris & Euphrates,1997
1648177880.774645,237182,24,Root,2018
1648177880.774645,352567,25,Jurassic World: The Legacy of Isla Nublar,2022
1648177880.774645,199792,26,Everdell,2018
1648177880.774645,291457,27,Gloomhaven: Jaws of the Lion,2020
1648177880.774645,317940,28,Mercurial,2023
1648177880.774645,295486,29,My City,2020
1648177880.774645,331787,30,Tiny Epic Dungeons,2021
1648177880.774645,224517,31,Brass: Birmingham,2018
1648177880.774645,258779,32,Planet Unknown,2022
1648177880.774645,276086,33,Hamlet: The Village Building Game,2022
1648177880.774645,255984,34,Sleeping Gods,2021
1648177880.774645,169786,35,Scythe,2016
1648177880.774645,167355,36,Nemesis,2018
1648177880.774645,356033,37,Libertalia: Winds of Galecrest,2022
1648177880.774645,343362,38,Oak,2022
1648177880.774645,242302,39,Space Base,2018
1648177880.774645,341169,40,Great Western Trail (Second Edition),2021
1648177880.774645,193738,41,Great Western Trail,2016
1648177880.774645,77423,42,The Lord of the Rings: The Card Game,2011
1648177880.774645,12,43,Ra,1999
1648177880.774645,358741,44,Terraforming Mars: Ares Expedition – Discovery · Foundations · Crisis,2022
1648177880.774645,220308,45,Gaia Project,2017
1648177880.774645,310100,46,Nemesis: Lockdown,2021
1648177880.774645,120677,47,Terra Mystica,2012
1648177880.774645,336382,48,Marvel United: X-Men,2021
1648177880.774645,124361,49,Concordia,2013
1648177880.774645,264220,50,Tainted Grail: The Fall of Avalon,2019
