extracted_at,id,rank,title,year_published
1653363342.788242,342942,1,Ark Nova,2021
1653363342.788242,322656,2,burncycle,2022
1653363342.788242,363204,3,FLOE,2023
1653363342.788242,357203,4,Longboard,2022
1653363342.788242,311610,5,Blazon,2022
1653363342.788242,285774,6,Marvel Champions: The Card Game,2019
1653363342.788242,359871,7,Arcs,2023
1653363342.788242,162886,8,Spirit Island,2017
1653363342.788242,347013,9,Get on Board: New York & London,2022
1653363342.788242,316554,10,Dune: Imperium,2020
1653363342.788242,12,11,Ra,1999
1653363342.788242,167791,12,Terraforming Mars,2016
1653363342.788242,227935,13,Wonderland's War,2022
1653363342.788242,237182,14,Root,2018
1653363342.788242,310873,15,Carnegie,2022
1653363342.788242,311193,16,Anno 1800,2020
1653363342.788242,312484,17,Lost Ruins of Arnak,2020
1653363342.788242,288080,18,Dice Realms,2022
1653363342.788242,224517,19,Brass: Birmingham,2018
1653363342.788242,205637,20,Arkham Horror: The Card Game,2016
1653363342.788242,295947,21,Cascadia,2021
1653363342.788242,266192,22,Wingspan,2019
1653363342.788242,284189,23,Foundations of Rome,2022
1653363342.788242,174430,24,Gloomhaven,2017
1653363342.788242,84876,25,The Castles of Burgundy,2011
1653363342.788242,199792,26,Everdell,2018
1653363342.788242,256680,27,Return to Dark Tower,2022
1653363342.788242,167355,28,Nemesis,2018
1653363342.788242,169786,29,Scythe,2016
1653363342.788242,344105,30,Anunnaki: Dawn of the Gods,2022
1653363342.788242,295293,31,The Thing: The Boardgame,2022
1653363342.788242,255984,32,Sleeping Gods,2021
1653363342.788242,169427,33,Middara: Unintentional Malum – Act 1,2019
1653363342.788242,291457,34,Gloomhaven: Jaws of the Lion,2020
1653363342.788242,328871,35,Terraforming Mars: Ares Expedition,2021
1653363342.788242,193738,36,Great Western Trail,2016
1653363342.788242,220308,37,Gaia Project,2017
1653363342.788242,233078,38,Twilight Imperium: Fourth Edition,2017
1653363342.788242,262712,39,Res Arcana,2019
1653363342.788242,329082,40,Radlands,2021
1653363342.788242,230802,41,Azul,2017
1653363342.788242,320718,42,Hidden Leaders,2022
1653363342.788242,356033,43,Libertalia: Winds of Galecrest,2022
1653363342.788242,291572,44,Oath: Chronicles of Empire and Exile,2021
1653363342.788242,298383,45,Golem,2021
1653363342.788242,115746,46,War of the Ring: Second Edition,2011
1653363342.788242,264220,47,Tainted Grail: The Fall of Avalon,2019
1653363342.788242,352263,48,Through Ice and Snow,2022
1653363342.788242,192135,49,Too Many Bones,2017
1653363342.788242,246900,50,Eclipse: Second Dawn for the Galaxy,2020
