extracted_at,id,rank,title,year_published
1635305074.111203,316554,1,Dune: Imperium,2020
1635305074.111203,340865,2,Lords of Ragnarok,2022
1635305074.111203,192135,3,Too Many Bones,2017
1635305074.111203,342942,4,Ark Nova,2021
1635305074.111203,177478,5,IKI,2015
1635305074.111203,348406,6,Marvel Dice Throne,2022
1635305074.111203,237179,7,Weather Machine,2022
1635305074.111203,341165,8,Dune: A Game of Conquest and Diplomacy,2021
1635305074.111203,312484,9,Lost Ruins of Arnak,2020
1635305074.111203,323612,10,Bitoku,2021
1635305074.111203,343905,11,Boonlake,2021
1635305074.111203,343900,12,Senjutsu: Battle For Japan,2021
1635305074.111203,298383,13,Golem,2021
1635305074.111203,205637,14,Arkham Horror: The Card Game,2016
1635305074.111203,342031,15,Dune: Imperium – Rise of Ix,2021
1635305074.111203,174430,16,Gloomhaven,2017
1635305074.111203,238799,17,Messina 1347,2021
1635305074.111203,339906,18,The Hunger,2021
1635305074.111203,329713,19,Dune: House Secrets,2021
1635305074.111203,283355,20,Dune,2019
1635305074.111203,162886,21,Spirit Island,2017
1635305074.111203,167791,22,Terraforming Mars,2016
1635305074.111203,340466,23,Unfathomable,2021
1635305074.111203,347811,24,Too Many Bones: Unbreakable,2022
1635305074.111203,285774,25,Marvel Champions: The Card Game,2019
1635305074.111203,237182,26,Root,2018
1635305074.111203,167355,27,Nemesis,2018
1635305074.111203,341169,28,Great Western Trail (Second Edition),2021
1635305074.111203,299106,29,Fractal: Beyond the Void,2022
1635305074.111203,266192,30,Wingspan,2019
1635305074.111203,295947,31,Cascadia,2021
1635305074.111203,199792,32,Everdell,2018
1635305074.111203,299659,33,Clash of Cultures: Monumental Edition,2021
1635305074.111203,285967,34,Ankh: Gods of Egypt,2021
1635305074.111203,224517,35,Brass: Birmingham,2018
1635305074.111203,317457,36,Dinosaur World,2021
1635305074.111203,169786,37,Scythe,2016
1635305074.111203,193738,38,Great Western Trail,2016
1635305074.111203,246900,39,Eclipse: Second Dawn for the Galaxy,2020
1635305074.111203,291457,40,Gloomhaven: Jaws of the Lion,2020
1635305074.111203,284083,41,The Crew: The Quest for Planet Nine,2019
1635305074.111203,220308,42,Gaia Project,2017
1635305074.111203,281549,43,Beast,2022
1635305074.111203,291572,44,Oath: Chronicles of Empire and Exile,2021
1635305074.111203,311193,45,Anno 1800,2020
1635305074.111203,341935,46,Art Robbery,2021
1635305074.111203,322708,47,Descent: Legends of the Dark,2021
1635305074.111203,318084,48,Furnace,2021
1635305074.111203,233078,49,Twilight Imperium: Fourth Edition,2017
1635305074.111203,124361,50,Concordia,2013
