extracted_at,id,rank,title,year_published
1658115661.071539,317985,1,Beyond the Sun,2020
1658115661.071539,332772,2,Revive,2022
1658115661.071539,328479,3,Living Forest,2021
1658115661.071539,342942,4,Ark Nova,2021
1658115661.071539,295947,5,Cascadia,2021
1658115661.071539,358386,6,Moon,2023
1658115661.071539,323612,7,Bitoku,2021
1658115661.071539,318985,8,Puerto Rico 1897,2020
1658115661.071539,251661,9,Oathsworn: Into the Deepwood,2022
1658115661.071539,316412,10,The LOOP,2020
1658115661.071539,308765,11,Praga Caput Regni,2020
1658115661.071539,328866,12,My Father's Work,2022
1658115661.071539,292974,13,Tournament at Avalon,2020
1658115661.071539,316554,14,Dune: Imperium,2020
1658115661.071539,203993,15,Lorenzo il Magnifico,2016
1658115661.071539,162886,16,Spirit Island,2017
1658115661.071539,285967,17,Ankh: Gods of Egypt,2021
1658115661.071539,343905,18,Boonlake,2021
1658115661.071539,285774,19,Marvel Champions: The Card Game,2019
1658115661.071539,266192,20,Wingspan,2019
1658115661.071539,205637,21,Arkham Horror: The Card Game,2016
1658115661.071539,167791,22,Terraforming Mars,2016
1658115661.071539,312484,23,Lost Ruins of Arnak,2020
1658115661.071539,155821,24,Inis,2016
1658115661.071539,274124,25,Northgard: Uncharted Lands,2022
1658115661.071539,199792,26,Everdell,2018
1658115661.071539,174430,27,Gloomhaven,2017
1658115661.071539,237182,28,Root,2018
1658115661.071539,227224,29,The Red Cathedral,2020
1658115661.071539,224517,30,Brass: Birmingham,2018
1658115661.071539,291453,31,SCOUT,2019
1658115661.071539,273910,32,Stars of Akarios,2022
1658115661.071539,317457,33,Dinosaur World,2021
1658115661.071539,169786,34,Scythe,2016
1658115661.071539,271896,35,Star Wars: Outer Rim,2019
1658115661.071539,175914,36,Food Chain Magnate,2015
1658115661.071539,322708,37,Descent: Legends of the Dark,2021
1658115661.071539,359438,38,Skymines,2022
1658115661.071539,193738,39,Great Western Trail,2016
1658115661.071539,339789,40,Welcome to the Moon,2021
1658115661.071539,115746,41,War of the Ring: Second Edition,2011
1658115661.071539,157354,42,Five Tribes,2014
1658115661.071539,341169,43,Great Western Trail (Second Edition),2021
1658115661.071539,167355,44,Nemesis,2018
1658115661.071539,227935,45,Wonderland's War,2022
1658115661.071539,310873,46,Carnegie,2022
1658115661.071539,251247,47,Barrage,2019
1658115661.071539,246900,48,Eclipse: Second Dawn for the Galaxy,2020
1658115661.071539,260180,49,Project L,2020
1658115661.071539,291457,50,Gloomhaven: Jaws of the Lion,2020
