extracted_at,id,rank,title,year_published
1636255451.417831,350316,1,Wayfarers of the South Tigris,2022
1636255451.417831,350205,2,Horseless Carriage,2022
1636255451.417831,342372,3,The Elder Scrolls V: Skyrim – The Adventure Game,2022
1636255451.417831,349998,4,Tapestry: Arts & Architecture,2022
1636255451.417831,290484,5,Unsettled,2021
1636255451.417831,316554,6,Dune: Imperium,2020
1636255451.417831,340466,7,Unfathomable,2021
1636255451.417831,312484,8,Lost Ruins of Arnak,2020
1636255451.417831,192135,9,Too Many Bones,2017
1636255451.417831,237179,10,Weather Machine,2022
1636255451.417831,343905,11,Boonlake,2021
1636255451.417831,205637,12,Arkham Horror: The Card Game,2016
1636255451.417831,311193,13,Anno 1800,2020
1636255451.417831,342942,14,Ark Nova,2021
1636255451.417831,341165,15,Dune: A Game of Conquest and Diplomacy,2021
1636255451.417831,286096,16,Tapestry,2019
1636255451.417831,162886,17,Spirit Island,2017
1636255451.417831,167791,18,Terraforming Mars,2016
1636255451.417831,174430,19,Gloomhaven,2017
1636255451.417831,266192,20,Wingspan,2019
1636255451.417831,285774,21,Marvel Champions: The Card Game,2019
1636255451.417831,346703,22,7 Wonders: Architects,2021
1636255451.417831,237182,23,Root,2018
1636255451.417831,285967,24,Ankh: Gods of Egypt,2021
1636255451.417831,313963,25,Cloud City,2020
1636255451.417831,199792,26,Everdell,2018
1636255451.417831,323612,27,Bitoku,2021
1636255451.417831,224517,28,Brass: Birmingham,2018
1636255451.417831,295947,29,Cascadia,2021
1636255451.417831,167355,30,Nemesis,2018
1636255451.417831,169786,31,Scythe,2016
1636255451.417831,318084,32,Furnace,2021
1636255451.417831,246900,33,Eclipse: Second Dawn for the Galaxy,2020
1636255451.417831,298383,34,Golem,2021
1636255451.417831,341169,35,Great Western Trail (Second Edition),2021
1636255451.417831,264647,36,Age of Civilization,2019
1636255451.417831,177478,37,IKI,2015
1636255451.417831,317457,38,Dinosaur World,2021
1636255451.417831,299659,39,Clash of Cultures: Monumental Edition,2021
1636255451.417831,320390,40,Kabuto Sumo,2021
1636255451.417831,291572,41,Oath: Chronicles of Empire and Exile,2021
1636255451.417831,238799,42,Messina 1347,2021
1636255451.417831,220308,43,Gaia Project,2017
1636255451.417831,291457,44,Gloomhaven: Jaws of the Lion,2020
1636255451.417831,330950,45,Age of Galaxy,2021
1636255451.417831,283355,46,Dune,2019
1636255451.417831,175914,47,Food Chain Magnate,2015
1636255451.417831,340865,48,Lords of Ragnarok,2022
1636255451.417831,347811,49,Too Many Bones: Unbreakable,2022
1636255451.417831,255984,50,Sleeping Gods,2021
