extracted_at,id,rank,title,year_published
1635391476.006057,316554,1,Dune: Imperium,2020
1635391476.006057,340865,2,Lords of Ragnarok,2022
1635391476.006057,341165,3,Dune: A Game of Conquest and Diplomacy,2021
1635391476.006057,192135,4,Too Many Bones,2017
1635391476.006057,348406,5,Marvel Dice Throne,2022
1635391476.006057,342942,6,Ark Nova,2021
1635391476.006057,237179,7,Weather Machine,2022
1635391476.006057,342031,8,Dune: Imperium – Rise of Ix,2021
1635391476.006057,177478,9,IKI,2015
1635391476.006057,312484,10,Lost Ruins of Arnak,2020
1635391476.006057,205637,11,Arkham Horror: The Card Game,2016
1635391476.006057,343905,12,Boonlake,2021
1635391476.006057,323612,13,Bitoku,2021
1635391476.006057,298383,14,Golem,2021
1635391476.006057,253759,15,Paint the Roses,2022
1635391476.006057,343900,16,Senjutsu: Battle For Japan,2021
1635391476.006057,174430,17,Gloomhaven,2017
1635391476.006057,162886,18,Spirit Island,2017
1635391476.006057,283355,19,Dune,2019
1635391476.006057,341169,20,Great Western Trail (Second Edition),2021
1635391476.006057,167355,21,Nemesis,2018
1635391476.006057,167791,22,Terraforming Mars,2016
1635391476.006057,285774,23,Marvel Champions: The Card Game,2019
1635391476.006057,299659,24,Clash of Cultures: Monumental Edition,2021
1635391476.006057,340466,25,Unfathomable,2021
1635391476.006057,347811,26,Too Many Bones: Unbreakable,2022
1635391476.006057,295947,27,Cascadia,2021
1635391476.006057,237182,28,Root,2018
1635391476.006057,199792,29,Everdell,2018
1635391476.006057,238799,30,Messina 1347,2021
1635391476.006057,329713,31,Dune: House Secrets,2021
1635391476.006057,266192,32,Wingspan,2019
1635391476.006057,224517,33,Brass: Birmingham,2018
1635391476.006057,281549,34,Beast,2022
1635391476.006057,285967,35,Ankh: Gods of Egypt,2021
1635391476.006057,169786,36,Scythe,2016
1635391476.006057,299106,37,Fractal: Beyond the Void,2022
1635391476.006057,220308,38,Gaia Project,2017
1635391476.006057,317457,39,Dinosaur World,2021
1635391476.006057,284083,40,The Crew: The Quest for Planet Nine,2019
1635391476.006057,193738,41,Great Western Trail,2016
1635391476.006057,246900,42,Eclipse: Second Dawn for the Galaxy,2020
1635391476.006057,291457,43,Gloomhaven: Jaws of the Lion,2020
1635391476.006057,311193,44,Anno 1800,2020
1635391476.006057,318084,45,Furnace,2021
1635391476.006057,291572,46,Oath: Chronicles of Empire and Exile,2021
1635391476.006057,324856,47,The Crew: Mission Deep Sea,2021
1635391476.006057,233078,48,Twilight Imperium: Fourth Edition,2017
1635391476.006057,341935,49,Art Robbery,2021
1635391476.006057,322708,50,Descent: Legends of the Dark,2021
