extracted_at,id,rank,title,year_published
1646709008.919451,342942,1,Ark Nova,2021
1646709008.919451,290484,2,Unsettled,2021
1646709008.919451,358263,3,Arrakis: Dawn of the Fremen,2022
1646709008.919451,358320,4,Sleeping Gods: Distant Skies,2023
1646709008.919451,349179,5,Solar 175,2022
1646709008.919451,316554,6,Dune: Imperium,2020
1646709008.919451,199792,7,Everdell,2018
1646709008.919451,312484,8,Lost Ruins of Arnak,2020
1646709008.919451,295947,9,Cascadia,2021
1646709008.919451,356033,10,Libertalia: Winds of Galecrest,2022
1646709008.919451,328479,11,Living Forest,2021
1646709008.919451,331787,12,Tiny Epic Dungeons,2021
1646709008.919451,162886,13,Spirit Island,2017
1646709008.919451,167791,14,Terraforming Mars,2016
1646709008.919451,266192,15,Wingspan,2019
1646709008.919451,205637,16,Arkham Horror: The Card Game,2016
1646709008.919451,318388,17,Pilgrim,2022
1646709008.919451,174430,18,Gloomhaven,2017
1646709008.919451,255984,19,Sleeping Gods,2021
1646709008.919451,298383,20,Golem,2021
1646709008.919451,285774,21,Marvel Champions: The Card Game,2019
1646709008.919451,297510,22,"Kingdoms Forlorn: Dragons, Devils and Kings",2024
1646709008.919451,350184,23,Earth,2023
1646709008.919451,266524,24,PARKS,2019
1646709008.919451,328871,25,Terraforming Mars: Ares Expedition,2021
1646709008.919451,237182,26,Root,2018
1646709008.919451,169786,27,Scythe,2016
1646709008.919451,224517,28,Brass: Birmingham,2018
1646709008.919451,291457,29,Gloomhaven: Jaws of the Lion,2020
1646709008.919451,167355,30,Nemesis,2018
1646709008.919451,357726,31,51st State: Ultimate Edition,2023
1646709008.919451,323612,32,Bitoku,2021
1646709008.919451,318184,33,Imperium: Classics,2021
1646709008.919451,232405,34,Western Legends,2018
1646709008.919451,244521,35,The Quacks of Quedlinburg,2018
1646709008.919451,281259,36,The Isle of Cats,2019
1646709008.919451,246900,37,Eclipse: Second Dawn for the Galaxy,2020
1646709008.919451,220308,38,Gaia Project,2017
1646709008.919451,317511,39,Tindaya,2022
1646709008.919451,329082,40,Radlands,2021
1646709008.919451,343905,41,Boonlake,2021
1646709008.919451,342031,42,Dune: Imperium – Rise of Ix,2022
1646709008.919451,306676,43,Tales From the Loop: The Board Game,2022
1646709008.919451,285967,44,Ankh: Gods of Egypt,2021
1646709008.919451,124361,45,Concordia,2013
1646709008.919451,193738,46,Great Western Trail,2016
1646709008.919451,230802,47,Azul,2017
1646709008.919451,177736,48,A Feast for Odin,2016
1646709008.919451,40,49,Borderlands,1982
1646709008.919451,77423,50,The Lord of the Rings: The Card Game,2011
