extracted_at,id,rank,title,year_published
1659152483.029638,367498,1,Horizons of Spirit Island,2022
1659152483.029638,342942,2,Ark Nova,2021
1659152483.029638,367379,3,Deal with the Devil,2022
1659152483.029638,295785,4,Euthia: Torment of Resurrection,2021
1659152483.029638,284587,5,Bloodstones,2023
1659152483.029638,328866,6,My Father's Work,2022
1659152483.029638,251661,7,Oathsworn: Into the Deepwood,2022
1659152483.029638,162886,8,Spirit Island,2017
1659152483.029638,367466,9,Dune: Imperium – Immortality,2022
1659152483.029638,316554,10,Dune: Imperium,2020
1659152483.029638,274124,11,Northgard: Uncharted Lands,2022
1659152483.029638,256680,12,Return to Dark Tower,2022
1659152483.029638,270239,13,Moonrakers,2020
1659152483.029638,237182,14,Root,2018
1659152483.029638,199792,15,Everdell,2018
1659152483.029638,295947,16,Cascadia,2021
1659152483.029638,285774,17,Marvel Champions: The Card Game,2019
1659152483.029638,367150,18,Dune: War for Arrakis,
1659152483.029638,310873,19,Carnegie,2022
1659152483.029638,273910,20,Stars of Akarios,2022
1659152483.029638,322656,21,burncycle,2022
1659152483.029638,365137,22,Spirit Island: Nature Incarnate,2022
1659152483.029638,205637,23,Arkham Horror: The Card Game,2016
1659152483.029638,167791,24,Terraforming Mars,2016
1659152483.029638,174430,25,Gloomhaven,2017
1659152483.029638,253759,26,Paint the Roses,2022
1659152483.029638,328479,27,Living Forest,2021
1659152483.029638,224517,28,Brass: Birmingham,2018
1659152483.029638,266192,29,Wingspan,2019
1659152483.029638,260923,30,Titan,2022
1659152483.029638,312484,31,Lost Ruins of Arnak,2020
1659152483.029638,167355,32,Nemesis,2018
1659152483.029638,169786,33,Scythe,2016
1659152483.029638,276182,34,Dead Reckoning,2022
1659152483.029638,269385,35,The Lord of the Rings: Journeys in Middle-Earth,2019
1659152483.029638,94104,36,Omen: A Reign of War,2011
1659152483.029638,363369,37,Starship Captains,2022
1659152483.029638,246900,38,Eclipse: Second Dawn for the Galaxy,2020
1659152483.029638,356033,39,Libertalia: Winds of Galecrest,2022
1659152483.029638,227935,40,Wonderland's War,2022
1659152483.029638,251247,41,Barrage,2019
1659152483.029638,115746,42,War of the Ring: Second Edition,2011
1659152483.029638,255984,43,Sleeping Gods,2021
1659152483.029638,317985,44,Beyond the Sun,2020
1659152483.029638,364541,45,Knight Fall,2022
1659152483.029638,192135,46,Too Many Bones,2017
1659152483.029638,220308,47,Gaia Project,2017
1659152483.029638,233078,48,Twilight Imperium: Fourth Edition,2017
1659152483.029638,318084,49,Furnace,2020
1659152483.029638,291457,50,Gloomhaven: Jaws of the Lion,2020
