extracted_at,id,rank,title,year_published
1658547478.099747,367150,1,Dune: War for Arrakis,
1658547478.099747,270239,2,Moonrakers,2020
1658547478.099747,342942,3,Ark Nova,2021
1658547478.099747,274124,4,Northgard: Uncharted Lands,2022
1658547478.099747,328479,5,Living Forest,2021
1658547478.099747,295785,6,Euthia: Torment of Resurrection,2021
1658547478.099747,162886,7,Spirit Island,2017
1658547478.099747,316554,8,Dune: Imperium,2020
1658547478.099747,295947,9,Cascadia,2021
1658547478.099747,251661,10,Oathsworn: Into the Deepwood,2022
1658547478.099747,322656,11,burncycle,2022
1658547478.099747,367498,12,Horizons of Spirit Island,2022
1658547478.099747,367466,13,Dune: Imperium – Immortality,2022
1658547478.099747,328866,14,My Father's Work,2022
1658547478.099747,367351,15,Planet B,2022
1658547478.099747,357220,16,Euthia: Torment of Resurrection – Fierce Powers,
1658547478.099747,285774,17,Marvel Champions: The Card Game,2019
1658547478.099747,317321,18,Darkest Dungeon: The Board Game,2022
1658547478.099747,350755,19,King of Monster Island,2022
1658547478.099747,205637,20,Arkham Horror: The Card Game,2016
1658547478.099747,366495,21,Undaunted: Battle of Britain,2023
1658547478.099747,317985,22,Beyond the Sun,2020
1658547478.099747,251198,23,Lost Ones,2022
1658547478.099747,312484,24,Lost Ruins of Arnak,2020
1658547478.099747,266192,25,Wingspan,2019
1658547478.099747,167791,26,Terraforming Mars,2016
1658547478.099747,199792,27,Everdell,2018
1658547478.099747,174430,28,Gloomhaven,2017
1658547478.099747,310873,29,Carnegie,2022
1658547478.099747,237182,30,Root,2018
1658547478.099747,365137,31,Spirit Island: Nature Incarnate,
1658547478.099747,251247,32,Barrage,2019
1658547478.099747,224517,33,Brass: Birmingham,2018
1658547478.099747,288385,34,Masters of the Night,2021
1658547478.099747,358386,35,Moon,2023
1658547478.099747,167355,36,Nemesis,2018
1658547478.099747,280794,37,Etherfields,2020
1658547478.099747,227935,38,Wonderland's War,2022
1658547478.099747,359402,39,Ahoy,2022
1658547478.099747,169786,40,Scythe,2016
1658547478.099747,367379,41,Deal with the Devil,2022
1658547478.099747,255984,42,Sleeping Gods,2021
1658547478.099747,359438,43,Skymines,2022
1658547478.099747,323612,44,Bitoku,2021
1658547478.099747,115746,45,War of the Ring: Second Edition,2011
1658547478.099747,360676,46,Star Realms: Rise of Empire,2023
1658547478.099747,350933,47,The Guild of Merchant Explorers,2022
1658547478.099747,291457,48,Gloomhaven: Jaws of the Lion,2020
1658547478.099747,233078,49,Twilight Imperium: Fourth Edition,2017
1658547478.099747,291453,50,SCOUT,2019
