extracted_at,id,rank,title,year_published
1659498342.656143,364541,1,Knight Fall,2022
1659498342.656143,342942,2,Ark Nova,2021
1659498342.656143,284587,3,Bloodstones,2023
1659498342.656143,251661,4,Oathsworn: Into the Deepwood,2022
1659498342.656143,328866,5,My Father's Work,2022
1659498342.656143,360471,6,Aquamarine,2022
1659498342.656143,227935,7,Wonderland's War,2022
1659498342.656143,295785,8,Euthia: Torment of Resurrection,2021
1659498342.656143,162886,9,Spirit Island,2017
1659498342.656143,199792,10,Everdell,2018
1659498342.656143,316554,11,Dune: Imperium,2020
1659498342.656143,295947,12,Cascadia,2021
1659498342.656143,274124,13,Northgard: Uncharted Lands,2022
1659498342.656143,310873,14,Carnegie,2022
1659498342.656143,237182,15,Root,2018
1659498342.656143,167791,16,Terraforming Mars,2016
1659498342.656143,367498,17,Horizons of Spirit Island,2022
1659498342.656143,224517,18,Brass: Birmingham,2018
1659498342.656143,285774,19,Marvel Champions: The Card Game,2019
1659498342.656143,345972,20,Cat in the Box: Deluxe Edition,2022
1659498342.656143,205637,21,Arkham Horror: The Card Game,2016
1659498342.656143,359402,22,Ahoy,2022
1659498342.656143,273910,23,Stars of Akarios,2022
1659498342.656143,365104,24,Planted: A Game of Nature & Nurture,2022
1659498342.656143,266192,25,Wingspan,2019
1659498342.656143,174430,26,Gloomhaven,2017
1659498342.656143,312484,27,Lost Ruins of Arnak,2020
1659498342.656143,256680,28,Return to Dark Tower,2022
1659498342.656143,284189,29,Foundations of Rome,2022
1659498342.656143,270239,30,Moonrakers,2020
1659498342.656143,246900,31,Eclipse: Second Dawn for the Galaxy,2020
1659498342.656143,317985,32,Beyond the Sun,2020
1659498342.656143,368061,33,Zoo Vadis,2023
1659498342.656143,276182,34,Dead Reckoning,2022
1659498342.656143,328479,35,Living Forest,2021
1659498342.656143,258779,36,Planet Unknown,2022
1659498342.656143,167355,37,Nemesis,2018
1659498342.656143,269385,38,The Lord of the Rings: Journeys in Middle-Earth,2019
1659498342.656143,169786,39,Scythe,2016
1659498342.656143,291457,40,Gloomhaven: Jaws of the Lion,2020
1659498342.656143,255984,41,Sleeping Gods,2021
1659498342.656143,367379,42,Deal with the Devil,2022
1659498342.656143,256960,43,Pax Pamir: Second Edition,2019
1659498342.656143,350933,44,The Guild of Merchant Explorers,2022
1659498342.656143,358386,45,Moon,2023
1659498342.656143,233078,46,Twilight Imperium: Fourth Edition,2017
1659498342.656143,271512,47,5211,2019
1659498342.656143,359438,48,Skymines,2022
1659498342.656143,220308,49,Gaia Project,2017
1659498342.656143,251247,50,Barrage,2019
