extracted_at,id,rank,title,year_published
1639452268.380255,342942,1,Ark Nova,2021
1639452268.380255,312484,2,Lost Ruins of Arnak,2020
1639452268.380255,316554,3,Dune: Imperium,2020
1639452268.380255,255984,4,Sleeping Gods,2021
1639452268.380255,822,5,Carcassonne,2000
1639452268.380255,174430,6,Gloomhaven,2017
1639452268.380255,167791,7,Terraforming Mars,2016
1639452268.380255,162886,8,Spirit Island,2017
1639452268.380255,266192,9,Wingspan,2019
1639452268.380255,23540,10,Shikoku 1889,2004
1639452268.380255,205637,11,Arkham Horror: The Card Game,2016
1639452268.380255,295947,12,Cascadia,2021
1639452268.380255,199792,13,Everdell,2018
1639452268.380255,350736,14,Voyages,2021
1639452268.380255,313441,15,Undaunted: Reinforcements,2021
1639452268.380255,341254,16,Lost Ruins of Arnak: Expedition Leaders,2021
1639452268.380255,285774,17,Marvel Champions: The Card Game,2019
1639452268.380255,348070,18,The Palaces of Carrara (Second Edition),2022
1639452268.380255,237182,19,Root,2018
1639452268.380255,169786,20,Scythe,2016
1639452268.380255,291457,21,Gloomhaven: Jaws of the Lion,2020
1639452268.380255,230802,22,Azul,2017
1639452268.380255,328871,23,Terraforming Mars: Ares Expedition,2021
1639452268.380255,224517,24,Brass: Birmingham,2018
1639452268.380255,280794,25,Etherfields,2020
1639452268.380255,231733,26,Obsession,2018
1639452268.380255,233078,27,Twilight Imperium: Fourth Edition,2017
1639452268.380255,246900,28,Eclipse: Second Dawn for the Galaxy,2020
1639452268.380255,167355,29,Nemesis,2018
1639452268.380255,256960,30,Pax Pamir: Second Edition,2019
1639452268.380255,340466,31,Unfathomable,2021
1639452268.380255,244521,32,The Quacks of Quedlinburg,2018
1639452268.380255,220308,33,Gaia Project,2017
1639452268.380255,251247,34,Barrage,2019
1639452268.380255,291572,35,Oath: Chronicles of Empire and Exile,2021
1639452268.380255,299659,36,Clash of Cultures: Monumental Edition,2021
1639452268.380255,285967,37,Ankh: Gods of Egypt,2021
1639452268.380255,343905,38,Boonlake,2021
1639452268.380255,115746,39,War of the Ring: Second Edition,2012
1639452268.380255,336794,40,Galaxy Trucker,2021
1639452268.380255,262712,41,Res Arcana,2019
1639452268.380255,254708,42,Roll Player Adventures,2021
1639452268.380255,317985,43,Beyond the Sun,2020
1639452268.380255,193738,44,Great Western Trail,2016
1639452268.380255,284083,45,The Crew: The Quest for Planet Nine,2019
1639452268.380255,68448,46,7 Wonders,2010
1639452268.380255,346703,47,7 Wonders: Architects,2021
1639452268.380255,173346,48,7 Wonders Duel,2015
1639452268.380255,311193,49,Anno 1800,2020
1639452268.380255,266524,50,PARKS,2019
