extracted_at,id,rank,title,year_published
1646449807.952311,290484,1,Unsettled,2021
1646449807.952311,342942,2,Ark Nova,2021
1646449807.952311,356033,3,Libertalia: Winds of Galecrest,2022
1646449807.952311,349179,4,Solar 175,2022
1646449807.952311,299702,5,The Lost Code,2022
1646449807.952311,316554,6,Dune: Imperium,2020
1646449807.952311,232405,7,Western Legends,2018
1646449807.952311,295947,8,Cascadia,2021
1646449807.952311,331787,9,Tiny Epic Dungeons,2021
1646449807.952311,162886,10,Spirit Island,2017
1646449807.952311,357726,11,51st State: Ultimate Edition,2023
1646449807.952311,312484,12,Lost Ruins of Arnak,2020
1646449807.952311,205637,13,Arkham Horror: The Card Game,2016
1646449807.952311,199792,14,Everdell,2018
1646449807.952311,328479,15,Living Forest,2021
1646449807.952311,167791,16,Terraforming Mars,2016
1646449807.952311,285774,17,Marvel Champions: The Card Game,2019
1646449807.952311,266192,18,Wingspan,2019
1646449807.952311,174430,19,Gloomhaven,2017
1646449807.952311,301257,20,Maglev Metro,2021
1646449807.952311,353779,21,Maglev Metro: London & Paris,2022
1646449807.952311,328871,22,Terraforming Mars: Ares Expedition,2021
1646449807.952311,350184,23,Earth,2023
1646449807.952311,237182,24,Root,2018
1646449807.952311,10547,25,Betrayal at House on the Hill,2004
1646449807.952311,336195,26,League of Dungeoneers,2021
1646449807.952311,169786,27,Scythe,2016
1646449807.952311,224517,28,Brass: Birmingham,2018
1646449807.952311,291457,29,Gloomhaven: Jaws of the Lion,2020
1646449807.952311,306676,30,Tales From the Loop: The Board Game,2022
1646449807.952311,120677,31,Terra Mystica,2012
1646449807.952311,255984,32,Sleeping Gods,2021
1646449807.952311,342031,33,Dune: Imperium – Rise of Ix,2022
1646449807.952311,317511,34,Tindaya,2022
1646449807.952311,167355,35,Nemesis,2018
1646449807.952311,329082,36,Radlands,2021
1646449807.952311,220308,37,Gaia Project,2017
1646449807.952311,343905,38,Boonlake,2021
1646449807.952311,318184,39,Imperium: Classics,2021
1646449807.952311,125618,40,Libertalia,2012
1646449807.952311,281259,41,The Isle of Cats,2019
1646449807.952311,297510,42,"Kingdoms Forlorn: Dragons, Devils and Kings",2024
1646449807.952311,358216,43,Thorgal: The Board Game,2023
1646449807.952311,177736,44,A Feast for Odin,2016
1646449807.952311,192458,45,51st State: Master Set,2016
1646449807.952311,246900,46,Eclipse: Second Dawn for the Galaxy,2020
1646449807.952311,77423,47,The Lord of the Rings: The Card Game,2011
1646449807.952311,201186,48,Summit: The Board Game,2017
1646449807.952311,124361,49,Concordia,2013
1646449807.952311,357060,50,Maglev Metro: Moonbases & Mars,2022
