extracted_at,id,rank,title,year_published
1656906302.574441,365717,1,Clank! Catacombs,2022
1656906302.574441,342942,2,Ark Nova,2021
1656906302.574441,366013,3,Heat: Pedal to the Metal,2022
1656906302.574441,251661,4,Oathsworn: Into the Deepwood,2022
1656906302.574441,273910,5,Stars of Akarios,2022
1656906302.574441,361469,6,Bretwalda,2023
1656906302.574441,300521,7,Rush Out!,2021
1656906302.574441,240980,8,Blood on the Clocktower,2022
1656906302.574441,281515,9,Company of Heroes,2021
1656906302.574441,162886,10,Spirit Island,2017
1656906302.574441,205637,11,Arkham Horror: The Card Game,2016
1656906302.574441,310873,12,Carnegie,2022
1656906302.574441,316554,13,Dune: Imperium,2020
1656906302.574441,266192,14,Wingspan,2019
1656906302.574441,167791,15,Terraforming Mars,2016
1656906302.574441,285774,16,Marvel Champions: The Card Game,2019
1656906302.574441,224517,17,Brass: Birmingham,2018
1656906302.574441,237182,18,Root,2018
1656906302.574441,174430,19,Gloomhaven,2017
1656906302.574441,312484,20,Lost Ruins of Arnak,2020
1656906302.574441,295947,21,Cascadia,2021
1656906302.574441,199792,22,Everdell,2018
1656906302.574441,298231,23,Skyrise,2023
1656906302.574441,360692,24,Septima,2023
1656906302.574441,328866,25,My Father's Work,2022
1656906302.574441,201808,26,Clank!: A Deck-Building Adventure,2016
1656906302.574441,365526,27,Galactic Renaissance,2023
1656906302.574441,167355,28,Nemesis,2018
1656906302.574441,169786,29,Scythe,2016
1656906302.574441,255984,30,Sleeping Gods,2021
1656906302.574441,291457,31,Gloomhaven: Jaws of the Lion,2020
1656906302.574441,298371,32,Wild Space,2020
1656906302.574441,271896,33,Star Wars: Outer Rim,2019
1656906302.574441,295785,34,Euthia: Torment of Resurrection,2021
1656906302.574441,329450,35,Equinox,2021
1656906302.574441,323612,36,Bitoku,2021
1656906302.574441,227935,37,Wonderland's War,2022
1656906302.574441,251247,38,Barrage,2019
1656906302.574441,220308,39,Gaia Project,2017
1656906302.574441,328871,40,Terraforming Mars: Ares Expedition,2021
1656906302.574441,284189,41,Foundations of Rome,2022
1656906302.574441,238799,42,Messina 1347,2021
1656906302.574441,246900,43,Eclipse: Second Dawn for the Galaxy,2020
1656906302.574441,192135,44,Too Many Bones,2017
1656906302.574441,183394,45,Viticulture Essential Edition,2015
1656906302.574441,319910,46,Pagan: Fate of Roanoke,2022
1656906302.574441,256680,47,Return to Dark Tower,2022
1656906302.574441,315610,48,Massive Darkness 2: Hellscape,2022
1656906302.574441,322656,49,burncycle,2022
1656906302.574441,233078,50,Twilight Imperium: Fourth Edition,2017
