extracted_at,id,rank,title,year_published
1661486269.697555,368966,1,Ark Nova: Aquarius,2023
1661486269.697555,355093,2,Woodcraft,2022
1661486269.697555,342942,3,Ark Nova,2021
1661486269.697555,332772,4,Revive,2022
1661486269.697555,251661,5,Oathsworn: Into the Deepwood,2022
1661486269.697555,162886,6,Spirit Island,2017
1661486269.697555,316554,7,Dune: Imperium,2020
1661486269.697555,296238,8,Sea of Legends,2021
1661486269.697555,351913,9,Tiletum,2022
1661486269.697555,224517,10,Brass: Birmingham,2018
1661486269.697555,312484,11,Lost Ruins of Arnak,2020
1661486269.697555,167791,12,Terraforming Mars,2016
1661486269.697555,351040,13,Ready Set Bet,2022
1661486269.697555,361545,14,Twilight Inscription,2022
1661486269.697555,266064,15,Trudvang Legends,2022
1661486269.697555,285774,16,Marvel Champions: The Card Game,2019
1661486269.697555,345972,17,Cat in the Box: Deluxe Edition,2022
1661486269.697555,174430,18,Gloomhaven,2017
1661486269.697555,266192,19,Wingspan,2019
1661486269.697555,231733,20,Obsession,2018
1661486269.697555,205637,21,Arkham Horror: The Card Game,2016
1661486269.697555,237182,22,Root,2018
1661486269.697555,295947,23,Cascadia,2021
1661486269.697555,199792,24,Everdell,2018
1661486269.697555,323612,25,Bitoku,2021
1661486269.697555,169786,26,Scythe,2016
1661486269.697555,350689,27,Wormholes,2022
1661486269.697555,227935,28,Wonderland's War,2022
1661486269.697555,251247,29,Barrage,2019
1661486269.697555,362944,30,War of the Ring: The Card Game,2022
1661486269.697555,115746,31,War of the Ring: Second Edition,2011
1661486269.697555,280794,32,Etherfields,2020
1661486269.697555,220308,33,Gaia Project,2017
1661486269.697555,291457,34,Gloomhaven: Jaws of the Lion,2020
1661486269.697555,167355,35,Nemesis,2018
1661486269.697555,255984,36,Sleeping Gods,2021
1661486269.697555,310873,37,Carnegie,2022
1661486269.697555,262712,38,Res Arcana,2019
1661486269.697555,359402,39,Ahoy,2022
1661486269.697555,233078,40,Twilight Imperium: Fourth Edition,2017
1661486269.697555,246900,41,Eclipse: Second Dawn for the Galaxy,2020
1661486269.697555,170216,42,Blood Rage,2015
1661486269.697555,177736,43,A Feast for Odin,2016
1661486269.697555,317985,44,Beyond the Sun,2020
1661486269.697555,291572,45,Oath: Chronicles of Empire and Exile,2021
1661486269.697555,328866,46,My Father's Work,2022
1661486269.697555,244521,47,The Quacks of Quedlinburg,2018
1661486269.697555,248760,48,NEXUS: Arena Combat System,2022
1661486269.697555,173346,49,7 Wonders Duel,2015
1661486269.697555,271055,50,Dwellings of Eldervale,2020
