extracted_at,id,rank,title,year_published
1649906680.891231,359871,1,Arcs,2023
1649906680.891231,342942,2,Ark Nova,2021
1649906680.891231,359438,3,Skymines,2022
1649906680.891231,258779,4,Planet Unknown,2022
1649906680.891231,347703,5,First Rat,2022
1649906680.891231,84876,6,The Castles of Burgundy,2011
1649906680.891231,354768,7,The Dark Quarter,2023
1649906680.891231,347935,8,Far Cry: Beyond,
1649906680.891231,316554,9,Dune: Imperium,2020
1649906680.891231,348450,10,Lacrimosa,2022
1649906680.891231,291572,11,Oath: Chronicles of Empire and Exile,2021
1649906680.891231,285774,12,Marvel Champions: The Card Game,2019
1649906680.891231,276182,13,Dead Reckoning,2022
1649906680.891231,295947,14,Cascadia,2021
1649906680.891231,237182,15,Root,2018
1649906680.891231,322524,16,Bardsung,2022
1649906680.891231,348073,17,Crescent Moon,2022
1649906680.891231,312484,18,Lost Ruins of Arnak,2020
1649906680.891231,217372,19,The Quest for El Dorado,2017
1649906680.891231,162886,20,Spirit Island,2017
1649906680.891231,282922,21,Windward,2020
1649906680.891231,167791,22,Terraforming Mars,2016
1649906680.891231,205637,23,Arkham Horror: The Card Game,2016
1649906680.891231,283387,24,Rocketmen,2021
1649906680.891231,266192,25,Wingspan,2019
1649906680.891231,255984,26,Sleeping Gods,2021
1649906680.891231,256680,27,Return to Dark Tower,2022
1649906680.891231,174430,28,Gloomhaven,2017
1649906680.891231,193738,29,Great Western Trail,2016
1649906680.891231,199792,30,Everdell,2018
1649906680.891231,315727,31,Last Light,2023
1649906680.891231,332614,32,The Paradox Initiative,2023
1649906680.891231,224517,33,Brass: Birmingham,2018
1649906680.891231,291457,34,Gloomhaven: Jaws of the Lion,2020
1649906680.891231,169786,35,Scythe,2016
1649906680.891231,167355,36,Nemesis,2018
1649906680.891231,172386,37,Mombasa,2015
1649906680.891231,292375,38,The Great Wall,2021
1649906680.891231,295374,39,Long Shot: The Dice Game,2022
1649906680.891231,233078,40,Twilight Imperium: Fourth Edition,2017
1649906680.891231,256997,41,Perseverance: Castaway Chronicles – Episodes 1 & 2,2022
1649906680.891231,264220,42,Tainted Grail: The Fall of Avalon,2019
1649906680.891231,300217,43,Merchants of the Dark Road,2022
1649906680.891231,256960,44,Pax Pamir: Second Edition,2019
1649906680.891231,304051,45,Creature Comforts,2022
1649906680.891231,220308,46,Gaia Project,2017
1649906680.891231,120677,47,Terra Mystica,2012
1649906680.891231,183394,48,Viticulture Essential Edition,2015
1649906680.891231,341169,49,Great Western Trail (Second Edition),2021
1649906680.891231,245638,50,Coimbra,2018
