extracted_at,id,rank,title,year_published
1656128264.114854,342942,1,Ark Nova,2021
1656128264.114854,352138,2,Cyberpunk 2077: Gangs of Night City,2023
1656128264.114854,298231,3,Skyrise,2023
1656128264.114854,328124,4,Bot Factory,2023
1656128264.114854,360692,5,Septima,2023
1656128264.114854,162886,6,Spirit Island,2017
1656128264.114854,328866,7,My Father's Work,2022
1656128264.114854,361469,8,Bretwalda,2023
1656128264.114854,316554,9,Dune: Imperium,2020
1656128264.114854,310873,10,Carnegie,2022
1656128264.114854,322656,11,burncycle,2022
1656128264.114854,237182,12,Root,2018
1656128264.114854,273910,13,Stars of Akarios,2022
1656128264.114854,356414,14,Space Station Phoenix,2022
1656128264.114854,167791,15,Terraforming Mars,2016
1656128264.114854,205637,16,Arkham Horror: The Card Game,2016
1656128264.114854,347102,17,Star Wars: Outer Rim – Unfinished Business,2022
1656128264.114854,285774,18,Marvel Champions: The Card Game,2019
1656128264.114854,312484,19,Lost Ruins of Arnak,2020
1656128264.114854,224517,20,Brass: Birmingham,2018
1656128264.114854,174430,21,Gloomhaven,2017
1656128264.114854,25568,22,Metropolys,2008
1656128264.114854,272175,23,Sankokushin: Five Sacrifices,2023
1656128264.114854,295947,24,Cascadia,2021
1656128264.114854,199792,25,Everdell,2018
1656128264.114854,227935,26,Wonderland's War,2022
1656128264.114854,266192,27,Wingspan,2019
1656128264.114854,365526,28,Galactic Renaissance,2023
1656128264.114854,192135,29,Too Many Bones,2017
1656128264.114854,271896,30,Star Wars: Outer Rim,2019
1656128264.114854,169786,31,Scythe,2016
1656128264.114854,167355,32,Nemesis,2018
1656128264.114854,246900,33,Eclipse: Second Dawn for the Galaxy,2020
1656128264.114854,291457,34,Gloomhaven: Jaws of the Lion,2020
1656128264.114854,362944,35,War of the Ring: The Card Game,2022
1656128264.114854,364073,36,Splendor Duel,2022
1656128264.114854,284189,37,Foundations of Rome,2022
1656128264.114854,220308,38,Gaia Project,2017
1656128264.114854,315610,39,Massive Darkness 2: Hellscape,2022
1656128264.114854,319910,40,Pagan: Fate of Roanoke,2022
1656128264.114854,240980,41,Blood on the Clocktower,2022
1656128264.114854,255984,42,Sleeping Gods,2021
1656128264.114854,328871,43,Terraforming Mars: Ares Expedition,2021
1656128264.114854,364426,44,Aeon's End: Past and Future,2023
1656128264.114854,115746,45,War of the Ring: Second Edition,2011
1656128264.114854,233078,46,Twilight Imperium: Fourth Edition,2017
1656128264.114854,285967,47,Ankh: Gods of Egypt,2021
1656128264.114854,256680,48,Return to Dark Tower,2022
1656128264.114854,193738,49,Great Western Trail,2016
1656128264.114854,185343,50,Anachrony,2017
