extracted_at,id,rank,title,year_published
1663646170.284053,361545,1,Twilight Inscription,2022
1663646170.284053,369880,2,Beer & Bread,2022
1663646170.284053,367150,3,Dune: War for Arrakis,2023
1663646170.284053,325494,4,ISS Vanguard,2022
1663646170.284053,342942,5,Ark Nova,2021
1663646170.284053,336986,6,Flamecraft,2022
1663646170.284053,347374,7,Kingdom Come: Deliverance – The Board Game,2023
1663646170.284053,305096,8,Endless Winter: Paleoamericans,2022
1663646170.284053,251661,9,Oathsworn: Into the Deepwood,2022
1663646170.284053,351913,10,Tiletum,2022
1663646170.284053,366456,11,My Shelfie,2022
1663646170.284053,316554,12,Dune: Imperium,2020
1663646170.284053,266192,13,Wingspan,2019
1663646170.284053,162886,14,Spirit Island,2017
1663646170.284053,352697,15,Resist!,2022
1663646170.284053,231733,16,Obsession,2018
1663646170.284053,115746,17,War of the Ring: Second Edition,2011
1663646170.284053,312484,18,Lost Ruins of Arnak,2020
1663646170.284053,167791,19,Terraforming Mars,2016
1663646170.284053,237182,20,Root,2018
1663646170.284053,224517,21,Brass: Birmingham,2018
1663646170.284053,174430,22,Gloomhaven,2017
1663646170.284053,199792,23,Everdell,2018
1663646170.284053,310873,24,Carnegie,2022
1663646170.284053,285774,25,Marvel Champions: The Card Game,2019
1663646170.284053,205637,26,Arkham Horror: The Card Game,2016
1663646170.284053,169786,27,Scythe,2016
1663646170.284053,227935,28,Wonderland's War,2022
1663646170.284053,295947,29,Cascadia,2021
1663646170.284053,348450,30,Lacrimosa,2022
1663646170.284053,167355,31,Nemesis,2018
1663646170.284053,332772,32,Revive,2022
1663646170.284053,273910,33,Stars of Akarios,2022
1663646170.284053,264220,34,Tainted Grail: The Fall of Avalon,2019
1663646170.284053,192135,35,Too Many Bones,2017
1663646170.284053,277700,36,Merchants Cove,2021
1663646170.284053,233078,37,Twilight Imperium: Fourth Edition,2017
1663646170.284053,255984,38,Sleeping Gods,2021
1663646170.284053,230802,39,Azul,2017
1663646170.284053,355093,40,Woodcraft,2022
1663646170.284053,291457,41,Gloomhaven: Jaws of the Lion,2020
1663646170.284053,261393,42,Dungeon Universalis,2019
1663646170.284053,310100,43,Nemesis: Lockdown,2022
1663646170.284053,220308,44,Gaia Project,2017
1663646170.284053,246900,45,Eclipse: Second Dawn for the Galaxy,2020
1663646170.284053,362944,46,War of the Ring: The Card Game,2022
1663646170.284053,350933,47,The Guild of Merchant Explorers,2022
1663646170.284053,251247,48,Barrage,2019
1663646170.284053,329551,49,Mosaic: A Story of Civilization,2022
1663646170.284053,359438,50,Skymines,2022
