extracted_at,id,rank,title,year_published
1640316277.123995,342942,1,Ark Nova,2021
1640316277.123995,255984,2,Sleeping Gods,2021
1640316277.123995,340325,3,Vagrantsong,2022
1640316277.123995,316554,4,Dune: Imperium,2020
1640316277.123995,329082,5,Radlands,2021
1640316277.123995,312484,6,Lost Ruins of Arnak,2020
1640316277.123995,295947,7,Cascadia,2021
1640316277.123995,231733,8,Obsession,2018
1640316277.123995,174430,9,Gloomhaven,2017
1640316277.123995,162886,10,Spirit Island,2017
1640316277.123995,313441,11,Undaunted: Reinforcements,2021
1640316277.123995,266192,12,Wingspan,2019
1640316277.123995,205637,13,Arkham Horror: The Card Game,2016
1640316277.123995,167791,14,Terraforming Mars,2016
1640316277.123995,285774,15,Marvel Champions: The Card Game,2019
1640316277.123995,174231,16,Badlands: Outpost of Humanity,2017
1640316277.123995,323612,17,Bitoku,2021
1640316277.123995,199792,18,Everdell,2018
1640316277.123995,285192,19,Destinies,2021
1640316277.123995,237182,20,Root,2018
1640316277.123995,224517,21,Brass: Birmingham,2018
1640316277.123995,167355,22,Nemesis,2018
1640316277.123995,169786,23,Scythe,2016
1640316277.123995,347757,24,Borderlands: Mister Torgue's Arena of Badassery,2022
1640316277.123995,285967,25,Ankh: Gods of Egypt,2021
1640316277.123995,340466,26,Unfathomable,2021
1640316277.123995,291457,27,Gloomhaven: Jaws of the Lion,2020
1640316277.123995,350736,28,Voyages,2021
1640316277.123995,328871,29,Terraforming Mars: Ares Expedition,2021
1640316277.123995,256960,30,Pax Pamir: Second Edition,2019
1640316277.123995,220308,31,Gaia Project,2017
1640316277.123995,295785,32,Euthia: Torment of Resurrection,2021
1640316277.123995,230802,33,Azul,2017
1640316277.123995,246900,34,Eclipse: Second Dawn for the Galaxy,2020
1640316277.123995,244521,35,The Quacks of Quedlinburg,2018
1640316277.123995,23540,36,Shikoku 1889,2004
1640316277.123995,115746,37,War of the Ring: Second Edition,2012
1640316277.123995,177736,38,A Feast for Odin,2016
1640316277.123995,311193,39,Anno 1800,2020
1640316277.123995,291572,40,Oath: Chronicles of Empire and Exile,2021
1640316277.123995,342031,41,Dune: Imperium – Rise of Ix,2021
1640316277.123995,299659,42,Clash of Cultures: Monumental Edition,2021
1640316277.123995,314491,43,Meadow,2021
1640316277.123995,266524,44,PARKS,2019
1640316277.123995,233078,45,Twilight Imperium: Fourth Edition,2017
1640316277.123995,276025,46,Maracaibo,2019
1640316277.123995,284083,47,The Crew: The Quest for Planet Nine,2019
1640316277.123995,346703,48,7 Wonders: Architects,2021
1640316277.123995,343905,49,Boonlake,2021
1640316277.123995,193738,50,Great Western Trail,2016
