extracted_at,id,rank,title,year_published
1642303578.719882,342942,1,Ark Nova,2021
1642303578.719882,300217,2,Merchants of the Dark Road,2022
1642303578.719882,227002,3,Rise of the Necromancers,2018
1642303578.719882,316554,4,Dune: Imperium,2020
1642303578.719882,330510,5,Yucatan,2022
1642303578.719882,312484,6,Lost Ruins of Arnak,2020
1642303578.719882,162886,7,Spirit Island,2017
1642303578.719882,332853,8,Dom Pierre,2022
1642303578.719882,255984,9,Sleeping Gods,2021
1642303578.719882,167791,10,Terraforming Mars,2016
1642303578.719882,295947,11,Cascadia,2021
1642303578.719882,205637,12,Arkham Horror: The Card Game,2016
1642303578.719882,285774,13,Marvel Champions: The Card Game,2019
1642303578.719882,174430,14,Gloomhaven,2017
1642303578.719882,231733,15,Obsession,2018
1642303578.719882,328871,16,Terraforming Mars: Ares Expedition,2021
1642303578.719882,266192,17,Wingspan,2019
1642303578.719882,237182,18,Root,2018
1642303578.719882,224517,19,Brass: Birmingham,2018
1642303578.719882,199792,20,Everdell,2018
1642303578.719882,169786,21,Scythe,2016
1642303578.719882,292375,22,The Great Wall,2021
1642303578.719882,167355,23,Nemesis,2018
1642303578.719882,317985,24,Beyond the Sun,2020
1642303578.719882,177736,25,A Feast for Odin,2016
1642303578.719882,323612,26,Bitoku,2021
1642303578.719882,328565,27,Caper: Europe,2021
1642303578.719882,342031,28,Dune: Imperium – Rise of Ix,2021
1642303578.719882,291457,29,Gloomhaven: Jaws of the Lion,2020
1642303578.719882,329082,30,Radlands,2021
1642303578.719882,256960,31,Pax Pamir: Second Edition,2019
1642303578.719882,322588,32,Origins: First Builders,2021
1642303578.719882,286096,33,Tapestry,2019
1642303578.719882,220308,34,Gaia Project,2017
1642303578.719882,246900,35,Eclipse: Second Dawn for the Galaxy,2020
1642303578.719882,230802,36,Azul,2017
1642303578.719882,244521,37,The Quacks of Quedlinburg,2018
1642303578.719882,341254,38,Lost Ruins of Arnak: Expedition Leaders,2021
1642303578.719882,115746,39,War of the Ring: Second Edition,2012
1642303578.719882,300531,40,Paleo,2020
1642303578.719882,192135,41,Too Many Bones,2017
1642303578.719882,291572,42,Oath: Chronicles of Empire and Exile,2021
1642303578.719882,55690,43,Kingdom Death: Monster,2015
1642303578.719882,84876,44,The Castles of Burgundy,2011
1642303578.719882,233078,45,Twilight Imperium: Fourth Edition,2017
1642303578.719882,351817,46,Marvel Zombies: A Zombicide Game,2022
1642303578.719882,183394,47,Viticulture Essential Edition,2015
1642303578.719882,296151,48,Viscounts of the West Kingdom,2020
1642303578.719882,77423,49,The Lord of the Rings: The Card Game,2011
1642303578.719882,249277,50,Brazil: Imperial,2021
