extracted_at,id,rank,title,year_published
1655783017.628407,298231,1,Skyrise,2023
1655783017.628407,342942,2,Ark Nova,2021
1655783017.628407,360692,3,Septima,2023
1655783017.628407,361469,4,Bretwalda,2023
1655783017.628407,328124,5,Bot Factory,2023
1655783017.628407,365056,6,Village: Big Box,2022
1655783017.628407,338326,7,Clash of Galliformes,2022
1655783017.628407,162886,8,Spirit Island,2017
1655783017.628407,310873,9,Carnegie,2022
1655783017.628407,328866,10,My Father's Work,2022
1655783017.628407,316554,11,Dune: Imperium,2020
1655783017.628407,347102,12,Star Wars: Outer Rim – Unfinished Business,2022
1655783017.628407,271896,13,Star Wars: Outer Rim,2019
1655783017.628407,356414,14,Space Station Phoenix,2022
1655783017.628407,25568,15,Metropolys,2008
1655783017.628407,295947,16,Cascadia,2021
1655783017.628407,312484,17,Lost Ruins of Arnak,2020
1655783017.628407,167791,18,Terraforming Mars,2016
1655783017.628407,174430,19,Gloomhaven,2017
1655783017.628407,266192,20,Wingspan,2019
1655783017.628407,224517,21,Brass: Birmingham,2018
1655783017.628407,285774,22,Marvel Champions: The Card Game,2019
1655783017.628407,237182,23,Root,2018
1655783017.628407,205637,24,Arkham Horror: The Card Game,2016
1655783017.628407,199792,25,Everdell,2018
1655783017.628407,227935,26,Wonderland's War,2022
1655783017.628407,246900,27,Eclipse: Second Dawn for the Galaxy,2020
1655783017.628407,169786,28,Scythe,2016
1655783017.628407,167355,29,Nemesis,2018
1655783017.628407,315610,30,Massive Darkness 2: Hellscape,2022
1655783017.628407,323612,31,Bitoku,2021
1655783017.628407,291457,32,Gloomhaven: Jaws of the Lion,2020
1655783017.628407,363455,33,Keydom's Dragons,2022
1655783017.628407,322656,34,burncycle,2022
1655783017.628407,319910,35,Pagan: Fate of Roanoke,2022
1655783017.628407,255984,36,Sleeping Gods,2021
1655783017.628407,84876,37,The Castles of Burgundy,2011
1655783017.628407,220308,38,Gaia Project,2017
1655783017.628407,230802,39,Azul,2017
1655783017.628407,104006,40,Village,2011
1655783017.628407,244521,41,The Quacks of Quedlinburg,2018
1655783017.628407,233078,42,Twilight Imperium: Fourth Edition,2017
1655783017.628407,183394,43,Viticulture Essential Edition,2015
1655783017.628407,115746,44,War of the Ring: Second Edition,2011
1655783017.628407,177736,45,A Feast for Odin,2016
1655783017.628407,185343,46,Anachrony,2017
1655783017.628407,187645,47,Star Wars: Rebellion,2016
1655783017.628407,193738,48,Great Western Trail,2016
1655783017.628407,350933,49,The Guild of Merchant Explorers,2022
1655783017.628407,352138,50,Cyberpunk 2077: Gangs of Night City,2023
