extracted_at,id,rank,title,year_published
1642217206.42453,227002,1,Rise of the Necromancers,2018
1642217206.42453,300217,2,Merchants of the Dark Road,2022
1642217206.42453,342942,3,Ark Nova,2021
1642217206.42453,316554,4,Dune: Imperium,2020
1642217206.42453,332853,5,Dom Pierre,2022
1642217206.42453,330510,6,Yucatan,2022
1642217206.42453,312484,7,Lost Ruins of Arnak,2020
1642217206.42453,162886,8,Spirit Island,2017
1642217206.42453,167791,9,Terraforming Mars,2016
1642217206.42453,255984,10,Sleeping Gods,2021
1642217206.42453,285774,11,Marvel Champions: The Card Game,2019
1642217206.42453,295947,12,Cascadia,2021
1642217206.42453,292375,13,The Great Wall,2021
1642217206.42453,205637,14,Arkham Horror: The Card Game,2016
1642217206.42453,174430,15,Gloomhaven,2017
1642217206.42453,231733,16,Obsession,2018
1642217206.42453,328871,17,Terraforming Mars: Ares Expedition,2021
1642217206.42453,237182,18,Root,2018
1642217206.42453,266192,19,Wingspan,2019
1642217206.42453,199792,20,Everdell,2018
1642217206.42453,224517,21,Brass: Birmingham,2018
1642217206.42453,167355,22,Nemesis,2018
1642217206.42453,169786,23,Scythe,2016
1642217206.42453,177736,24,A Feast for Odin,2016
1642217206.42453,328565,25,Caper: Europe,2021
1642217206.42453,329082,26,Radlands,2021
1642217206.42453,342031,27,Dune: Imperium – Rise of Ix,2021
1642217206.42453,192135,28,Too Many Bones,2017
1642217206.42453,286096,29,Tapestry,2019
1642217206.42453,317985,30,Beyond the Sun,2020
1642217206.42453,323612,31,Bitoku,2021
1642217206.42453,291572,32,Oath: Chronicles of Empire and Exile,2021
1642217206.42453,115746,33,War of the Ring: Second Edition,2012
1642217206.42453,220308,34,Gaia Project,2017
1642217206.42453,291457,35,Gloomhaven: Jaws of the Lion,2020
1642217206.42453,256960,36,Pax Pamir: Second Edition,2019
1642217206.42453,351817,37,Marvel Zombies: A Zombicide Game,2022
1642217206.42453,244521,38,The Quacks of Quedlinburg,2018
1642217206.42453,246900,39,Eclipse: Second Dawn for the Galaxy,2020
1642217206.42453,55690,40,Kingdom Death: Monster,2015
1642217206.42453,296151,41,Viscounts of the West Kingdom,2020
1642217206.42453,183394,42,Viticulture Essential Edition,2015
1642217206.42453,233078,43,Twilight Imperium: Fourth Edition,2017
1642217206.42453,193738,44,Great Western Trail,2016
1642217206.42453,341254,45,Lost Ruins of Arnak: Expedition Leaders,2021
1642217206.42453,230802,46,Azul,2017
1642217206.42453,249277,47,Brazil: Imperial,2021
1642217206.42453,173346,48,7 Wonders Duel,2015
1642217206.42453,124361,49,Concordia,2013
1642217206.42453,84876,50,The Castles of Burgundy,2011
