extracted_at,id,rank,title,year_published
1640834664.60697,342942,1,Ark Nova,2021
1640834664.60697,329082,2,Radlands,2021
1640834664.60697,316554,3,Dune: Imperium,2020
1640834664.60697,312484,4,Lost Ruins of Arnak,2020
1640834664.60697,255984,5,Sleeping Gods,2021
1640834664.60697,266192,6,Wingspan,2019
1640834664.60697,295947,7,Cascadia,2021
1640834664.60697,167791,8,Terraforming Mars,2016
1640834664.60697,162886,9,Spirit Island,2017
1640834664.60697,199792,10,Everdell,2018
1640834664.60697,205637,11,Arkham Horror: The Card Game,2016
1640834664.60697,174430,12,Gloomhaven,2017
1640834664.60697,237182,13,Root,2018
1640834664.60697,285774,14,Marvel Champions: The Card Game,2019
1640834664.60697,231733,15,Obsession,2018
1640834664.60697,224517,16,Brass: Birmingham,2018
1640834664.60697,169786,17,Scythe,2016
1640834664.60697,323612,18,Bitoku,2021
1640834664.60697,167355,19,Nemesis,2018
1640834664.60697,291457,20,Gloomhaven: Jaws of the Lion,2020
1640834664.60697,244521,21,The Quacks of Quedlinburg,2018
1640834664.60697,328871,22,Terraforming Mars: Ares Expedition,2021
1640834664.60697,220308,23,Gaia Project,2017
1640834664.60697,230802,24,Azul,2017
1640834664.60697,291572,25,Oath: Chronicles of Empire and Exile,2021
1640834664.60697,246900,26,Eclipse: Second Dawn for the Galaxy,2020
1640834664.60697,284083,27,The Crew: The Quest for Planet Nine,2019
1640834664.60697,285967,28,Ankh: Gods of Egypt,2021
1640834664.60697,115746,29,War of the Ring: Second Edition,2012
1640834664.60697,256960,30,Pax Pamir: Second Edition,2019
1640834664.60697,300531,31,Paleo,2020
1640834664.60697,340325,32,Vagrantsong,2022
1640834664.60697,183394,33,Viticulture Essential Edition,2015
1640834664.60697,317985,34,Beyond the Sun,2020
1640834664.60697,193738,35,Great Western Trail,2016
1640834664.60697,173346,36,7 Wonders Duel,2015
1640834664.60697,266524,37,PARKS,2019
1640834664.60697,279537,38,The Search for Planet X,2020
1640834664.60697,340466,39,Unfathomable,2021
1640834664.60697,285192,40,Destinies,2021
1640834664.60697,318084,41,Furnace,2021
1640834664.60697,177736,42,A Feast for Odin,2016
1640834664.60697,124361,43,Concordia,2013
1640834664.60697,314491,44,Meadow,2021
1640834664.60697,233078,45,Twilight Imperium: Fourth Edition,2017
1640834664.60697,263918,46,Cartographers,2019
1640834664.60697,276025,47,Maracaibo,2019
1640834664.60697,295785,48,Euthia: Torment of Resurrection,2021
1640834664.60697,283155,49,Calico,2020
1640834664.60697,84876,50,The Castles of Burgundy,2011
