extracted_at,id,rank,title,year_published
1645672194.818504,350184,1,Earth,2023
1645672194.818504,342942,2,Ark Nova,2021
1645672194.818504,290484,3,Unsettled,2021
1645672194.818504,347767,4,Ostia,2022
1645672194.818504,354254,5,Voices In My Head,2022
1645672194.818504,316554,6,Dune: Imperium,2020
1645672194.818504,344992,7,Evolution: New World,2022
1645672194.818504,201186,8,Summit: The Board Game,2017
1645672194.818504,317511,9,Tindaya,2022
1645672194.818504,331787,10,Tiny Epic Dungeons,2021
1645672194.818504,297510,11,"Kingdoms Forlorn: Dragons, Devils and Kings",2024
1645672194.818504,204472,12,Sub Terra,2017
1645672194.818504,252153,13,Tang Garden,2020
1645672194.818504,192458,14,51st State: Master Set,2016
1645672194.818504,312484,15,Lost Ruins of Arnak,2020
1645672194.818504,162886,16,Spirit Island,2017
1645672194.818504,199792,17,Everdell,2018
1645672194.818504,357726,18,51st State: Ultimate Edition,2023
1645672194.818504,167791,19,Terraforming Mars,2016
1645672194.818504,205637,20,Arkham Horror: The Card Game,2016
1645672194.818504,343905,21,Boonlake,2021
1645672194.818504,266192,22,Wingspan,2019
1645672194.818504,174430,23,Gloomhaven,2017
1645672194.818504,285774,24,Marvel Champions: The Card Game,2019
1645672194.818504,237182,25,Root,2018
1645672194.818504,328871,26,Terraforming Mars: Ares Expedition,2021
1645672194.818504,167355,27,Nemesis,2018
1645672194.818504,224517,28,Brass: Birmingham,2018
1645672194.818504,255984,29,Sleeping Gods,2021
1645672194.818504,295947,30,Cascadia,2021
1645672194.818504,231581,31,AuZtralia,2018
1645672194.818504,169786,32,Scythe,2016
1645672194.818504,323612,33,Bitoku,2021
1645672194.818504,317985,34,Beyond the Sun,2020
1645672194.818504,232405,35,Western Legends,2018
1645672194.818504,329082,36,Radlands,2021
1645672194.818504,177736,37,A Feast for Odin,2016
1645672194.818504,239472,38,Abomination: The Heir of Frankenstein,2019
1645672194.818504,342031,39,Dune: Imperium – Rise of Ix,2022
1645672194.818504,291457,40,Gloomhaven: Jaws of the Lion,2020
1645672194.818504,332321,41,ALIEN: Fate of the Nostromo,2021
1645672194.818504,321140,42,Ahau: Rulers of Yucatán,2023
1645672194.818504,220308,43,Gaia Project,2017
1645672194.818504,318184,44,Imperium: Classics,2021
1645672194.818504,283863,45,The Magnificent,2019
1645672194.818504,315610,46,Massive Darkness 2: Hellscape,2022
1645672194.818504,115746,47,War of the Ring: Second Edition,2012
1645672194.818504,291572,48,Oath: Chronicles of Empire and Exile,2021
1645672194.818504,281259,49,The Isle of Cats,2019
1645672194.818504,163413,50,Murano,2014
