extracted_at,id,rank,title,year_published
1648005400.558264,276182,1,Dead Reckoning,2022
1648005400.558264,342942,2,Ark Nova,2021
1648005400.558264,304051,3,Creature Comforts,2022
1648005400.558264,256680,4,Return to Dark Tower,2021
1648005400.558264,353304,5,First Empires,2022
1648005400.558264,316554,6,Dune: Imperium,2020
1648005400.558264,343362,7,Oak,2022
1648005400.558264,274471,8,Malhya: Lands of Legends,2023
1648005400.558264,359394,9,My Island,2022
1648005400.558264,312484,10,Lost Ruins of Arnak,2020
1648005400.558264,295947,11,Cascadia,2021
1648005400.558264,162886,12,Spirit Island,2017
1648005400.558264,330174,13,Explorers,2021
1648005400.558264,167791,14,Terraforming Mars,2016
1648005400.558264,356754,15,Tamashii: Chronicle of Ascend,2023
1648005400.558264,205637,16,Arkham Horror: The Card Game,2016
1648005400.558264,266192,17,Wingspan,2019
1648005400.558264,199792,18,Everdell,2018
1648005400.558264,295486,19,My City,2020
1648005400.558264,285774,20,Marvel Champions: The Card Game,2019
1648005400.558264,328871,21,Terraforming Mars: Ares Expedition,2021
1648005400.558264,237182,22,Root,2018
1648005400.558264,174430,23,Gloomhaven,2017
1648005400.558264,291457,24,Gloomhaven: Jaws of the Lion,2020
1648005400.558264,331787,25,Tiny Epic Dungeons,2021
1648005400.558264,258779,26,Planet Unknown,2022
1648005400.558264,167355,27,Nemesis,2018
1648005400.558264,224517,28,Brass: Birmingham,2018
1648005400.558264,313269,29,Rescuing Robin Hood,2021
1648005400.558264,356033,30,Libertalia: Winds of Galecrest,2022
1648005400.558264,169786,31,Scythe,2016
1648005400.558264,276086,32,Hamlet: The Village Building Game,2022
1648005400.558264,292375,33,The Great Wall,2021
1648005400.558264,255984,34,Sleeping Gods,2021
1648005400.558264,77423,35,The Lord of the Rings: The Card Game,2011
1648005400.558264,124361,36,Concordia,2013
1648005400.558264,246900,37,Eclipse: Second Dawn for the Galaxy,2020
1648005400.558264,220308,38,Gaia Project,2017
1648005400.558264,244521,39,The Quacks of Quedlinburg,2018
1648005400.558264,193738,40,Great Western Trail,2016
1648005400.558264,233078,41,Twilight Imperium: Fourth Edition,2017
1648005400.558264,177736,42,A Feast for Odin,2016
1648005400.558264,310100,43,Nemesis: Lockdown,2021
1648005400.558264,342031,44,Dune: Imperium – Rise of Ix,2022
1648005400.558264,315610,45,Massive Darkness 2: Hellscape,2022
1648005400.558264,281259,46,The Isle of Cats,2019
1648005400.558264,343905,47,Boonlake,2021
1648005400.558264,264220,48,Tainted Grail: The Fall of Avalon,2019
1648005400.558264,317985,49,Beyond the Sun,2020
1648005400.558264,120677,50,Terra Mystica,2012
