extracted_at,id,rank,title,year_published
1644290553.087314,356033,1,Libertalia: Winds of Galecrest,2022
1644290553.087314,342942,2,Ark Nova,2021
1644290553.087314,284653,3,Mind MGMT: The Psychic Espionage “Game.”,2021
1644290553.087314,355326,4,Heroes of Might & Magic III: The Board Game,2023
1644290553.087314,316554,5,Dune: Imperium,2020
1644290553.087314,329082,6,Radlands,2021
1644290553.087314,125618,7,Libertalia,2012
1644290553.087314,312484,8,Lost Ruins of Arnak,2020
1644290553.087314,162886,9,Spirit Island,2017
1644290553.087314,343905,10,Boonlake,2021
1644290553.087314,167791,11,Terraforming Mars,2016
1644290553.087314,266192,12,Wingspan,2019
1644290553.087314,199792,13,Everdell,2018
1644290553.087314,205637,14,Arkham Horror: The Card Game,2016
1644290553.087314,271055,15,Dwellings of Eldervale,2020
1644290553.087314,352695,16,Oranienburger Kanal,2022
1644290553.087314,174430,17,Gloomhaven,2017
1644290553.087314,285774,18,Marvel Champions: The Card Game,2019
1644290553.087314,169786,19,Scythe,2016
1644290553.087314,328565,20,Caper: Europe,2021
1644290553.087314,295947,21,Cascadia,2021
1644290553.087314,237182,22,Root,2018
1644290553.087314,167355,23,Nemesis,2018
1644290553.087314,331787,24,Tiny Epic Dungeons,2021
1644290553.087314,224517,25,Brass: Birmingham,2018
1644290553.087314,310100,26,Nemesis: Lockdown,2021
1644290553.087314,328871,27,Terraforming Mars: Ares Expedition,2021
1644290553.087314,231733,28,Obsession,2018
1644290553.087314,314745,29,Now or Never,2022
1644290553.087314,255984,30,Sleeping Gods,2021
1644290553.087314,291457,31,Gloomhaven: Jaws of the Lion,2020
1644290553.087314,244521,32,The Quacks of Quedlinburg,2018
1644290553.087314,193738,33,Great Western Trail,2016
1644290553.087314,339789,34,Welcome to the Moon,2021
1644290553.087314,220308,35,Gaia Project,2017
1644290553.087314,342031,36,Dune: Imperium – Rise of Ix,2022
1644290553.087314,341169,37,Great Western Trail (Second Edition),2021
1644290553.087314,286096,38,Tapestry,2019
1644290553.087314,177736,39,A Feast for Odin,2016
1644290553.087314,246900,40,Eclipse: Second Dawn for the Galaxy,2020
1644290553.087314,183394,41,Viticulture Essential Edition,2015
1644290553.087314,236457,42,Architects of the West Kingdom,2018
1644290553.087314,315610,43,Massive Darkness 2: Hellscape,2022
1644290553.087314,317985,44,Beyond the Sun,2020
1644290553.087314,233078,45,Twilight Imperium: Fourth Edition,2017
1644290553.087314,230802,46,Azul,2017
1644290553.087314,77423,47,The Lord of the Rings: The Card Game,2011
1644290553.087314,173346,48,7 Wonders Duel,2015
1644290553.087314,115746,49,War of the Ring: Second Edition,2012
1644290553.087314,323612,50,Bitoku,2021
