extracted_at,id,rank,title,year_published
1642562540.204034,354934,1,Legacy of Yu,2022
1642562540.204034,342942,2,Ark Nova,2021
1642562540.204034,300217,3,Merchants of the Dark Road,2022
1642562540.204034,316554,4,Dune: Imperium,2020
1642562540.204034,312484,5,Lost Ruins of Arnak,2020
1642562540.204034,162886,6,Spirit Island,2017
1642562540.204034,167791,7,Terraforming Mars,2016
1642562540.204034,255984,8,Sleeping Gods,2021
1642562540.204034,231733,9,Obsession,2018
1642562540.204034,330510,10,Yucatan,2022
1642562540.204034,285774,11,Marvel Champions: The Card Game,2019
1642562540.204034,205637,12,Arkham Horror: The Card Game,2016
1642562540.204034,266192,13,Wingspan,2019
1642562540.204034,295947,14,Cascadia,2021
1642562540.204034,174430,15,Gloomhaven,2017
1642562540.204034,237182,16,Root,2018
1642562540.204034,199792,17,Everdell,2018
1642562540.204034,227002,18,Rise of the Necromancers,2018
1642562540.204034,167355,19,Nemesis,2018
1642562540.204034,224517,20,Brass: Birmingham,2018
1642562540.204034,169786,21,Scythe,2016
1642562540.204034,328871,22,Terraforming Mars: Ares Expedition,2021
1642562540.204034,351817,23,Marvel Zombies: A Zombicide Game,2022
1642562540.204034,300531,24,Paleo,2020
1642562540.204034,310100,25,Nemesis: Lockdown,2021
1642562540.204034,244521,26,The Quacks of Quedlinburg,2018
1642562540.204034,323612,27,Bitoku,2021
1642562540.204034,291457,28,Gloomhaven: Jaws of the Lion,2020
1642562540.204034,220308,29,Gaia Project,2017
1642562540.204034,177736,30,A Feast for Odin,2016
1642562540.204034,285967,31,Ankh: Gods of Egypt,2021
1642562540.204034,193738,32,Great Western Trail,2016
1642562540.204034,256960,33,Pax Pamir: Second Edition,2019
1642562540.204034,317985,34,Beyond the Sun,2020
1642562540.204034,329082,35,Radlands,2021
1642562540.204034,339958,36,Gutenberg,2021
1642562540.204034,115746,37,War of the Ring: Second Edition,2012
1642562540.204034,77423,38,The Lord of the Rings: The Card Game,2011
1642562540.204034,246900,39,Eclipse: Second Dawn for the Galaxy,2020
1642562540.204034,286096,40,Tapestry,2019
1642562540.204034,322588,41,Origins: First Builders,2021
1642562540.204034,342031,42,Dune: Imperium – Rise of Ix,2021
1642562540.204034,233078,43,Twilight Imperium: Fourth Edition,2017
1642562540.204034,230802,44,Azul,2017
1642562540.204034,291572,45,Oath: Chronicles of Empire and Exile,2021
1642562540.204034,192135,46,Too Many Bones,2017
1642562540.204034,173346,47,7 Wonders Duel,2015
1642562540.204034,84876,48,The Castles of Burgundy,2011
1642562540.204034,299659,49,Clash of Cultures: Monumental Edition,2021
1642562540.204034,55690,50,Kingdom Death: Monster,2015
