extracted_at,id,rank,title,year_published
1655437019.871685,298231,1,Skyrise,2023
1655437019.871685,342942,2,Ark Nova,2021
1655437019.871685,347102,3,Star Wars: Outer Rim – Unfinished Business,2022
1655437019.871685,361469,4,Bretwalda,2023
1655437019.871685,365056,5,Village: Big Box,2022
1655437019.871685,360692,6,Septima,2023
1655437019.871685,356414,7,Space Station Phoenix,2022
1655437019.871685,25568,8,Metropolys,2008
1655437019.871685,162886,9,Spirit Island,2017
1655437019.871685,362944,10,War of the Ring: The Card Game,2022
1655437019.871685,310873,11,Carnegie,2022
1655437019.871685,271896,12,Star Wars: Outer Rim,2019
1655437019.871685,104006,13,Village,2011
1655437019.871685,328866,14,My Father's Work,2022
1655437019.871685,360879,15,Amygdala,2023
1655437019.871685,359871,16,Arcs,2023
1655437019.871685,316554,17,Dune: Imperium,2020
1655437019.871685,338326,18,Clash of Galliformes,2022
1655437019.871685,174430,19,Gloomhaven,2017
1655437019.871685,312484,20,Lost Ruins of Arnak,2020
1655437019.871685,315610,21,Massive Darkness 2: Hellscape,2022
1655437019.871685,363622,22,Castles of Burgundy: Special Edition,2023
1655437019.871685,285774,23,Marvel Champions: The Card Game,2019
1655437019.871685,167791,24,Terraforming Mars,2016
1655437019.871685,237182,25,Root,2018
1655437019.871685,227935,26,Wonderland's War,2022
1655437019.871685,205637,27,Arkham Horror: The Card Game,2016
1655437019.871685,224517,28,Brass: Birmingham,2018
1655437019.871685,361788,29,First in Flight,2023
1655437019.871685,295947,30,Cascadia,2021
1655437019.871685,199792,31,Everdell,2018
1655437019.871685,270239,32,Moonrakers,2020
1655437019.871685,266192,33,Wingspan,2019
1655437019.871685,319910,34,Pagan: Fate of Roanoke,2022
1655437019.871685,295262,35,Sniper Elite: The Board Game,2022
1655437019.871685,255984,36,Sleeping Gods,2021
1655437019.871685,169786,37,Scythe,2016
1655437019.871685,350933,38,The Guild of Merchant Explorers,2022
1655437019.871685,167355,39,Nemesis,2018
1655437019.871685,220308,40,Gaia Project,2017
1655437019.871685,322656,41,burncycle,2022
1655437019.871685,291457,42,Gloomhaven: Jaws of the Lion,2020
1655437019.871685,357257,43,The Umbrella Academy: The Board Game,
1655437019.871685,84876,44,The Castles of Burgundy,2011
1655437019.871685,339958,45,Gutenberg,2021
1655437019.871685,246900,46,Eclipse: Second Dawn for the Galaxy,2020
1655437019.871685,258779,47,Planet Unknown,2022
1655437019.871685,363455,48,Keydom's Dragons,2022
1655437019.871685,284189,49,Foundations of Rome,2022
1655437019.871685,115746,50,War of the Ring: Second Edition,2011
