extracted_at,id,rank,title,year_published
1641093935.683241,342942,1,Ark Nova,2021
1641093935.683241,312484,2,Lost Ruins of Arnak,2020
1641093935.683241,316554,3,Dune: Imperium,2020
1641093935.683241,329082,4,Radlands,2021
1641093935.683241,255984,5,Sleeping Gods,2021
1641093935.683241,312859,6,Townsfolk Tussle,2022
1641093935.683241,295947,7,Cascadia,2021
1641093935.683241,162886,8,Spirit Island,2017
1641093935.683241,266192,9,Wingspan,2019
1641093935.683241,231733,10,Obsession,2018
1641093935.683241,167791,11,Terraforming Mars,2016
1641093935.683241,205637,12,Arkham Horror: The Card Game,2016
1641093935.683241,199792,13,Everdell,2018
1641093935.683241,285774,14,Marvel Champions: The Card Game,2019
1641093935.683241,174430,15,Gloomhaven,2017
1641093935.683241,237182,16,Root,2018
1641093935.683241,292375,17,The Great Wall,2021
1641093935.683241,224517,18,Brass: Birmingham,2018
1641093935.683241,317985,19,Beyond the Sun,2020
1641093935.683241,167355,20,Nemesis,2018
1641093935.683241,328871,21,Terraforming Mars: Ares Expedition,2021
1641093935.683241,169786,22,Scythe,2016
1641093935.683241,244521,23,The Quacks of Quedlinburg,2018
1641093935.683241,230802,24,Azul,2017
1641093935.683241,284083,25,The Crew: The Quest for Planet Nine,2019
1641093935.683241,291457,26,Gloomhaven: Jaws of the Lion,2020
1641093935.683241,284653,27,Mind MGMT: The Psychic Espionage “Game.”,2021
1641093935.683241,115746,28,War of the Ring: Second Edition,2012
1641093935.683241,304324,29,Dive,2021
1641093935.683241,23540,30,Shikoku 1889,2004
1641093935.683241,285967,31,Ankh: Gods of Egypt,2021
1641093935.683241,291572,32,Oath: Chronicles of Empire and Exile,2021
1641093935.683241,323612,33,Bitoku,2021
1641093935.683241,220308,34,Gaia Project,2017
1641093935.683241,285192,35,Destinies,2021
1641093935.683241,246900,36,Eclipse: Second Dawn for the Galaxy,2020
1641093935.683241,256960,37,Pax Pamir: Second Edition,2019
1641093935.683241,193738,38,Great Western Trail,2016
1641093935.683241,266524,39,PARKS,2019
1641093935.683241,279537,40,The Search for Planet X,2020
1641093935.683241,177736,41,A Feast for Odin,2016
1641093935.683241,263918,42,Cartographers,2019
1641093935.683241,233078,43,Twilight Imperium: Fourth Edition,2017
1641093935.683241,183394,44,Viticulture Essential Edition,2015
1641093935.683241,84876,45,The Castles of Burgundy,2011
1641093935.683241,310100,46,Nemesis: Lockdown,2021
1641093935.683241,173346,47,7 Wonders Duel,2015
1641093935.683241,340466,48,Unfathomable,2021
1641093935.683241,68448,49,7 Wonders,2010
1641093935.683241,306735,50,Under Falling Skies,2020
