extracted_at,id,rank,title,year_published
1662868459.399087,346800,1,Forsaken,2023
1662868459.399087,369270,2,Astra,2022
1662868459.399087,354934,3,Legacy of Yu,2023
1662868459.399087,368432,4,The Fox Experiment,2023
1662868459.399087,342942,5,Ark Nova,2021
1662868459.399087,362944,6,War of the Ring: The Card Game,2022
1662868459.399087,336986,7,Flamecraft,2022
1662868459.399087,3228,8,Pueblo,2002
1662868459.399087,277700,9,Merchants Cove,2021
1662868459.399087,251661,10,Oathsworn: Into the Deepwood,2022
1662868459.399087,135650,11,Meltscape,2012
1662868459.399087,162886,12,Spirit Island,2017
1662868459.399087,368854,13,Crossing Oceans,2022
1662868459.399087,316554,14,Dune: Imperium,2020
1662868459.399087,365717,15,Clank! Catacombs,2022
1662868459.399087,312744,16,Titanic,2020
1662868459.399087,227935,17,Wonderland's War,2022
1662868459.399087,367295,18,Powerline,2022
1662868459.399087,237182,19,Root,2018
1662868459.399087,369646,20,Disney Lorcana,2023
1662868459.399087,224517,21,Brass: Birmingham,2018
1662868459.399087,266192,22,Wingspan,2019
1662868459.399087,351113,23,KeyForge: Winds of Exchange,2022
1662868459.399087,205637,24,Arkham Horror: The Card Game,2016
1662868459.399087,285774,25,Marvel Champions: The Card Game,2019
1662868459.399087,305096,26,Endless Winter: Paleoamericans,2022
1662868459.399087,167791,27,Terraforming Mars,2016
1662868459.399087,348450,28,Lacrimosa,2022
1662868459.399087,174430,29,Gloomhaven,2017
1662868459.399087,312484,30,Lost Ruins of Arnak,2020
1662868459.399087,367150,31,Dune: War for Arrakis,
1662868459.399087,332772,32,Revive,2022
1662868459.399087,115746,33,War of the Ring: Second Edition,2011
1662868459.399087,295947,34,Cascadia,2021
1662868459.399087,231733,35,Obsession,2018
1662868459.399087,167355,36,Nemesis,2018
1662868459.399087,199792,37,Everdell,2018
1662868459.399087,275912,38,Rise & Fall,2023
1662868459.399087,346246,39,Space Explorers: Age of Ambition,2022
1662868459.399087,251247,40,Barrage,2019
1662868459.399087,169786,41,Scythe,2016
1662868459.399087,266064,42,Trudvang Legends,2022
1662868459.399087,230802,43,Azul,2017
1662868459.399087,368761,44,Rivet Wars: Reloaded,2024
1662868459.399087,355093,45,Woodcraft,2022
1662868459.399087,359402,46,Ahoy,2022
1662868459.399087,233078,47,Twilight Imperium: Fourth Edition,2017
1662868459.399087,310873,48,Carnegie,2022
1662868459.399087,255984,49,Sleeping Gods,2021
1662868459.399087,304783,50,Hadrian's Wall,2021
