extracted_at,id,rank,title,year_published
1648869411.318531,342942,1,Ark Nova,2021
1648869411.318531,357659,2,Nightmare Cathedral,2023
1648869411.318531,351526,3,Encyclopedia,2022
1648869411.318531,353677,4,Darkest Doom,2023
1648869411.318531,276182,5,Dead Reckoning,2022
1648869411.318531,349793,6,Age of Rome,2023
1648869411.318531,316554,7,Dune: Imperium,2020
1648869411.318531,295947,8,Cascadia,2021
1648869411.318531,256680,9,Return to Dark Tower,2021
1648869411.318531,295374,10,Long Shot: The Dice Game,2022
1648869411.318531,167791,11,Terraforming Mars,2016
1648869411.318531,304051,12,Creature Comforts,2022
1648869411.318531,312484,13,Lost Ruins of Arnak,2020
1648869411.318531,162886,14,Spirit Island,2017
1648869411.318531,292375,15,The Great Wall,2021
1648869411.318531,284121,16,Uprising: Curse of the Last Emperor,2021
1648869411.318531,205637,17,Arkham Horror: The Card Game,2016
1648869411.318531,199792,18,Everdell,2018
1648869411.318531,285774,19,Marvel Champions: The Card Game,2019
1648869411.318531,241724,20,Villagers,2019
1648869411.318531,328871,21,Terraforming Mars: Ares Expedition,2021
1648869411.318531,266192,22,Wingspan,2019
1648869411.318531,174430,23,Gloomhaven,2017
1648869411.318531,237182,24,Root,2018
1648869411.318531,350316,25,Wayfarers of the South Tigris,2022
1648869411.318531,359747,26,The Red Cathedral: Contractors,2022
1648869411.318531,291457,27,Gloomhaven: Jaws of the Lion,2020
1648869411.318531,224517,28,Brass: Birmingham,2018
1648869411.318531,169786,29,Scythe,2016
1648869411.318531,317985,30,Beyond the Sun,2020
1648869411.318531,300217,31,Merchants of the Dark Road,2022
1648869411.318531,291572,32,Oath: Chronicles of Empire and Exile,2021
1648869411.318531,167355,33,Nemesis,2018
1648869411.318531,217372,34,The Quest for El Dorado,2017
1648869411.318531,332290,35,Stardew Valley: The Board Game,2021
1648869411.318531,255984,36,Sleeping Gods,2021
1648869411.318531,264220,37,Tainted Grail: The Fall of Avalon,2019
1648869411.318531,291845,38,Three Sisters,2022
1648869411.318531,193738,39,Great Western Trail,2016
1648869411.318531,12,40,Ra,1999
1648869411.318531,124361,41,Concordia,2013
1648869411.318531,42,42,Tigris & Euphrates,1997
1648869411.318531,115746,43,War of the Ring: Second Edition,2011
1648869411.318531,220308,44,Gaia Project,2017
1648869411.318531,322524,45,Bardsung,2022
1648869411.318531,343905,46,Boonlake,2021
1648869411.318531,331787,47,Tiny Epic Dungeons,2021
1648869411.318531,246900,48,Eclipse: Second Dawn for the Galaxy,2020
1648869411.318531,281259,49,The Isle of Cats,2019
1648869411.318531,177736,50,A Feast for Odin,2016
