extracted_at,id,rank,title,year_published
1649560673.721825,359871,1,Arcs,2023
1649560673.721825,217372,2,The Quest for El Dorado,2017
1649560673.721825,342942,3,Ark Nova,2021
1649560673.721825,359438,4,Skymines,2022
1649560673.721825,84876,5,The Castles of Burgundy,2011
1649560673.721825,359999,6,Agricola 15,2022
1649560673.721825,348450,7,Lacrimosa,2022
1649560673.721825,322524,8,Bardsung,2022
1649560673.721825,316554,9,Dune: Imperium,2020
1649560673.721825,357872,10,Island Alone,2022
1649560673.721825,276182,11,Dead Reckoning,2022
1649560673.721825,291572,12,Oath: Chronicles of Empire and Exile,2021
1649560673.721825,256680,13,Return to Dark Tower,2022
1649560673.721825,258779,14,Planet Unknown,2022
1649560673.721825,285774,15,Marvel Champions: The Card Game,2019
1649560673.721825,295947,16,Cascadia,2021
1649560673.721825,347703,17,First Rat,2022
1649560673.721825,264220,18,Tainted Grail: The Fall of Avalon,2019
1649560673.721825,162886,19,Spirit Island,2017
1649560673.721825,312484,20,Lost Ruins of Arnak,2020
1649560673.721825,237182,21,Root,2018
1649560673.721825,301257,22,Maglev Metro,2021
1649560673.721825,167791,23,Terraforming Mars,2016
1649560673.721825,205637,24,Arkham Horror: The Card Game,2016
1649560673.721825,266192,25,Wingspan,2019
1649560673.721825,199792,26,Everdell,2018
1649560673.721825,292375,27,The Great Wall,2021
1649560673.721825,174430,28,Gloomhaven,2017
1649560673.721825,357659,29,Nightmare Cathedral,2023
1649560673.721825,256997,30,Perseverance: Castaway Chronicles – Episodes 1 & 2,2022
1649560673.721825,328871,31,Terraforming Mars: Ares Expedition,2021
1649560673.721825,172386,32,Mombasa,2015
1649560673.721825,271320,33,The Castles of Burgundy,2019
1649560673.721825,167355,34,Nemesis,2018
1649560673.721825,304051,35,Creature Comforts,2022
1649560673.721825,224517,36,Brass: Birmingham,2018
1649560673.721825,169786,37,Scythe,2016
1649560673.721825,244521,38,The Quacks of Quedlinburg,2018
1649560673.721825,295374,39,Long Shot: The Dice Game,2022
1649560673.721825,291457,40,Gloomhaven: Jaws of the Lion,2020
1649560673.721825,255984,41,Sleeping Gods,2021
1649560673.721825,12,42,Ra,1999
1649560673.721825,300217,43,Merchants of the Dark Road,2022
1649560673.721825,220308,44,Gaia Project,2017
1649560673.721825,348073,45,Crescent Moon,2022
1649560673.721825,359402,46,Ahoy,2022
1649560673.721825,183394,47,Viticulture Essential Edition,2015
1649560673.721825,233261,48,Tidal Blades 2: Rise of the Unfolders,2023
1649560673.721825,193738,49,Great Western Trail,2016
1649560673.721825,331787,50,Tiny Epic Dungeons,2021
