extracted_at,id,rank,title,year_published
1639106690.663574,342942,1,Ark Nova,2021
1639106690.663574,822,2,Carcassonne,2000
1639106690.663574,348070,3,The Palaces of Carrara (Second Edition),2022
1639106690.663574,313441,4,Undaunted: Reinforcements,2021
1639106690.663574,312484,5,Lost Ruins of Arnak,2020
1639106690.663574,316554,6,Dune: Imperium,2020
1639106690.663574,255984,7,Sleeping Gods,2021
1639106690.663574,205637,8,Arkham Horror: The Card Game,2016
1639106690.663574,295947,9,Cascadia,2021
1639106690.663574,162886,10,Spirit Island,2017
1639106690.663574,167791,11,Terraforming Mars,2016
1639106690.663574,341254,12,Lost Ruins of Arnak: Expedition Leaders,2021
1639106690.663574,340325,13,Vagrantsong,2022
1639106690.663574,285774,14,Marvel Champions: The Card Game,2019
1639106690.663574,266192,15,Wingspan,2019
1639106690.663574,336794,16,Galaxy Trucker,2021
1639106690.663574,174430,17,Gloomhaven,2017
1639106690.663574,237182,18,Root,2018
1639106690.663574,199792,19,Everdell,2018
1639106690.663574,129948,20,The Palaces of Carrara,2012
1639106690.663574,224517,21,Brass: Birmingham,2018
1639106690.663574,291457,22,Gloomhaven: Jaws of the Lion,2020
1639106690.663574,167355,23,Nemesis,2018
1639106690.663574,220308,24,Gaia Project,2017
1639106690.663574,169786,25,Scythe,2016
1639106690.663574,328871,26,Terraforming Mars: Ares Expedition,2021
1639106690.663574,230802,27,Azul,2017
1639106690.663574,256960,28,Pax Pamir: Second Edition,2019
1639106690.663574,311193,29,Anno 1800,2020
1639106690.663574,254708,30,Roll Player Adventures,2021
1639106690.663574,246900,31,Eclipse: Second Dawn for the Galaxy,2020
1639106690.663574,317985,32,Beyond the Sun,2020
1639106690.663574,244521,33,The Quacks of Quedlinburg,2018
1639106690.663574,231733,34,Obsession,2018
1639106690.663574,262712,35,Res Arcana,2019
1639106690.663574,285967,36,Ankh: Gods of Egypt,2021
1639106690.663574,291572,37,Oath: Chronicles of Empire and Exile,2021
1639106690.663574,345584,38,Mindbug,2021
1639106690.663574,193981,39,Downfall,2019
1639106690.663574,340466,40,Unfathomable,2021
1639106690.663574,193738,41,Great Western Trail,2016
1639106690.663574,342031,42,Dune: Imperium – Rise of Ix,2021
1639106690.663574,115746,43,War of the Ring: Second Edition,2012
1639106690.663574,314491,44,Meadow,2021
1639106690.663574,343905,45,Boonlake,2021
1639106690.663574,55690,46,Kingdom Death: Monster,2015
1639106690.663574,350610,47,Ryozen,2022
1639106690.663574,284083,48,The Crew: The Quest for Planet Nine,2019
1639106690.663574,346703,49,7 Wonders: Architects,2021
1639106690.663574,233078,50,Twilight Imperium: Fourth Edition,2017
