extracted_at,id,rank,title,year_published
1651376403.440761,342942,1,Ark Nova,2021
1651376403.440761,352695,2,Oranienburger Kanal,2022
1651376403.440761,352263,3,Through Ice and Snow,2022
1651376403.440761,344105,4,Anunnaki: Dawn of the Gods,2022
1651376403.440761,227935,5,Wonderland's War,2022
1651376403.440761,292375,6,The Great Wall,2021
1651376403.440761,350316,7,Wayfarers of the South Tigris,2022
1651376403.440761,284121,8,Uprising: Curse of the Last Emperor,2021
1651376403.440761,343274,9,Cryptid: Urban Legends,2022
1651376403.440761,295293,10,The Thing: The Boardgame,2022
1651376403.440761,316554,11,Dune: Imperium,2020
1651376403.440761,258779,12,Planet Unknown,2022
1651376403.440761,284189,13,Foundations of Rome,2022
1651376403.440761,237182,14,Root,2018
1651376403.440761,162886,15,Spirit Island,2017
1651376403.440761,255984,16,Sleeping Gods,2021
1651376403.440761,358320,17,Sleeping Gods: Distant Skies,2023
1651376403.440761,167791,18,Terraforming Mars,2016
1651376403.440761,295947,19,Cascadia,2021
1651376403.440761,310873,20,Carnegie,2022
1651376403.440761,285774,21,Marvel Champions: The Card Game,2019
1651376403.440761,205637,22,Arkham Horror: The Card Game,2016
1651376403.440761,312484,23,Lost Ruins of Arnak,2020
1651376403.440761,304051,24,Creature Comforts,2022
1651376403.440761,351817,25,Marvel Zombies: A Zombicide Game,2023
1651376403.440761,174430,26,Gloomhaven,2017
1651376403.440761,266192,27,Wingspan,2019
1651376403.440761,359871,28,Arcs,2023
1651376403.440761,224517,29,Brass: Birmingham,2018
1651376403.440761,167355,30,Nemesis,2018
1651376403.440761,328871,31,Terraforming Mars: Ares Expedition,2021
1651376403.440761,199792,32,Everdell,2018
1651376403.440761,169786,33,Scythe,2016
1651376403.440761,356033,34,Libertalia: Winds of Galecrest,2022
1651376403.440761,233078,35,Twilight Imperium: Fourth Edition,2017
1651376403.440761,285967,36,Ankh: Gods of Egypt,2021
1651376403.440761,291572,37,Oath: Chronicles of Empire and Exile,2021
1651376403.440761,247585,38,Waste Knights: Second Edition,2021
1651376403.440761,256680,39,Return to Dark Tower,2022
1651376403.440761,115746,40,War of the Ring: Second Edition,2011
1651376403.440761,12,41,Ra,1999
1651376403.440761,322524,42,Bardsung,2022
1651376403.440761,348554,43,Autobahn,2022
1651376403.440761,193738,44,Great Western Trail,2016
1651376403.440761,291457,45,Gloomhaven: Jaws of the Lion,2020
1651376403.440761,337765,46,Brian Boru: High King of Ireland,2021
1651376403.440761,251247,47,Barrage,2019
1651376403.440761,183394,48,Viticulture Essential Edition,2015
1651376403.440761,256997,49,Perseverance: Castaway Chronicles – Episodes 1 & 2,2022
1651376403.440761,317985,50,Beyond the Sun,2020
