extracted_at,id,rank,title,year_published
1662955393.418182,346800,1,Forsaken,2023
1662955393.418182,342942,2,Ark Nova,2021
1662955393.418182,3228,3,Pueblo,2002
1662955393.418182,368432,4,The Fox Experiment,2023
1662955393.418182,336986,5,Flamecraft,2022
1662955393.418182,362944,6,War of the Ring: The Card Game,2022
1662955393.418182,135650,7,Meltscape,2012
1662955393.418182,369270,8,Astra,2022
1662955393.418182,354934,9,Legacy of Yu,2023
1662955393.418182,251661,10,Oathsworn: Into the Deepwood,2022
1662955393.418182,367150,11,Dune: War for Arrakis,
1662955393.418182,277700,12,Merchants Cove,2021
1662955393.418182,316554,13,Dune: Imperium,2020
1662955393.418182,162886,14,Spirit Island,2017
1662955393.418182,369646,15,Disney Lorcana,2023
1662955393.418182,266192,16,Wingspan,2019
1662955393.418182,227935,17,Wonderland's War,2022
1662955393.418182,365717,18,Clank! Catacombs,2022
1662955393.418182,167791,19,Terraforming Mars,2016
1662955393.418182,237182,20,Root,2018
1662955393.418182,224517,21,Brass: Birmingham,2018
1662955393.418182,368854,22,Crossing Oceans,2022
1662955393.418182,351113,23,KeyForge: Winds of Exchange,2022
1662955393.418182,285774,24,Marvel Champions: The Card Game,2019
1662955393.418182,115746,25,War of the Ring: Second Edition,2011
1662955393.418182,174430,26,Gloomhaven,2017
1662955393.418182,312484,27,Lost Ruins of Arnak,2020
1662955393.418182,205637,28,Arkham Horror: The Card Game,2016
1662955393.418182,199792,29,Everdell,2018
1662955393.418182,295947,30,Cascadia,2021
1662955393.418182,305096,31,Endless Winter: Paleoamericans,2022
1662955393.418182,167355,32,Nemesis,2018
1662955393.418182,169786,33,Scythe,2016
1662955393.418182,348450,34,Lacrimosa,2022
1662955393.418182,359438,35,Skymines,2022
1662955393.418182,255984,36,Sleeping Gods,2021
1662955393.418182,231733,37,Obsession,2018
1662955393.418182,170771,38,Sword & Sorcery,2017
1662955393.418182,310873,39,Carnegie,2022
1662955393.418182,251247,40,Barrage,2019
1662955393.418182,332772,41,Revive,2022
1662955393.418182,230802,42,Azul,2017
1662955393.418182,233078,43,Twilight Imperium: Fourth Edition,2017
1662955393.418182,266064,44,Trudvang Legends,2022
1662955393.418182,304783,45,Hadrian's Wall,2021
1662955393.418182,355093,46,Woodcraft,2022
1662955393.418182,291457,47,Gloomhaven: Jaws of the Lion,2020
1662955393.418182,220308,48,Gaia Project,2017
1662955393.418182,323612,49,Bitoku,2021
1662955393.418182,269385,50,The Lord of the Rings: Journeys in Middle-Earth,2019
