extracted_at,id,rank,title,year_published
1634268230.45029,323612,1,Bitoku,2021
1634268230.45029,342942,2,Ark Nova,2021
1634268230.45029,343905,3,Boonlake,2021
1634268230.45029,329713,4,Dune: House Secrets,2021
1634268230.45029,238799,5,Messina 1347,2021
1634268230.45029,298383,6,Golem,2021
1634268230.45029,249277,7,Brazil: Imperial,2021
1634268230.45029,316554,8,Dune: Imperium,2020
1634268230.45029,333539,9,The Siege of Runedar,2021
1634268230.45029,312484,10,Lost Ruins of Arnak,2020
1634268230.45029,337627,11,Voidfall,2023
1634268230.45029,339958,12,Gutenberg,2021
1634268230.45029,253759,13,Paint the Roses,2022
1634268230.45029,295947,14,Cascadia,2021
1634268230.45029,205637,15,Arkham Horror: The Card Game,2016
1634268230.45029,299106,16,Fractal: Beyond the Void,2022
1634268230.45029,316786,17,Tabannusi: Builders of Ur,2021
1634268230.45029,285967,18,Ankh: Gods of Egypt,2021
1634268230.45029,192135,19,Too Many Bones,2017
1634268230.45029,318084,20,Furnace,2021
1634268230.45029,317457,21,Dinosaur World,2021
1634268230.45029,299659,22,Clash of Cultures: Monumental Edition,2021
1634268230.45029,167791,23,Terraforming Mars,2016
1634268230.45029,340466,24,Unfathomable,2021
1634268230.45029,285774,25,Marvel Champions: The Card Game,2019
1634268230.45029,174430,26,Gloomhaven,2017
1634268230.45029,167355,27,Nemesis,2018
1634268230.45029,299684,28,Khôra: Rise of an Empire,2021
1634268230.45029,237182,29,Root,2018
1634268230.45029,162886,30,Spirit Island,2017
1634268230.45029,344258,31,That Time You Killed Me,2022
1634268230.45029,224517,32,Brass: Birmingham,2018
1634268230.45029,322588,33,Origins: First Builders,2021
1634268230.45029,266192,34,Wingspan,2019
1634268230.45029,169786,35,Scythe,2016
1634268230.45029,199792,36,Everdell,2018
1634268230.45029,323613,37,LUNA Capital,2021
1634268230.45029,342070,38,Thunder Road: Vendetta,2023
1634268230.45029,311193,39,Anno 1800,2020
1634268230.45029,177736,40,A Feast for Odin,2016
1634268230.45029,317582,41,Mythwind,2022
1634268230.45029,317985,42,Beyond the Sun,2020
1634268230.45029,322708,43,Descent: Legends of the Dark,2021
1634268230.45029,341254,44,Lost Ruins of Arnak: Expedition Leaders,2021
1634268230.45029,343562,45,Horrified: American Monsters,2021
1634268230.45029,292375,46,The Great Wall,2021
1634268230.45029,246900,47,Eclipse: Second Dawn for the Galaxy,2020
1634268230.45029,344925,48,Bardwood Grove,2022
1634268230.45029,220308,49,Gaia Project,2017
1634268230.45029,291457,50,Gloomhaven: Jaws of the Lion,2020
