extracted_at,id,rank,title,year_published
1636687474.051966,321608,1,Hegemony: Lead Your Class to Victory,2022
1636687474.051966,350205,2,Horseless Carriage,2022
1636687474.051966,337765,3,Brian Boru: High King of Ireland,2021
1636687474.051966,237179,4,Weather Machine,2022
1636687474.051966,316554,5,Dune: Imperium,2020
1636687474.051966,340466,6,Unfathomable,2021
1636687474.051966,312484,7,Lost Ruins of Arnak,2020
1636687474.051966,343905,8,Boonlake,2021
1636687474.051966,162886,9,Spirit Island,2017
1636687474.051966,290484,10,Unsettled,2021
1636687474.051966,342372,11,The Elder Scrolls V: Skyrim – The Adventure Game,2022
1636687474.051966,205637,12,Arkham Horror: The Card Game,2016
1636687474.051966,218074,13,Detective: City of Angels,2019
1636687474.051966,311193,14,Anno 1800,2020
1636687474.051966,167791,15,Terraforming Mars,2016
1636687474.051966,342942,16,Ark Nova,2021
1636687474.051966,295947,17,Cascadia,2021
1636687474.051966,285774,18,Marvel Champions: The Card Game,2019
1636687474.051966,699,19,HeroQuest,1989
1636687474.051966,174430,20,Gloomhaven,2017
1636687474.051966,199792,21,Everdell,2018
1636687474.051966,266192,22,Wingspan,2019
1636687474.051966,346703,23,7 Wonders: Architects,2021
1636687474.051966,340865,24,Lords of Ragnarok,2022
1636687474.051966,299659,25,Clash of Cultures: Monumental Edition,2021
1636687474.051966,224517,26,Brass: Birmingham,2018
1636687474.051966,255984,27,Sleeping Gods,2021
1636687474.051966,167355,28,Nemesis,2018
1636687474.051966,284742,29,Honey Buzz,2020
1636687474.051966,246900,30,Eclipse: Second Dawn for the Galaxy,2020
1636687474.051966,291457,31,Gloomhaven: Jaws of the Lion,2020
1636687474.051966,237182,32,Root,2018
1636687474.051966,169786,33,Scythe,2016
1636687474.051966,285967,34,Ankh: Gods of Egypt,2021
1636687474.051966,349998,35,Tapestry: Arts & Architecture,2022
1636687474.051966,340897,36,Resurgence,2022
1636687474.051966,328871,37,Terraforming Mars: Ares Expedition,2021
1636687474.051966,193738,38,Great Western Trail,2016
1636687474.051966,341169,39,Great Western Trail (Second Edition),2021
1636687474.051966,220308,40,Gaia Project,2017
1636687474.051966,192135,41,Too Many Bones,2017
1636687474.051966,175914,42,Food Chain Magnate,2015
1636687474.051966,319966,43,The King Is Dead: Second Edition,2020
1636687474.051966,317985,44,Beyond the Sun,2020
1636687474.051966,341165,45,Dune: A Game of Conquest and Diplomacy,2021
1636687474.051966,283355,46,Dune,2019
1636687474.051966,254708,47,Roll Player Adventures,2021
1636687474.051966,298383,48,Golem,2021
1636687474.051966,184267,49,On Mars,2020
1636687474.051966,291572,50,Oath: Chronicles of Empire and Exile,2021
