extracted_at,id,rank,title,year_published
1646536211.92794,290484,1,Unsettled,2021
1646536211.92794,342942,2,Ark Nova,2021
1646536211.92794,349179,3,Solar 175,2022
1646536211.92794,356033,4,Libertalia: Winds of Galecrest,2022
1646536211.92794,316554,5,Dune: Imperium,2020
1646536211.92794,328479,6,Living Forest,2021
1646536211.92794,295947,7,Cascadia,2021
1646536211.92794,358320,8,Sleeping Gods: Distant Skies,2023
1646536211.92794,358263,9,Arrakis: Dawn of the Fremen,2022
1646536211.92794,331787,10,Tiny Epic Dungeons,2021
1646536211.92794,232405,11,Western Legends,2018
1646536211.92794,312484,12,Lost Ruins of Arnak,2020
1646536211.92794,299702,13,The Lost Code,2022
1646536211.92794,162886,14,Spirit Island,2017
1646536211.92794,199792,15,Everdell,2018
1646536211.92794,205637,16,Arkham Horror: The Card Game,2016
1646536211.92794,167791,17,Terraforming Mars,2016
1646536211.92794,266192,18,Wingspan,2019
1646536211.92794,285774,19,Marvel Champions: The Card Game,2019
1646536211.92794,357726,20,51st State: Ultimate Edition,2023
1646536211.92794,174430,21,Gloomhaven,2017
1646536211.92794,350184,22,Earth,2023
1646536211.92794,237182,23,Root,2018
1646536211.92794,291457,24,Gloomhaven: Jaws of the Lion,2020
1646536211.92794,328871,25,Terraforming Mars: Ares Expedition,2021
1646536211.92794,306676,26,Tales From the Loop: The Board Game,2022
1646536211.92794,255984,27,Sleeping Gods,2021
1646536211.92794,318388,28,Pilgrim,2022
1646536211.92794,10547,29,Betrayal at House on the Hill,2004
1646536211.92794,169786,30,Scythe,2016
1646536211.92794,301257,31,Maglev Metro,2021
1646536211.92794,167355,32,Nemesis,2018
1646536211.92794,342031,33,Dune: Imperium – Rise of Ix,2022
1646536211.92794,297510,34,"Kingdoms Forlorn: Dragons, Devils and Kings",2024
1646536211.92794,343905,35,Boonlake,2021
1646536211.92794,224517,36,Brass: Birmingham,2018
1646536211.92794,336195,37,League of Dungeoneers,2021
1646536211.92794,317511,38,Tindaya,2022
1646536211.92794,285967,39,Ankh: Gods of Egypt,2021
1646536211.92794,329082,40,Radlands,2021
1646536211.92794,77423,41,The Lord of the Rings: The Card Game,2011
1646536211.92794,220308,42,Gaia Project,2017
1646536211.92794,318184,43,Imperium: Classics,2021
1646536211.92794,298383,44,Golem,2021
1646536211.92794,281259,45,The Isle of Cats,2019
1646536211.92794,323612,46,Bitoku,2021
1646536211.92794,244521,47,The Quacks of Quedlinburg,2018
1646536211.92794,246900,48,Eclipse: Second Dawn for the Galaxy,2020
1646536211.92794,120677,49,Terra Mystica,2012
1646536211.92794,124361,50,Concordia,2013
