extracted_at,id,rank,title,year_published
1635909873.304375,341165,1,Dune: A Game of Conquest and Diplomacy,2021
1635909873.304375,316554,2,Dune: Imperium,2020
1635909873.304375,237179,3,Weather Machine,2022
1635909873.304375,342942,4,Ark Nova,2021
1635909873.304375,312484,5,Lost Ruins of Arnak,2020
1635909873.304375,205637,6,Arkham Horror: The Card Game,2016
1635909873.304375,343905,7,Boonlake,2021
1635909873.304375,192135,8,Too Many Bones,2017
1635909873.304375,311193,9,Anno 1800,2020
1635909873.304375,340466,10,Unfathomable,2021
1635909873.304375,167791,11,Terraforming Mars,2016
1635909873.304375,350316,12,Wayfarers of the South Tigris,2022
1635909873.304375,342031,13,Dune: Imperium – Rise of Ix,2021
1635909873.304375,174430,14,Gloomhaven,2017
1635909873.304375,290484,15,Unsettled,2021
1635909873.304375,285774,16,Marvel Champions: The Card Game,2019
1635909873.304375,298383,17,Golem,2021
1635909873.304375,162886,18,Spirit Island,2017
1635909873.304375,285967,19,Ankh: Gods of Egypt,2021
1635909873.304375,224517,20,Brass: Birmingham,2018
1635909873.304375,167355,21,Nemesis,2018
1635909873.304375,266192,22,Wingspan,2019
1635909873.304375,283355,23,Dune,2019
1635909873.304375,237182,24,Root,2018
1635909873.304375,199792,25,Everdell,2018
1635909873.304375,295947,26,Cascadia,2021
1635909873.304375,299659,27,Clash of Cultures: Monumental Edition,2021
1635909873.304375,323612,28,Bitoku,2021
1635909873.304375,169786,29,Scythe,2016
1635909873.304375,340865,30,Lords of Ragnarok,2022
1635909873.304375,246900,31,Eclipse: Second Dawn for the Galaxy,2020
1635909873.304375,220308,32,Gaia Project,2017
1635909873.304375,291457,33,Gloomhaven: Jaws of the Lion,2020
1635909873.304375,193738,34,Great Western Trail,2016
1635909873.304375,238799,35,Messina 1347,2021
1635909873.304375,318084,36,Furnace,2021
1635909873.304375,341169,37,Great Western Trail (Second Edition),2021
1635909873.304375,276025,38,Maracaibo,2019
1635909873.304375,177736,39,A Feast for Odin,2016
1635909873.304375,348934,40,Monsterpocalypse Board Game,2022
1635909873.304375,284083,41,The Crew: The Quest for Planet Nine,2019
1635909873.304375,230802,42,Azul,2017
1635909873.304375,177478,43,IKI,2015
1635909873.304375,233078,44,Twilight Imperium: Fourth Edition,2017
1635909873.304375,255984,45,Sleeping Gods,2021
1635909873.304375,329713,46,Dune: House Secrets,2021
1635909873.304375,282524,47,Horrified,2019
1635909873.304375,317457,48,Dinosaur World,2021
1635909873.304375,347811,49,Too Many Bones: Unbreakable,2022
1635909873.304375,298060,50,Truffle Shuffle,2020
