extracted_at,id,rank,title,year_published
1659929944.414628,368061,1,Zoo Vadis,2023
1659929944.414628,367518,2,Imperium: Horizons,2023
1659929944.414628,342942,3,Ark Nova,2021
1659929944.414628,368158,4,Ark Nova: Zoo Map Pack 1,2022
1659929944.414628,364541,5,Knight Fall,2022
1659929944.414628,328866,6,My Father's Work,2022
1659929944.414628,251661,7,Oathsworn: Into the Deepwood,2022
1659929944.414628,224517,8,Brass: Birmingham,2018
1659929944.414628,122,9,Quo Vadis?,1991
1659929944.414628,316554,10,Dune: Imperium,2020
1659929944.414628,322708,11,Descent: Legends of the Dark,2021
1659929944.414628,284189,12,Foundations of Rome,2022
1659929944.414628,162886,13,Spirit Island,2017
1659929944.414628,356123,14,Turing Machine,2022
1659929944.414628,310873,15,Carnegie,2022
1659929944.414628,274124,16,Northgard: Uncharted Lands,2022
1659929944.414628,361545,17,Twilight Inscription,2022
1659929944.414628,359402,18,Ahoy,2022
1659929944.414628,285774,19,Marvel Champions: The Card Game,2019
1659929944.414628,266192,20,Wingspan,2019
1659929944.414628,295947,21,Cascadia,2021
1659929944.414628,205637,22,Arkham Horror: The Card Game,2016
1659929944.414628,237182,23,Root,2018
1659929944.414628,318184,24,Imperium: Classics,2021
1659929944.414628,312484,25,Lost Ruins of Arnak,2020
1659929944.414628,167791,26,Terraforming Mars,2016
1659929944.414628,199792,27,Everdell,2018
1659929944.414628,174430,28,Gloomhaven,2017
1659929944.414628,227935,29,Wonderland's War,2022
1659929944.414628,295785,30,Euthia: Torment of Resurrection,2021
1659929944.414628,285039,31,Aegean Sea,2022
1659929944.414628,328479,32,Living Forest,2021
1659929944.414628,345972,33,Cat in the Box: Deluxe Edition,2022
1659929944.414628,167355,34,Nemesis,2018
1659929944.414628,258779,35,Planet Unknown,2022
1659929944.414628,284587,36,Bloodstones,2023
1659929944.414628,169786,37,Scythe,2016
1659929944.414628,270239,38,Moonrakers,2020
1659929944.414628,255984,39,Sleeping Gods,2021
1659929944.414628,233078,40,Twilight Imperium: Fourth Edition,2017
1659929944.414628,246900,41,Eclipse: Second Dawn for the Galaxy,2020
1659929944.414628,251247,42,Barrage,2019
1659929944.414628,291457,43,Gloomhaven: Jaws of the Lion,2020
1659929944.414628,220308,44,Gaia Project,2017
1659929944.414628,256680,45,Return to Dark Tower,2022
1659929944.414628,317985,46,Beyond the Sun,2020
1659929944.414628,211701,47,World At War 85: Blood and Fury,2022
1659929944.414628,359438,48,Skymines,2022
1659929944.414628,115746,49,War of the Ring: Second Edition,2011
1659929944.414628,183394,50,Viticulture Essential Edition,2015
