extracted_at,id,rank,title,year_published
1662090974.48887,347305,1,Inventions: Evolution of Ideas,2023
1662090974.48887,352567,2,Jurassic World: The Legacy of Isla Nublar,2022
1662090974.48887,369282,3,Rise,2022
1662090974.48887,342942,4,Ark Nova,2021
1662090974.48887,369646,5,Disney Lorcana,2023
1662090974.48887,328908,6,The Initiative,2021
1662090974.48887,332772,7,Revive,2022
1662090974.48887,341636,8,RoboMon,2023
1662090974.48887,251661,9,Oathsworn: Into the Deepwood,2022
1662090974.48887,162886,10,Spirit Island,2017
1662090974.48887,329551,11,Mosaic: A Story of Civilization,2022
1662090974.48887,316554,12,Dune: Imperium,2020
1662090974.48887,227935,13,Wonderland's War,2022
1662090974.48887,266064,14,Trudvang Legends,2022
1662090974.48887,231733,15,Obsession,2018
1662090974.48887,167791,16,Terraforming Mars,2016
1662090974.48887,205637,17,Arkham Horror: The Card Game,2016
1662090974.48887,285774,18,Marvel Champions: The Card Game,2019
1662090974.48887,224517,19,Brass: Birmingham,2018
1662090974.48887,237182,20,Root,2018
1662090974.48887,174430,21,Gloomhaven,2017
1662090974.48887,312484,22,Lost Ruins of Arnak,2020
1662090974.48887,266192,23,Wingspan,2019
1662090974.48887,296238,24,Sea of Legends,2021
1662090974.48887,199792,25,Everdell,2018
1662090974.48887,364655,26,Kinfire Chronicles: Night's Fall,2023
1662090974.48887,310873,27,Carnegie,2022
1662090974.48887,368854,28,Crossing Oceans,2022
1662090974.48887,368966,29,Ark Nova: Aquarius,2023
1662090974.48887,295947,30,Cascadia,2021
1662090974.48887,169786,31,Scythe,2016
1662090974.48887,167355,32,Nemesis,2018
1662090974.48887,251247,33,Barrage,2019
1662090974.48887,273910,34,Stars of Akarios,2022
1662090974.48887,350458,35,Terracotta Army,2022
1662090974.48887,115746,36,War of the Ring: Second Edition,2011
1662090974.48887,323612,37,Bitoku,2021
1662090974.48887,281248,38,Cape May,2021
1662090974.48887,255984,39,Sleeping Gods,2021
1662090974.48887,55690,40,Kingdom Death: Monster,2015
1662090974.48887,291457,41,Gloomhaven: Jaws of the Lion,2020
1662090974.48887,246900,42,Eclipse: Second Dawn for the Galaxy,2020
1662090974.48887,220308,43,Gaia Project,2017
1662090974.48887,355093,44,Woodcraft,2022
1662090974.48887,257674,45,Vampire: The Masquerade – Heritage,2020
1662090974.48887,177736,46,A Feast for Odin,2016
1662090974.48887,233078,47,Twilight Imperium: Fourth Edition,2017
1662090974.48887,271055,48,Dwellings of Eldervale,2020
1662090974.48887,356123,49,Turing Machine,2022
1662090974.48887,183394,50,Viticulture Essential Edition,2015
