extracted_at,id,rank,title,year_published
1640575509.385733,342942,1,Ark Nova,2021
1640575509.385733,329082,2,Radlands,2021
1640575509.385733,316554,3,Dune: Imperium,2020
1640575509.385733,312484,4,Lost Ruins of Arnak,2020
1640575509.385733,255984,5,Sleeping Gods,2021
1640575509.385733,266192,6,Wingspan,2019
1640575509.385733,167791,7,Terraforming Mars,2016
1640575509.385733,295947,8,Cascadia,2021
1640575509.385733,162886,9,Spirit Island,2017
1640575509.385733,231733,10,Obsession,2018
1640575509.385733,340325,11,Vagrantsong,2022
1640575509.385733,199792,12,Everdell,2018
1640575509.385733,285774,13,Marvel Champions: The Card Game,2019
1640575509.385733,205637,14,Arkham Horror: The Card Game,2016
1640575509.385733,174430,15,Gloomhaven,2017
1640575509.385733,220308,16,Gaia Project,2017
1640575509.385733,323612,17,Bitoku,2021
1640575509.385733,230802,18,Azul,2017
1640575509.385733,224517,19,Brass: Birmingham,2018
1640575509.385733,244521,20,The Quacks of Quedlinburg,2018
1640575509.385733,237182,21,Root,2018
1640575509.385733,169786,22,Scythe,2016
1640575509.385733,284083,23,The Crew: The Quest for Planet Nine,2019
1640575509.385733,295785,24,Euthia: Torment of Resurrection,2021
1640575509.385733,246900,25,Eclipse: Second Dawn for the Galaxy,2020
1640575509.385733,291457,26,Gloomhaven: Jaws of the Lion,2020
1640575509.385733,167355,27,Nemesis,2018
1640575509.385733,266524,28,PARKS,2019
1640575509.385733,328871,29,Terraforming Mars: Ares Expedition,2021
1640575509.385733,285192,30,Destinies,2021
1640575509.385733,177736,31,A Feast for Odin,2016
1640575509.385733,317985,32,Beyond the Sun,2020
1640575509.385733,173346,33,7 Wonders Duel,2015
1640575509.385733,115746,34,War of the Ring: Second Edition,2012
1640575509.385733,193738,35,Great Western Trail,2016
1640575509.385733,233078,36,Twilight Imperium: Fourth Edition,2017
1640575509.385733,285967,37,Ankh: Gods of Egypt,2021
1640575509.385733,124361,38,Concordia,2013
1640575509.385733,340466,39,Unfathomable,2021
1640575509.385733,314491,40,Meadow,2021
1640575509.385733,183394,41,Viticulture Essential Edition,2015
1640575509.385733,283155,42,Calico,2020
1640575509.385733,276025,43,Maracaibo,2019
1640575509.385733,284653,44,Mind MGMT: The Psychic Espionage “Game.”,2021
1640575509.385733,263918,45,Cartographers,2019
1640575509.385733,291572,46,Oath: Chronicles of Empire and Exile,2021
1640575509.385733,254640,47,Just One,2018
1640575509.385733,343905,48,Boonlake,2021
1640575509.385733,256960,49,Pax Pamir: Second Edition,2019
1640575509.385733,84876,50,The Castles of Burgundy,2011
