extracted_at,id,rank,title,year_published
1657424248.807441,362986,1,Tribes of the Wind,2022
1657424248.807441,359402,2,Ahoy,2022
1657424248.807441,342942,3,Ark Nova,2021
1657424248.807441,251661,4,Oathsworn: Into the Deepwood,2022
1657424248.807441,273910,5,Stars of Akarios,2022
1657424248.807441,354568,6,Amun-Re: 20th Anniversary Edition,2023
1657424248.807441,332772,7,Revive,2022
1657424248.807441,162886,8,Spirit Island,2017
1657424248.807441,363481,9,Fancy Feathers,2022
1657424248.807441,310873,10,Carnegie,2022
1657424248.807441,316554,11,Dune: Imperium,2020
1657424248.807441,365717,12,Clank! Catacombs,2022
1657424248.807441,205637,13,Arkham Horror: The Card Game,2016
1657424248.807441,285774,14,Marvel Champions: The Card Game,2019
1657424248.807441,366013,15,Heat: Pedal to the Metal,2022
1657424248.807441,240980,16,Blood on the Clocktower,2022
1657424248.807441,357271,17,San Francisco,2022
1657424248.807441,167791,18,Terraforming Mars,2016
1657424248.807441,356414,19,Space Station Phoenix,2022
1657424248.807441,312484,20,Lost Ruins of Arnak,2020
1657424248.807441,266192,21,Wingspan,2019
1657424248.807441,350458,22,Terracotta Army,2022
1657424248.807441,350933,23,The Guild of Merchant Explorers,2022
1657424248.807441,350689,24,Wormholes,2022
1657424248.807441,295947,25,Cascadia,2021
1657424248.807441,174430,26,Gloomhaven,2017
1657424248.807441,237182,27,Root,2018
1657424248.807441,357563,28,Akropolis,2022
1657424248.807441,224517,29,Brass: Birmingham,2018
1657424248.807441,328866,30,My Father's Work,2022
1657424248.807441,199792,31,Everdell,2018
1657424248.807441,328871,32,Terraforming Mars: Ares Expedition,2021
1657424248.807441,348450,33,Lacrimosa,2022
1657424248.807441,227935,34,Wonderland's War,2022
1657424248.807441,246900,35,Eclipse: Second Dawn for the Galaxy,2020
1657424248.807441,338760,36,Imperial Steam,2021
1657424248.807441,358085,37,Village Rails,2022
1657424248.807441,167355,38,Nemesis,2018
1657424248.807441,42,39,Tigris & Euphrates,1997
1657424248.807441,192135,40,Too Many Bones,2017
1657424248.807441,361469,41,Bretwalda,2023
1657424248.807441,319910,42,Pagan: Fate of Roanoke,2022
1657424248.807441,169786,43,Scythe,2016
1657424248.807441,5404,44,Amun-Re,2003
1657424248.807441,146816,45,Sanssouci,2013
1657424248.807441,329465,46,Red Rising,2021
1657424248.807441,251247,47,Barrage,2019
1657424248.807441,233078,48,Twilight Imperium: Fourth Edition,2017
1657424248.807441,193738,49,Great Western Trail,2016
1657424248.807441,256680,50,Return to Dark Tower,2022
