extracted_at,id,rank,title,year_published
1638761083.115949,340325,1,Vagrantsong,2022
1638761083.115949,313441,2,Undaunted: Reinforcements,2021
1638761083.115949,316554,3,Dune: Imperium,2020
1638761083.115949,162886,4,Spirit Island,2017
1638761083.115949,312484,5,Lost Ruins of Arnak,2020
1638761083.115949,822,6,Carcassonne,2000
1638761083.115949,255984,7,Sleeping Gods,2021
1638761083.115949,328871,8,Terraforming Mars: Ares Expedition,2021
1638761083.115949,295947,9,Cascadia,2021
1638761083.115949,167791,10,Terraforming Mars,2016
1638761083.115949,205637,11,Arkham Horror: The Card Game,2016
1638761083.115949,285774,12,Marvel Champions: The Card Game,2019
1638761083.115949,316858,13,CloudAge,2020
1638761083.115949,266192,14,Wingspan,2019
1638761083.115949,174430,15,Gloomhaven,2017
1638761083.115949,345584,16,Mindbug,2021
1638761083.115949,199792,17,Everdell,2018
1638761083.115949,237182,18,Root,2018
1638761083.115949,224517,19,Brass: Birmingham,2018
1638761083.115949,246900,20,Eclipse: Second Dawn for the Galaxy,2020
1638761083.115949,285967,21,Ankh: Gods of Egypt,2021
1638761083.115949,230802,22,Azul,2017
1638761083.115949,340466,23,Unfathomable,2021
1638761083.115949,169786,24,Scythe,2016
1638761083.115949,220308,25,Gaia Project,2017
1638761083.115949,291457,26,Gloomhaven: Jaws of the Lion,2020
1638761083.115949,167355,27,Nemesis,2018
1638761083.115949,311193,28,Anno 1800,2020
1638761083.115949,231733,29,Obsession,2018
1638761083.115949,256960,30,Pax Pamir: Second Edition,2019
1638761083.115949,342031,31,Dune: Imperium – Rise of Ix,2021
1638761083.115949,193738,32,Great Western Trail,2016
1638761083.115949,244521,33,The Quacks of Quedlinburg,2018
1638761083.115949,262712,34,Res Arcana,2019
1638761083.115949,284083,35,The Crew: The Quest for Planet Nine,2019
1638761083.115949,254708,36,Roll Player Adventures,2021
1638761083.115949,55690,37,Kingdom Death: Monster,2015
1638761083.115949,343905,38,Boonlake,2021
1638761083.115949,291572,39,Oath: Chronicles of Empire and Exile,2021
1638761083.115949,115746,40,War of the Ring: Second Edition,2012
1638761083.115949,266524,41,PARKS,2019
1638761083.115949,342942,42,Ark Nova,2021
1638761083.115949,299659,43,Clash of Cultures: Monumental Edition,2021
1638761083.115949,318084,44,Furnace,2021
1638761083.115949,233078,45,Twilight Imperium: Fourth Edition,2017
1638761083.115949,173346,46,7 Wonders Duel,2015
1638761083.115949,177736,47,A Feast for Odin,2016
1638761083.115949,268864,48,Undaunted: Normandy,2019
1638761083.115949,263918,49,Cartographers,2019
1638761083.115949,321608,50,Hegemony: Lead Your Class to Victory,2022
