extracted_at,id,rank,title,year_published
1642476389.230597,342942,1,Ark Nova,2021
1642476389.230597,300217,2,Merchants of the Dark Road,2022
1642476389.230597,316554,3,Dune: Imperium,2020
1642476389.230597,354934,4,Legacy of Yu,2022
1642476389.230597,312484,5,Lost Ruins of Arnak,2020
1642476389.230597,330510,6,Yucatan,2022
1642476389.230597,167791,7,Terraforming Mars,2016
1642476389.230597,162886,8,Spirit Island,2017
1642476389.230597,255984,9,Sleeping Gods,2021
1642476389.230597,295947,10,Cascadia,2021
1642476389.230597,285774,11,Marvel Champions: The Card Game,2019
1642476389.230597,231733,12,Obsession,2018
1642476389.230597,266192,13,Wingspan,2019
1642476389.230597,205637,14,Arkham Horror: The Card Game,2016
1642476389.230597,227002,15,Rise of the Necromancers,2018
1642476389.230597,174430,16,Gloomhaven,2017
1642476389.230597,237182,17,Root,2018
1642476389.230597,199792,18,Everdell,2018
1642476389.230597,167355,19,Nemesis,2018
1642476389.230597,328871,20,Terraforming Mars: Ares Expedition,2021
1642476389.230597,169786,21,Scythe,2016
1642476389.230597,224517,22,Brass: Birmingham,2018
1642476389.230597,177736,23,A Feast for Odin,2016
1642476389.230597,310100,24,Nemesis: Lockdown,2021
1642476389.230597,323612,25,Bitoku,2021
1642476389.230597,256960,26,Pax Pamir: Second Edition,2019
1642476389.230597,220308,27,Gaia Project,2017
1642476389.230597,291457,28,Gloomhaven: Jaws of the Lion,2020
1642476389.230597,300531,29,Paleo,2020
1642476389.230597,244521,30,The Quacks of Quedlinburg,2018
1642476389.230597,329082,31,Radlands,2021
1642476389.230597,230802,32,Azul,2017
1642476389.230597,246900,33,Eclipse: Second Dawn for the Galaxy,2020
1642476389.230597,286096,34,Tapestry,2019
1642476389.230597,351817,35,Marvel Zombies: A Zombicide Game,2022
1642476389.230597,115746,36,War of the Ring: Second Edition,2012
1642476389.230597,193738,37,Great Western Trail,2016
1642476389.230597,291572,38,Oath: Chronicles of Empire and Exile,2021
1642476389.230597,183394,39,Viticulture Essential Edition,2015
1642476389.230597,55690,40,Kingdom Death: Monster,2015
1642476389.230597,84876,41,The Castles of Burgundy,2011
1642476389.230597,173346,42,7 Wonders Duel,2015
1642476389.230597,77423,43,The Lord of the Rings: The Card Game,2011
1642476389.230597,342031,44,Dune: Imperium – Rise of Ix,2021
1642476389.230597,317985,45,Beyond the Sun,2020
1642476389.230597,233078,46,Twilight Imperium: Fourth Edition,2017
1642476389.230597,339958,47,Gutenberg,2021
1642476389.230597,322588,48,Origins: First Builders,2021
1642476389.230597,192135,49,Too Many Bones,2017
1642476389.230597,281259,50,The Isle of Cats,2019
