extracted_at,id,rank,title,year_published
1654055590.633499,359871,1,Arcs,2023
1654055590.633499,342942,2,Ark Nova,2021
1654055590.633499,363369,3,Starship Captains,2022
1654055590.633499,328866,4,My Father's Work,2022
1654055590.633499,363622,5,Castles of Burgundy: Special Edition,2023
1654055590.633499,348073,6,Crescent Moon,2022
1654055590.633499,361545,7,Twilight Inscription,2022
1654055590.633499,359927,8,The Breach,2023
1654055590.633499,295262,9,Sniper Elite: The Board Game,2022
1654055590.633499,316554,10,Dune: Imperium,2020
1654055590.633499,285967,11,Ankh: Gods of Egypt,2021
1654055590.633499,295947,12,Cascadia,2021
1654055590.633499,162886,13,Spirit Island,2017
1654055590.633499,84876,14,The Castles of Burgundy,2011
1654055590.633499,354886,15,Quacks & Co.,2022
1654055590.633499,237182,16,Root,2018
1654055590.633499,285774,17,Marvel Champions: The Card Game,2019
1654055590.633499,167791,18,Terraforming Mars,2016
1654055590.633499,312484,19,Lost Ruins of Arnak,2020
1654055590.633499,205637,20,Arkham Horror: The Card Game,2016
1654055590.633499,310873,21,Carnegie,2022
1654055590.633499,174430,22,Gloomhaven,2017
1654055590.633499,224517,23,Brass: Birmingham,2018
1654055590.633499,291453,24,SCOUT,2019
1654055590.633499,266192,25,Wingspan,2019
1654055590.633499,344105,26,Anunnaki: Dawn of the Gods,2022
1654055590.633499,284189,27,Foundations of Rome,2022
1654055590.633499,227935,28,Wonderland's War,2022
1654055590.633499,322656,29,burncycle,2022
1654055590.633499,199792,30,Everdell,2018
1654055590.633499,20022,31,Terra Nova,2006
1654055590.633499,328479,32,Living Forest,2021
1654055590.633499,255984,33,Sleeping Gods,2021
1654055590.633499,167355,34,Nemesis,2018
1654055590.633499,169786,35,Scythe,2016
1654055590.633499,361503,36,RuneScape Kingdoms: Shadow of Elvarg,2023
1654055590.633499,233078,37,Twilight Imperium: Fourth Edition,2017
1654055590.633499,291457,38,Gloomhaven: Jaws of the Lion,2020
1654055590.633499,256997,39,Perseverance: Castaway Chronicles – Episodes 1 & 2,2022
1654055590.633499,246900,40,Eclipse: Second Dawn for the Galaxy,2020
1654055590.633499,193738,41,Great Western Trail,2016
1654055590.633499,295293,42,The Thing: The Boardgame,2022
1654055590.633499,220308,43,Gaia Project,2017
1654055590.633499,291572,44,Oath: Chronicles of Empire and Exile,2021
1654055590.633499,258779,45,Planet Unknown,2022
1654055590.633499,192135,46,Too Many Bones,2017
1654055590.633499,120677,47,Terra Mystica,2012
1654055590.633499,244521,48,The Quacks of Quedlinburg,2018
1654055590.633499,230802,49,Azul,2017
1654055590.633499,256680,50,Return to Dark Tower,2022
