extracted_at,id,rank,title,year_published
1651721759.428554,342942,1,Ark Nova,2021
1651721759.428554,295785,2,Euthia: Torment of Resurrection,2021
1651721759.428554,12,3,Ra,1999
1651721759.428554,258779,4,Planet Unknown,2022
1651721759.428554,329082,5,Radlands,2021
1651721759.428554,255984,6,Sleeping Gods,2021
1651721759.428554,340909,7,Gloomholdin',2021
1651721759.428554,352263,8,Through Ice and Snow,2022
1651721759.428554,295947,9,Cascadia,2021
1651721759.428554,310873,10,Carnegie,2022
1651721759.428554,227935,11,Wonderland's War,2022
1651721759.428554,292375,12,The Great Wall,2021
1651721759.428554,291572,13,Oath: Chronicles of Empire and Exile,2021
1651721759.428554,352695,14,Oranienburger Kanal,2022
1651721759.428554,316554,15,Dune: Imperium,2020
1651721759.428554,237182,16,Root,2018
1651721759.428554,284121,17,Uprising: Curse of the Last Emperor,2021
1651721759.428554,359871,18,Arcs,2023
1651721759.428554,277659,19,Final Girl,2021
1651721759.428554,162886,20,Spirit Island,2017
1651721759.428554,312484,21,Lost Ruins of Arnak,2020
1651721759.428554,167791,22,Terraforming Mars,2016
1651721759.428554,285774,23,Marvel Champions: The Card Game,2019
1651721759.428554,174430,24,Gloomhaven,2017
1651721759.428554,329839,25,So Clover!,2021
1651721759.428554,205637,26,Arkham Horror: The Card Game,2016
1651721759.428554,324856,27,The Crew: Mission Deep Sea,2021
1651721759.428554,290236,28,Canvas,2021
1651721759.428554,266192,29,Wingspan,2019
1651721759.428554,351817,30,Marvel Zombies: A Zombicide Game,2023
1651721759.428554,318184,31,Imperium: Classics,2021
1651721759.428554,224517,32,Brass: Birmingham,2018
1651721759.428554,199792,33,Everdell,2018
1651721759.428554,295293,34,The Thing: The Boardgame,2022
1651721759.428554,256997,35,Perseverance: Castaway Chronicles – Episodes 1 & 2,2022
1651721759.428554,169786,36,Scythe,2016
1651721759.428554,344258,37,That Time You Killed Me,2021
1651721759.428554,350316,38,Wayfarers of the South Tigris,2022
1651721759.428554,167355,39,Nemesis,2018
1651721759.428554,360951,40,Catherine: The Cities of the Tsarina,2022
1651721759.428554,291457,41,Gloomhaven: Jaws of the Lion,2020
1651721759.428554,328871,42,Terraforming Mars: Ares Expedition,2021
1651721759.428554,343274,43,Cryptid: Urban Legends,2022
1651721759.428554,256680,44,Return to Dark Tower,2022
1651721759.428554,284189,45,Foundations of Rome,2022
1651721759.428554,233078,46,Twilight Imperium: Fourth Edition,2017
1651721759.428554,356033,47,Libertalia: Winds of Galecrest,2022
1651721759.428554,220308,48,Gaia Project,2017
1651721759.428554,304051,49,Creature Comforts,2022
1651721759.428554,322524,50,Bardsung,2022
