extracted_at,id,rank,title,year_published
1637292264.86742,337765,1,Brian Boru: High King of Ireland,2021
1637292264.86742,316554,2,Dune: Imperium,2020
1637292264.86742,340237,3,Wonder Book,2021
1637292264.86742,699,4,HeroQuest,1989
1637292264.86742,321608,5,Hegemony: Lead Your Class to Victory,2022
1637292264.86742,312484,6,Lost Ruins of Arnak,2020
1637292264.86742,237179,7,Weather Machine,2022
1637292264.86742,318084,8,Furnace,2021
1637292264.86742,295947,9,Cascadia,2021
1637292264.86742,290484,10,Unsettled,2021
1637292264.86742,343905,11,Boonlake,2021
1637292264.86742,205637,12,Arkham Horror: The Card Game,2016
1637292264.86742,340466,13,Unfathomable,2021
1637292264.86742,162886,14,Spirit Island,2017
1637292264.86742,343562,15,Horrified: American Monsters,2021
1637292264.86742,167791,16,Terraforming Mars,2016
1637292264.86742,174430,17,Gloomhaven,2017
1637292264.86742,285774,18,Marvel Champions: The Card Game,2019
1637292264.86742,349063,19,Robotopia,2022
1637292264.86742,254708,20,Roll Player Adventures,2021
1637292264.86742,199792,21,Everdell,2018
1637292264.86742,266192,22,Wingspan,2019
1637292264.86742,237182,23,Root,2018
1637292264.86742,342031,24,Dune: Imperium – Rise of Ix,2021
1637292264.86742,255984,25,Sleeping Gods,2021
1637292264.86742,224517,26,Brass: Birmingham,2018
1637292264.86742,220308,27,Gaia Project,2017
1637292264.86742,176920,28,Mission: Red Planet (Second Edition),2015
1637292264.86742,286096,29,Tapestry,2019
1637292264.86742,167355,30,Nemesis,2018
1637292264.86742,246900,31,Eclipse: Second Dawn for the Galaxy,2020
1637292264.86742,175914,32,Food Chain Magnate,2015
1637292264.86742,299659,33,Clash of Cultures: Monumental Edition,2021
1637292264.86742,328871,34,Terraforming Mars: Ares Expedition,2021
1637292264.86742,169786,35,Scythe,2016
1637292264.86742,291457,36,Gloomhaven: Jaws of the Lion,2020
1637292264.86742,285967,37,Ankh: Gods of Egypt,2021
1637292264.86742,177478,38,IKI,2015
1637292264.86742,193738,39,Great Western Trail,2016
1637292264.86742,342942,40,Ark Nova,2021
1637292264.86742,317985,41,Beyond the Sun,2020
1637292264.86742,341169,42,Great Western Trail (Second Edition),2021
1637292264.86742,233078,43,Twilight Imperium: Fourth Edition,2017
1637292264.86742,238992,44,Call to Adventure,2019
1637292264.86742,177736,45,A Feast for Odin,2016
1637292264.86742,291572,46,Oath: Chronicles of Empire and Exile,2021
1637292264.86742,192135,47,Too Many Bones,2017
1637292264.86742,283355,48,Dune,2019
1637292264.86742,227224,49,The Red Cathedral,2020
1637292264.86742,298383,50,Golem,2021
