extracted_at,id,rank,title,year_published
1656214725.007109,342942,1,Ark Nova,2021
1656214725.007109,352138,2,Cyberpunk 2077: Gangs of Night City,2023
1656214725.007109,273910,3,Stars of Akarios,2022
1656214725.007109,360692,4,Septima,2023
1656214725.007109,298231,5,Skyrise,2023
1656214725.007109,322656,6,burncycle,2022
1656214725.007109,328124,7,Bot Factory,2023
1656214725.007109,328866,8,My Father's Work,2022
1656214725.007109,162886,9,Spirit Island,2017
1656214725.007109,310873,10,Carnegie,2022
1656214725.007109,316554,11,Dune: Imperium,2020
1656214725.007109,361469,12,Bretwalda,2023
1656214725.007109,237182,13,Root,2018
1656214725.007109,365526,14,Galactic Renaissance,2023
1656214725.007109,167791,15,Terraforming Mars,2016
1656214725.007109,285774,16,Marvel Champions: The Card Game,2019
1656214725.007109,205637,17,Arkham Horror: The Card Game,2016
1656214725.007109,364073,18,Splendor Duel,2022
1656214725.007109,312484,19,Lost Ruins of Arnak,2020
1656214725.007109,356414,20,Space Station Phoenix,2022
1656214725.007109,272175,21,Sankokushin: Five Sacrifices,2023
1656214725.007109,224517,22,Brass: Birmingham,2018
1656214725.007109,295947,23,Cascadia,2021
1656214725.007109,174430,24,Gloomhaven,2017
1656214725.007109,199792,25,Everdell,2018
1656214725.007109,266192,26,Wingspan,2019
1656214725.007109,240980,27,Blood on the Clocktower,2022
1656214725.007109,227935,28,Wonderland's War,2022
1656214725.007109,192135,29,Too Many Bones,2017
1656214725.007109,167355,30,Nemesis,2018
1656214725.007109,347102,31,Star Wars: Outer Rim – Unfinished Business,2022
1656214725.007109,169786,32,Scythe,2016
1656214725.007109,271896,33,Star Wars: Outer Rim,2019
1656214725.007109,291457,34,Gloomhaven: Jaws of the Lion,2020
1656214725.007109,255984,35,Sleeping Gods,2021
1656214725.007109,315610,36,Massive Darkness 2: Hellscape,2022
1656214725.007109,246900,37,Eclipse: Second Dawn for the Galaxy,2020
1656214725.007109,335271,38,Camel Up: Off Season,2021
1656214725.007109,328871,39,Terraforming Mars: Ares Expedition,2021
1656214725.007109,220308,40,Gaia Project,2017
1656214725.007109,193738,41,Great Western Trail,2016
1656214725.007109,115746,42,War of the Ring: Second Edition,2011
1656214725.007109,256680,43,Return to Dark Tower,2022
1656214725.007109,285967,44,Ankh: Gods of Egypt,2021
1656214725.007109,362944,45,War of the Ring: The Card Game,2022
1656214725.007109,319910,46,Pagan: Fate of Roanoke,2022
1656214725.007109,185343,47,Anachrony,2017
1656214725.007109,284189,48,Foundations of Rome,2022
1656214725.007109,317985,49,Beyond the Sun,2020
1656214725.007109,183394,50,Viticulture Essential Edition,2015
