extracted_at,id,rank,title,year_published
1633474744.423617,299106,1,Fractal: Beyond the Void,2022
1633474744.423617,339958,2,Gutenberg,2021
1633474744.423617,337627,3,Voidfall,2023
1633474744.423617,281549,4,Beast,2022
1633474744.423617,323612,5,Bitoku,2021
1633474744.423617,316554,6,Dune: Imperium,2020
1633474744.423617,340466,7,Unfathomable,2021
1633474744.423617,312484,8,Lost Ruins of Arnak,2020
1633474744.423617,323613,9,LUNA Capital,2021
1633474744.423617,205637,10,Arkham Horror: The Card Game,2016
1633474744.423617,322708,11,Descent: Legends of the Dark,2021
1633474744.423617,285967,12,Ankh: Gods of Egypt,2021
1633474744.423617,311193,13,Anno 1800,2020
1633474744.423617,318084,14,Furnace,2021
1633474744.423617,162886,15,Spirit Island,2017
1633474744.423617,238799,16,Messina 1347,2021
1633474744.423617,285774,17,Marvel Champions: The Card Game,2019
1633474744.423617,174430,18,Gloomhaven,2017
1633474744.423617,329593,19,Settlement,2021
1633474744.423617,344277,20,Corrosion,2021
1633474744.423617,339484,21,Savannah Park,2021
1633474744.423617,343562,22,Horrified: American Monsters,2021
1633474744.423617,167791,23,Terraforming Mars,2016
1633474744.423617,237182,24,Root,2018
1633474744.423617,295947,25,Cascadia,2021
1633474744.423617,266192,26,Wingspan,2019
1633474744.423617,167355,27,Nemesis,2018
1633474744.423617,292375,28,The Great Wall,2021
1633474744.423617,177736,29,A Feast for Odin,2016
1633474744.423617,343905,30,Boonlake,2021
1633474744.423617,224517,31,Brass: Birmingham,2018
1633474744.423617,317985,32,Beyond the Sun,2020
1633474744.423617,199792,33,Everdell,2018
1633474744.423617,169786,34,Scythe,2016
1633474744.423617,291572,35,Oath: Chronicles of Empire and Exile,2021
1633474744.423617,192135,36,Too Many Bones,2017
1633474744.423617,115746,37,War of the Ring: Second Edition,2012
1633474744.423617,325490,38,Concordia Solitaria,2021
1633474744.423617,291457,39,Gloomhaven: Jaws of the Lion,2020
1633474744.423617,341169,40,Great Western Trail (Second Edition),2021
1633474744.423617,298383,41,Golem,2021
1633474744.423617,299684,42,Khôra: Rise of an Empire,2021
1633474744.423617,284083,43,The Crew: The Quest for Planet Nine,2019
1633474744.423617,299659,44,Clash of Cultures: Monumental Edition,2021
1633474744.423617,124361,45,Concordia,2013
1633474744.423617,255984,46,Sleeping Gods,2021
1633474744.423617,220308,47,Gaia Project,2017
1633474744.423617,246900,48,Eclipse: Second Dawn for the Galaxy,2020
1633474744.423617,317582,49,Mythwind,2022
1633474744.423617,295486,50,My City,2020
