extracted_at,id,rank,title,year_published
1634527452.32078,323612,1,Bitoku,2021
1634527452.32078,342942,2,Ark Nova,2021
1634527452.32078,298383,3,Golem,2021
1634527452.32078,343905,4,Boonlake,2021
1634527452.32078,238799,5,Messina 1347,2021
1634527452.32078,316554,6,Dune: Imperium,2020
1634527452.32078,318084,7,Furnace,2021
1634527452.32078,312484,8,Lost Ruins of Arnak,2020
1634527452.32078,337627,9,Voidfall,2023
1634527452.32078,249277,10,Brazil: Imperial,2021
1634527452.32078,333539,11,The Siege of Runedar,2021
1634527452.32078,339958,12,Gutenberg,2021
1634527452.32078,329713,13,Dune: House Secrets,2021
1634527452.32078,340677,14,Bad Company,2021
1634527452.32078,295947,15,Cascadia,2021
1634527452.32078,205637,16,Arkham Horror: The Card Game,2016
1634527452.32078,329591,17,Ultimate Railroads,2021
1634527452.32078,299659,18,Clash of Cultures: Monumental Edition,2021
1634527452.32078,167791,19,Terraforming Mars,2016
1634527452.32078,162886,20,Spirit Island,2017
1634527452.32078,253759,21,Paint the Roses,2022
1634527452.32078,266192,22,Wingspan,2019
1634527452.32078,329593,23,Settlement,2021
1634527452.32078,317457,24,Dinosaur World,2021
1634527452.32078,199792,25,Everdell,2018
1634527452.32078,285774,26,Marvel Champions: The Card Game,2019
1634527452.32078,323613,27,LUNA Capital,2021
1634527452.32078,237182,28,Root,2018
1634527452.32078,174430,29,Gloomhaven,2017
1634527452.32078,167355,30,Nemesis,2018
1634527452.32078,339789,31,Welcome to the Moon,2021
1634527452.32078,237179,32,Weather Machine,2022
1634527452.32078,299684,33,Khôra: Rise of an Empire,2021
1634527452.32078,285967,34,Ankh: Gods of Egypt,2021
1634527452.32078,311193,35,Anno 1800,2020
1634527452.32078,340466,36,Unfathomable,2021
1634527452.32078,260180,37,Project L,2020
1634527452.32078,227224,38,The Red Cathedral,2020
1634527452.32078,192135,39,Too Many Bones,2017
1634527452.32078,224517,40,Brass: Birmingham,2018
1634527452.32078,316786,41,Tabannusi: Builders of Ur,2021
1634527452.32078,169786,42,Scythe,2016
1634527452.32078,341254,43,Lost Ruins of Arnak: Expedition Leaders,2021
1634527452.32078,322708,44,Descent: Legends of the Dark,2021
1634527452.32078,299106,45,Fractal: Beyond the Void,2022
1634527452.32078,317985,46,Beyond the Sun,2020
1634527452.32078,220308,47,Gaia Project,2017
1634527452.32078,193738,48,Great Western Trail,2016
1634527452.32078,291457,49,Gloomhaven: Jaws of the Lion,2020
1634527452.32078,266524,50,PARKS,2019
