extracted_at,id,rank,title,year_published
1639193063.802344,342942,1,Ark Nova,2021
1639193063.802344,822,2,Carcassonne,2000
1639193063.802344,312484,3,Lost Ruins of Arnak,2020
1639193063.802344,348070,4,The Palaces of Carrara (Second Edition),2022
1639193063.802344,316554,5,Dune: Imperium,2020
1639193063.802344,313441,6,Undaunted: Reinforcements,2021
1639193063.802344,255984,7,Sleeping Gods,2021
1639193063.802344,341254,8,Lost Ruins of Arnak: Expedition Leaders,2021
1639193063.802344,205637,9,Arkham Horror: The Card Game,2016
1639193063.802344,162886,10,Spirit Island,2017
1639193063.802344,295947,11,Cascadia,2021
1639193063.802344,167791,12,Terraforming Mars,2016
1639193063.802344,336794,13,Galaxy Trucker,2021
1639193063.802344,285774,14,Marvel Champions: The Card Game,2019
1639193063.802344,266192,15,Wingspan,2019
1639193063.802344,174430,16,Gloomhaven,2017
1639193063.802344,343905,17,Boonlake,2021
1639193063.802344,199792,18,Everdell,2018
1639193063.802344,340325,19,Vagrantsong,2022
1639193063.802344,237182,20,Root,2018
1639193063.802344,224517,21,Brass: Birmingham,2018
1639193063.802344,256960,22,Pax Pamir: Second Edition,2019
1639193063.802344,193981,23,Downfall,2019
1639193063.802344,169786,24,Scythe,2016
1639193063.802344,291457,25,Gloomhaven: Jaws of the Lion,2020
1639193063.802344,167355,26,Nemesis,2018
1639193063.802344,244521,27,The Quacks of Quedlinburg,2018
1639193063.802344,346703,28,7 Wonders: Architects,2021
1639193063.802344,246900,29,Eclipse: Second Dawn for the Galaxy,2020
1639193063.802344,129948,30,The Palaces of Carrara,2012
1639193063.802344,311193,31,Anno 1800,2020
1639193063.802344,220308,32,Gaia Project,2017
1639193063.802344,254708,33,Roll Player Adventures,2021
1639193063.802344,315631,34,Santorini: New York,2020
1639193063.802344,328871,35,Terraforming Mars: Ares Expedition,2021
1639193063.802344,115746,36,War of the Ring: Second Edition,2012
1639193063.802344,217780,37,Gentes,2017
1639193063.802344,345584,38,Mindbug,2021
1639193063.802344,230802,39,Azul,2017
1639193063.802344,285967,40,Ankh: Gods of Egypt,2021
1639193063.802344,231733,41,Obsession,2018
1639193063.802344,291572,42,Oath: Chronicles of Empire and Exile,2021
1639193063.802344,262712,43,Res Arcana,2019
1639193063.802344,317985,44,Beyond the Sun,2020
1639193063.802344,340466,45,Unfathomable,2021
1639193063.802344,193738,46,Great Western Trail,2016
1639193063.802344,55690,47,Kingdom Death: Monster,2015
1639193063.802344,233078,48,Twilight Imperium: Fourth Edition,2017
1639193063.802344,342031,49,Dune: Imperium – Rise of Ix,2021
1639193063.802344,280794,50,Etherfields,2020
