extracted_at,id,rank,title,year_published
1644895414.658465,342942,1,Ark Nova,2021
1644895414.658465,280834,2,For Science!,2021
1644895414.658465,356033,3,Libertalia: Winds of Galecrest,2022
1644895414.658465,331787,4,Tiny Epic Dungeons,2021
1644895414.658465,279886,5,Iron Forest,
1644895414.658465,328871,6,Terraforming Mars: Ares Expedition,2021
1644895414.658465,316554,7,Dune: Imperium,2020
1644895414.658465,284653,8,Mind MGMT: The Psychic Espionage “Game.”,2021
1644895414.658465,343905,9,Boonlake,2021
1644895414.658465,312484,10,Lost Ruins of Arnak,2020
1644895414.658465,167791,11,Terraforming Mars,2016
1644895414.658465,162886,12,Spirit Island,2017
1644895414.658465,205637,13,Arkham Horror: The Card Game,2016
1644895414.658465,329082,14,Radlands,2021
1644895414.658465,266192,15,Wingspan,2019
1644895414.658465,352179,16,Astro Knights,2022
1644895414.658465,199792,17,Everdell,2018
1644895414.658465,174430,18,Gloomhaven,2017
1644895414.658465,237182,19,Root,2018
1644895414.658465,285774,20,Marvel Champions: The Card Game,2019
1644895414.658465,169786,21,Scythe,2016
1644895414.658465,295947,22,Cascadia,2021
1644895414.658465,167355,23,Nemesis,2018
1644895414.658465,255984,24,Sleeping Gods,2021
1644895414.658465,224517,25,Brass: Birmingham,2018
1644895414.658465,349051,26,Purple Haze,2023
1644895414.658465,177736,27,A Feast for Odin,2016
1644895414.658465,271055,28,Dwellings of Eldervale,2020
1644895414.658465,342031,29,Dune: Imperium – Rise of Ix,2022
1644895414.658465,291457,30,Gloomhaven: Jaws of the Lion,2020
1644895414.658465,244521,31,The Quacks of Quedlinburg,2018
1644895414.658465,220308,32,Gaia Project,2017
1644895414.658465,323612,33,Bitoku,2021
1644895414.658465,115746,34,War of the Ring: Second Edition,2012
1644895414.658465,231733,35,Obsession,2018
1644895414.658465,193738,36,Great Western Trail,2016
1644895414.658465,310100,37,Nemesis: Lockdown,2021
1644895414.658465,348220,38,Deep Rock Galactic: The Board Game,
1644895414.658465,230802,39,Azul,2017
1644895414.658465,353411,40,Wreckland Run,2022
1644895414.658465,246900,41,Eclipse: Second Dawn for the Galaxy,2020
1644895414.658465,317985,42,Beyond the Sun,2020
1644895414.658465,183394,43,Viticulture Essential Edition,2015
1644895414.658465,77423,44,The Lord of the Rings: The Card Game,2011
1644895414.658465,125618,45,Libertalia,2012
1644895414.658465,84876,46,The Castles of Burgundy,2011
1644895414.658465,269385,47,The Lord of the Rings: Journeys in Middle-Earth,2019
1644895414.658465,12,48,Ra,1999
1644895414.658465,233078,49,Twilight Imperium: Fourth Edition,2017
1644895414.658465,173346,50,7 Wonders Duel,2015
