extracted_at,id,rank,title,year_published
1652931388.864659,342942,1,Ark Nova,2021
1652931388.864659,347137,2,Chronicles of Avel,2021
1652931388.864659,359871,3,Arcs,2023
1652931388.864659,344105,4,Anunnaki: Dawn of the Gods,2022
1652931388.864659,322656,5,burncycle,2022
1652931388.864659,310873,6,Carnegie,2022
1652931388.864659,350933,7,The Guild of Merchant Explorers,2022
1652931388.864659,307044,8,Trailblazer: The John Muir Trail,2022
1652931388.864659,227935,9,Wonderland's War,2022
1652931388.864659,12,10,Ra,1999
1652931388.864659,162886,11,Spirit Island,2017
1652931388.864659,237182,12,Root,2018
1652931388.864659,316554,13,Dune: Imperium,2020
1652931388.864659,295293,14,The Thing: The Boardgame,2022
1652931388.864659,167791,15,Terraforming Mars,2016
1652931388.864659,230802,16,Azul,2017
1652931388.864659,205637,17,Arkham Horror: The Card Game,2016
1652931388.864659,285774,18,Marvel Champions: The Card Game,2019
1652931388.864659,174430,19,Gloomhaven,2017
1652931388.864659,295947,20,Cascadia,2021
1652931388.864659,312484,21,Lost Ruins of Arnak,2020
1652931388.864659,262712,22,Res Arcana,2019
1652931388.864659,256680,23,Return to Dark Tower,2022
1652931388.864659,298383,24,Golem,2021
1652931388.864659,266192,25,Wingspan,2019
1652931388.864659,224517,26,Brass: Birmingham,2018
1652931388.864659,271601,27,Feed the Kraken,2022
1652931388.864659,343927,28,Union Stockyards,2022
1652931388.864659,360918,29,Kingdom Builder: Empire Edition,2022
1652931388.864659,276182,30,Dead Reckoning,2022
1652931388.864659,199792,31,Everdell,2018
1652931388.864659,167355,32,Nemesis,2018
1652931388.864659,329082,33,Radlands,2021
1652931388.864659,284189,34,Foundations of Rome,2022
1652931388.864659,215341,35,Thunderstone Quest,2018
1652931388.864659,192135,36,Too Many Bones,2017
1652931388.864659,320390,37,Kabuto Sumo,2021
1652931388.864659,352697,38,Resist!,2022
1652931388.864659,291572,39,Oath: Chronicles of Empire and Exile,2021
1652931388.864659,169786,40,Scythe,2016
1652931388.864659,352876,41,Waste Knights: Second Edition – Beyond the Horizon,2022
1652931388.864659,251247,42,Barrage,2019
1652931388.864659,291457,43,Gloomhaven: Jaws of the Lion,2020
1652931388.864659,193738,44,Great Western Trail,2016
1652931388.864659,233078,45,Twilight Imperium: Fourth Edition,2017
1652931388.864659,217372,46,The Quest for El Dorado,2017
1652931388.864659,220308,47,Gaia Project,2017
1652931388.864659,258779,48,Planet Unknown,2022
1652931388.864659,356033,49,Libertalia: Winds of Galecrest,2022
1652931388.864659,115746,50,War of the Ring: Second Edition,2011
