extracted_at,id,rank,title,year_published
1655004723.648675,362944,1,War of the Ring: The Card Game,2022
1655004723.648675,342942,2,Ark Nova,2021
1655004723.648675,364186,3,Terra Nova,2022
1655004723.648675,328866,4,My Father's Work,2022
1655004723.648675,363622,5,Castles of Burgundy: Special Edition,2023
1655004723.648675,347102,6,Star Wars: Outer Rim – Unfinished Business,2022
1655004723.648675,356414,7,Space Station Phoenix,2022
1655004723.648675,310873,8,Carnegie,2022
1655004723.648675,359871,9,Arcs,2023
1655004723.648675,227935,10,Wonderland's War,2022
1655004723.648675,319910,11,Pagan: Fate of Roanoke,2022
1655004723.648675,362452,12,Atiwa,2022
1655004723.648675,316554,13,Dune: Imperium,2020
1655004723.648675,162886,14,Spirit Island,2017
1655004723.648675,312484,15,Lost Ruins of Arnak,2020
1655004723.648675,288080,16,Dice Realms,2022
1655004723.648675,237182,17,Root,2018
1655004723.648675,84876,18,The Castles of Burgundy,2011
1655004723.648675,285774,19,Marvel Champions: The Card Game,2019
1655004723.648675,205637,20,Arkham Horror: The Card Game,2016
1655004723.648675,350933,21,The Guild of Merchant Explorers,2022
1655004723.648675,271896,22,Star Wars: Outer Rim,2019
1655004723.648675,167791,23,Terraforming Mars,2016
1655004723.648675,174430,24,Gloomhaven,2017
1655004723.648675,295947,25,Cascadia,2021
1655004723.648675,246900,26,Eclipse: Second Dawn for the Galaxy,2020
1655004723.648675,266192,27,Wingspan,2019
1655004723.648675,322656,28,burncycle,2022
1655004723.648675,199792,29,Everdell,2018
1655004723.648675,224517,30,Brass: Birmingham,2018
1655004723.648675,295262,31,Sniper Elite: The Board Game,2022
1655004723.648675,115746,32,War of the Ring: Second Edition,2011
1655004723.648675,167355,33,Nemesis,2018
1655004723.648675,256680,34,Return to Dark Tower,2022
1655004723.648675,364690,35,Targi: Die Bonus-Box,2022
1655004723.648675,169786,36,Scythe,2016
1655004723.648675,255984,37,Sleeping Gods,2021
1655004723.648675,220308,38,Gaia Project,2017
1655004723.648675,291457,39,Gloomhaven: Jaws of the Lion,2020
1655004723.648675,284189,40,Foundations of Rome,2022
1655004723.648675,193738,41,Great Western Trail,2016
1655004723.648675,233078,42,Twilight Imperium: Fourth Edition,2017
1655004723.648675,323612,43,Bitoku,2021
1655004723.648675,298383,44,Golem,2021
1655004723.648675,291453,45,SCOUT,2019
1655004723.648675,120677,46,Terra Mystica,2012
1655004723.648675,232895,47,Coaster Park,2017
1655004723.648675,285967,48,Ankh: Gods of Egypt,2021
1655004723.648675,361788,49,First in Flight,2023
1655004723.648675,339958,50,Gutenberg,2021
